
1, 1.36983e+11
3, 1.35549e+11
9, 1.35262e+11
11, 1.34736e+11
14, 1.34703e+11
18, 1.34321e+11
20, 1.34007e+11
25, 1.33991e+11
27, 1.32872e+11
29, 1.32828e+11
33, 1.31826e+11
35, 1.31526e+11
37, 1.30777e+11
40, 1.30666e+11
42, 1.30187e+11
44, 1.30171e+11
47, 1.29625e+11
57, 1.29315e+11
61, 1.28014e+11
64, 1.27227e+11
67, 1.2667e+11
71, 1.25879e+11
73, 1.24987e+11
75, 1.24801e+11
82, 1.24739e+11
84, 1.24687e+11
87, 1.24686e+11
91, 1.24564e+11
93, 1.24358e+11
95, 1.24127e+11
99, 1.2365e+11
102, 1.23249e+11
105, 1.22424e+11
107, 1.2207e+11
113, 1.2135e+11
118, 1.21163e+11
120, 1.20792e+11
123, 1.20454e+11
125, 1.19984e+11
130, 1.19658e+11
132, 1.19624e+11
136, 1.19612e+11
138, 1.19231e+11
140, 1.1875e+11
142, 1.18305e+11
146, 1.17795e+11
150, 1.17789e+11
153, 1.17238e+11
155, 1.17083e+11
157, 1.16941e+11
159, 1.1609e+11
166, 1.15898e+11
168, 1.15637e+11
170, 1.15605e+11
173, 1.14858e+11
180, 1.14853e+11
183, 1.14463e+11
190, 1.14166e+11
193, 1.13954e+11
208, 1.13113e+11
221, 1.12865e+11
223, 1.12418e+11
230, 1.11745e+11
238, 1.1163e+11
241, 1.11553e+11
248, 1.11266e+11
254, 1.10826e+11
258, 1.10503e+11
260, 1.10232e+11
262, 1.09924e+11
274, 1.09867e+11
282, 1.09675e+11
286, 1.09297e+11
292, 1.08949e+11
295, 1.08333e+11
307, 1.08231e+11
310, 1.08127e+11
318, 1.08029e+11
320, 1.07641e+11
333, 1.07356e+11
352, 1.07308e+11
357, 1.07017e+11
372, 1.06837e+11
376, 1.0683e+11
378, 1.06696e+11
380, 1.06398e+11
386, 1.06355e+11
388, 1.06312e+11
395, 1.06028e+11
401, 1.05944e+11
405, 1.05931e+11
411, 1.05681e+11
422, 1.05384e+11
426, 1.05214e+11
434, 1.0455e+11
467, 1.04521e+11
477, 1.04425e+11
487, 1.04001e+11
496, 1.03641e+11
501, 1.03514e+11
523, 1.03316e+11
538, 1.03071e+11
554, 1.03023e+11
556, 1.02911e+11
562, 1.02715e+11
571, 1.0241e+11
628, 1.02396e+11
631, 1.02275e+11
640, 1.02194e+11
645, 1.02068e+11
651, 1.02e+11
694, 1.01899e+11
714, 1.01768e+11
726, 1.01756e+11
750, 1.01749e+11
769, 1.01696e+11
771, 1.01653e+11
806, 1.01652e+11
819, 1.01625e+11
822, 1.01566e+11
830, 1.01557e+11
835, 1.01516e+11
859, 1.01384e+11
910, 1.0135e+11
930, 1.0133e+11
957, 1.01284e+11
959, 1.01169e+11
985, 1.01146e+11
1103, 1.01061e+11
1614, 1.01014e+11
1617, 1.00779e+11
1628, 1.00652e+11
1633, 1.00647e+11
1636, 1.00271e+11
1645, 1.00092e+11
1648, 1.00011e+11
1651, 9.97091e+10
1654, 9.97025e+10
1661, 9.94816e+10
1670, 9.93867e+10
1678, 9.93283e+10
1680, 9.90609e+10
1691, 9.89925e+10
1696, 9.88467e+10
1701, 9.87122e+10
1717, 9.8594e+10
1719, 9.84564e+10
1729, 9.81498e+10
1733, 9.77305e+10
1747, 9.76037e+10
1756, 9.75624e+10
1763, 9.71766e+10
1769, 9.70303e+10
1776, 9.69974e+10
1778, 9.69714e+10
1782, 9.6877e+10
1791, 9.68609e+10
1794, 9.68192e+10
1802, 9.67916e+10
1804, 9.65668e+10
1807, 9.65609e+10
1811, 9.64475e+10
1813, 9.64312e+10
1816, 9.63352e+10
1827, 9.60313e+10
1841, 9.57802e+10
1863, 9.56807e+10
1866, 9.56445e+10
1874, 9.54844e+10
1893, 9.52718e+10
1912, 9.52138e+10
1935, 9.51624e+10
1948, 9.50469e+10
1955, 9.49169e+10
1962, 9.48818e+10
1990, 9.48799e+10
1992, 9.48151e+10
1994, 9.47777e+10
2001, 9.46071e+10
2021, 9.45939e+10
2038, 9.45804e+10
2044, 9.4524e+10
2053, 9.45067e+10
2058, 9.44634e+10
2060, 9.44518e+10
2071, 9.43756e+10
2073, 9.42979e+10
2079, 9.42677e+10
2104, 9.42328e+10
2119, 9.41952e+10
2129, 9.41889e+10
2133, 9.41826e+10
2195, 9.40419e+10
2291, 9.4021e+10
2310, 9.39751e+10
2349, 9.39355e+10
2370, 9.39347e+10
2442, 9.38838e+10
2444, 9.3873e+10
2583, 9.38652e+10
4126, 7.86287e+10
4127, 7.77113e+10
4129, 7.70603e+10
4131, 7.59805e+10
4137, 7.57651e+10
4140, 7.52783e+10
4144, 7.43173e+10
4149, 7.39065e+10
4151, 7.3572e+10
4153, 7.318e+10
4155, 7.31509e+10
4159, 7.22888e+10
4162, 7.20858e+10
4165, 7.16444e+10
4169, 7.14661e+10
4175, 7.12058e+10
4177, 7.05225e+10
4183, 7.03217e+10
4185, 7.02247e+10
4189, 6.97964e+10
4191, 6.96709e+10
4193, 6.95828e+10
4195, 6.9325e+10
4199, 6.893e+10
4203, 6.87831e+10
4207, 6.85699e+10
4209, 6.83968e+10
4212, 6.83379e+10
4215, 6.77016e+10
4224, 6.75652e+10
4230, 6.74854e+10
4232, 6.74708e+10
4234, 6.70462e+10
4236, 6.68573e+10
4238, 6.68452e+10
4240, 6.63657e+10
4243, 6.63125e+10
4246, 6.61515e+10
4248, 6.61135e+10
4250, 6.57285e+10
4253, 6.56326e+10
4256, 6.48412e+10
4258, 6.4769e+10
4260, 6.45129e+10
4262, 6.41513e+10
4266, 6.39157e+10
4268, 6.36068e+10
4275, 6.32183e+10
4279, 6.30374e+10
4281, 6.24981e+10
4296, 6.2261e+10
4298, 6.21966e+10
4300, 6.21243e+10
4302, 6.20819e+10
4305, 6.16595e+10
4307, 6.14336e+10
4314, 6.14022e+10
4320, 6.11494e+10
4322, 6.10025e+10
4331, 6.06157e+10
4334, 6.0337e+10
4337, 6.01614e+10
4339, 5.99444e+10
4343, 5.96861e+10
4356, 5.9527e+10
4361, 5.93203e+10
4364, 5.92446e+10
4367, 5.88464e+10
4372, 5.8576e+10
4376, 5.84892e+10
4381, 5.84003e+10
4384, 5.83959e+10
4386, 5.78336e+10
4395, 5.77739e+10
4400, 5.76231e+10
4408, 5.7538e+10
4410, 5.72921e+10
4413, 5.7197e+10
4415, 5.66705e+10
4420, 5.64817e+10
4441, 5.64747e+10
4443, 5.62945e+10
4460, 5.58071e+10
4464, 5.5629e+10
4472, 5.56213e+10
4474, 5.54783e+10
4488, 5.54146e+10
4494, 5.53529e+10
4498, 5.52231e+10
4505, 5.513e+10
4510, 5.49441e+10
4522, 5.48111e+10
4529, 5.47273e+10
4531, 5.46761e+10
4550, 5.46408e+10
4556, 5.46095e+10
4561, 5.45381e+10
4568, 5.44536e+10
4571, 5.43277e+10
4582, 5.42433e+10
4585, 5.41771e+10
4595, 5.39918e+10
4611, 5.39267e+10
4615, 5.38004e+10
4635, 5.36512e+10
4642, 5.36479e+10
4646, 5.36217e+10
4650, 5.35791e+10
4655, 5.35325e+10
4660, 5.33592e+10
4671, 5.32448e+10
4692, 5.31884e+10
4741, 5.31309e+10
4748, 5.312e+10
4754, 5.30622e+10
4757, 5.30164e+10
4771, 5.29352e+10
4775, 5.28842e+10
4789, 5.28699e+10
4805, 5.27023e+10
4834, 5.2647e+10
4863, 5.26054e+10
4923, 5.25976e+10
4930, 5.25833e+10
4939, 5.25822e+10
4944, 5.2562e+10
4962, 5.25176e+10
4992, 5.24847e+10
5002, 5.24665e+10
5065, 5.23768e+10
5113, 5.2375e+10
5118, 5.23395e+10
5178, 5.2339e+10
5284, 5.23151e+10
5365, 5.22928e+10
8340, 4.88755e+10
8341, 4.84288e+10
8346, 4.78597e+10
8350, 4.73898e+10
8356, 4.71817e+10
8363, 4.71304e+10
8367, 4.70534e+10
8370, 4.64709e+10
8374, 4.61114e+10
8376, 4.54357e+10
8378, 4.5247e+10
8381, 4.4992e+10
8384, 4.48126e+10
8386, 4.45183e+10
8394, 4.43357e+10
8398, 4.38217e+10
8401, 4.3239e+10
8404, 4.29418e+10
8406, 4.27366e+10
8409, 4.25826e+10
8414, 4.2397e+10
8418, 4.20728e+10
8420, 4.19243e+10
8422, 4.16429e+10
8424, 4.153e+10
8427, 4.07711e+10
8432, 4.0462e+10
8435, 4.03515e+10
8439, 4.00841e+10
8448, 4.0011e+10
8450, 3.97595e+10
8454, 3.95964e+10
8458, 3.93965e+10
8462, 3.91612e+10
8465, 3.90177e+10
8468, 3.89187e+10
8470, 3.89142e+10
8472, 3.88451e+10
8475, 3.88311e+10
8477, 3.84215e+10
8481, 3.80259e+10
8483, 3.77976e+10
8490, 3.71406e+10
8503, 3.7005e+10
8510, 3.67978e+10
8512, 3.65628e+10
8514, 3.64018e+10
8519, 3.60553e+10
8522, 3.60288e+10
8528, 3.57626e+10
8536, 3.55302e+10
8546, 3.54534e+10
8549, 3.53292e+10
8551, 3.52824e+10
8555, 3.52688e+10
8558, 3.52104e+10
8560, 3.51175e+10
8568, 3.50231e+10
8573, 3.49859e+10
8575, 3.49705e+10
8578, 3.47462e+10
8580, 3.46425e+10
8585, 3.44128e+10
8596, 3.43871e+10
8599, 3.42332e+10
8601, 3.37109e+10
8605, 3.36063e+10
8608, 3.34604e+10
8610, 3.33035e+10
8616, 3.32388e+10
8621, 3.31335e+10
8625, 3.27807e+10
8639, 3.27176e+10
8648, 3.27053e+10
8654, 3.24652e+10
8660, 3.23672e+10
8665, 3.2166e+10
8671, 3.21257e+10
8673, 3.20606e+10
8680, 3.1783e+10
8686, 3.15072e+10
8690, 3.14763e+10
8698, 3.13165e+10
8703, 3.12849e+10
8717, 3.11608e+10
8723, 3.09996e+10
8733, 3.09249e+10
8743, 3.09136e+10
8747, 3.08725e+10
8749, 3.08014e+10
8763, 3.07502e+10
8768, 3.06725e+10
8771, 3.04775e+10
8785, 3.03807e+10
8803, 3.02808e+10
8810, 3.02413e+10
8813, 3.0107e+10
8828, 3.00961e+10
8831, 3.00816e+10
8835, 2.99466e+10
8842, 2.98031e+10
8861, 2.97635e+10
8865, 2.96591e+10
8892, 2.95379e+10
8894, 2.95325e+10
8913, 2.94648e+10
8933, 2.93503e+10
8960, 2.93169e+10
8964, 2.92686e+10
8966, 2.91562e+10
8997, 2.90721e+10
9006, 2.90672e+10
9025, 2.90314e+10
9039, 2.89973e+10
9041, 2.8981e+10
9051, 2.88878e+10
9057, 2.88804e+10
9100, 2.88451e+10
9107, 2.87819e+10
9142, 2.87033e+10
9189, 2.8684e+10
9201, 2.86654e+10
9241, 2.86637e+10
9249, 2.8649e+10
9255, 2.86159e+10
9268, 2.86115e+10
9280, 2.85738e+10
9296, 2.85498e+10
9319, 2.85299e+10
9440, 2.85289e+10
9448, 2.85135e+10
9456, 2.85012e+10
9512, 2.84727e+10
9540, 2.84517e+10
9582, 2.84485e+10
9759, 2.84368e+10
42675, 2.83108e+10
42679, 2.82715e+10
42681, 2.81824e+10
42685, 2.76689e+10
42688, 2.76347e+10
42690, 2.76323e+10
42692, 2.74197e+10
42694, 2.70823e+10
42697, 2.68369e+10
42702, 2.66164e+10
42704, 2.65701e+10
42708, 2.61861e+10
42710, 2.61854e+10
42712, 2.58654e+10
42734, 2.56742e+10
42736, 2.55637e+10
42740, 2.54482e+10
42745, 2.52022e+10
42753, 2.49613e+10
42755, 2.45862e+10
42757, 2.45666e+10
42764, 2.44761e+10
42767, 2.42815e+10
42769, 2.41931e+10
42774, 2.41433e+10
42778, 2.39843e+10
42780, 2.39326e+10
42784, 2.36535e+10
42799, 2.34453e+10
42801, 2.33725e+10
42803, 2.32208e+10
42806, 2.31399e+10
42808, 2.31314e+10
42810, 2.30404e+10
42813, 2.292e+10
42827, 2.28332e+10
42834, 2.27567e+10
42836, 2.269e+10
42841, 2.26864e+10
42844, 2.25789e+10
42848, 2.24483e+10
42850, 2.21972e+10
42857, 2.21546e+10
42861, 2.21192e+10
42867, 2.2053e+10
42874, 2.19595e+10
42878, 2.18722e+10
42880, 2.17475e+10
42882, 2.1624e+10
42890, 2.1564e+10
42900, 2.15067e+10
42914, 2.14412e+10
42916, 2.13844e+10
42924, 2.12147e+10
42931, 2.12056e+10
42937, 2.11544e+10
42940, 2.1071e+10
42943, 2.1002e+10
42946, 2.09939e+10
42956, 2.09612e+10
42963, 2.08345e+10
42968, 2.07866e+10
42977, 2.07794e+10
42986, 2.07351e+10
42990, 2.05871e+10
43010, 2.05862e+10
43019, 2.05238e+10
43028, 2.04259e+10
43032, 2.0278e+10
43056, 2.02367e+10
43059, 2.02295e+10
43062, 2.01727e+10
43064, 2.0171e+10
43083, 2.00277e+10
43087, 1.99554e+10
43106, 1.9898e+10
43108, 1.98955e+10
43145, 1.9796e+10
43171, 1.97943e+10
43180, 1.97918e+10
43187, 1.97604e+10
43189, 1.97447e+10
43191, 1.96666e+10
43232, 1.96498e+10
43234, 1.96496e+10
43245, 1.96445e+10
43248, 1.95598e+10
43257, 1.95572e+10
43268, 1.95439e+10
43271, 1.94534e+10
43278, 1.94321e+10
43310, 1.93609e+10
43354, 1.93262e+10
43391, 1.92907e+10
43396, 1.92323e+10
43409, 1.92208e+10
43473, 1.91933e+10
43489, 1.91919e+10
43504, 1.91758e+10
43516, 1.91537e+10
43522, 1.90957e+10
43626, 1.90907e+10
43645, 1.90314e+10
43769, 1.90191e+10
136970, 1.89881e+10
136993, 1.89433e+10
137007, 1.89242e+10
137020, 1.89175e+10
137029, 1.88685e+10
137044, 1.88506e+10
137078, 1.88497e+10
137086, 1.8824e+10
137096, 1.8765e+10
137113, 1.87592e+10
137188, 1.87485e+10
137214, 1.87444e+10
137238, 1.87381e+10
137273, 1.87311e+10
137291, 1.87036e+10
137396, 1.86989e+10
137471, 1.86623e+10
234313, 1.8473e+10
234315, 1.83907e+10
234319, 1.83051e+10
234321, 1.82655e+10
234323, 1.79782e+10
234325, 1.77031e+10
234327, 1.75891e+10
234332, 1.75691e+10
234334, 1.75503e+10
234339, 1.73635e+10
234344, 1.72832e+10
234347, 1.70268e+10
234352, 1.69731e+10
234354, 1.67649e+10
234356, 1.6756e+10
234358, 1.65572e+10
234362, 1.64828e+10
234364, 1.63305e+10
234366, 1.61106e+10
234368, 1.60796e+10
234379, 1.58157e+10
234382, 1.56825e+10
234384, 1.55985e+10
234388, 1.55485e+10
234396, 1.55445e+10
234399, 1.52685e+10
234405, 1.51378e+10
234410, 1.50639e+10
234414, 1.50376e+10
234416, 1.49261e+10
234420, 1.48247e+10
234423, 1.48089e+10
234425, 1.45298e+10
234428, 1.44744e+10
234436, 1.44198e+10
234438, 1.44179e+10
234440, 1.43065e+10
234446, 1.41458e+10
234451, 1.40412e+10
234457, 1.39219e+10
234475, 1.3901e+10
234481, 1.38187e+10
234484, 1.37584e+10
234486, 1.3603e+10
234489, 1.35571e+10
234491, 1.34498e+10
234505, 1.33099e+10
234511, 1.32247e+10
234513, 1.3148e+10
234515, 1.31265e+10
234517, 1.31254e+10
234521, 1.30826e+10
234523, 1.30502e+10
234545, 1.30242e+10
234547, 1.29065e+10
234554, 1.28912e+10
234556, 1.28062e+10
234563, 1.28005e+10
234567, 1.27411e+10
234571, 1.26964e+10
234578, 1.26254e+10
234580, 1.26165e+10
234593, 1.26164e+10
234598, 1.25859e+10
234600, 1.24917e+10
234603, 1.24908e+10
234605, 1.24639e+10
234607, 1.24596e+10
234615, 1.24011e+10
234617, 1.23562e+10
234622, 1.2329e+10
