
1, 15284
3, 15183.7
6, 15146.7
7, 15145.8
9, 15133.1
10, 15130.1
12, 15068
15, 14988.1
17, 14935.9
19, 14872.4
22, 14819.9
26, 14709.5
28, 14642.9
30, 14575.2
34, 14521.4
36, 14487.5
38, 14476.5
39, 14470.8
40, 14387.6
42, 14299.5
47, 14167.8
51, 14122.7
55, 14077.3
57, 14007.4
64, 13958.1
67, 13899.8
69, 13890.6
73, 13803.3
75, 13785.1
78, 13745.5
80, 13719.7
82, 13705.8
84, 13659.1
87, 13625.2
94, 13553.9
97, 13518.9
99, 13511.7
100, 13499.6
102, 13438.3
104, 13432
109, 13408.2
114, 13349.3
119, 13343.5
120, 13326.2
138, 13303.8
140, 13276.4
148, 13223.8
149, 13207.5
151, 13207.3
152, 13204.6
154, 13160.8
155, 13158.9
156, 13105.9
159, 13091.9
162, 13023.7
167, 12963.4
169, 12870.2
172, 12833.3
174, 12810.8
177, 12808.9
183, 12807.7
185, 12785.5
189, 12768.6
190, 12761
198, 12751.3
202, 12726.1
205, 12684.2
214, 12596.7
216, 12560.8
222, 12518.4
224, 12516.3
225, 12516.1
226, 12438.1
229, 12433.6
233, 12427.2
234, 12423.3
235, 12390.3
245, 12388.3
247, 12372.5
249, 12357.2
251, 12276.2
255, 12195.1
258, 12176.2
261, 12175.1
263, 12120.6
267, 12058.6
270, 12044.9
272, 11940.8
274, 11858.9
278, 11833.2
282, 11792.7
284, 11751.5
287, 11728.8
289, 11680.9
294, 11672.9
297, 11637
301, 11503.8
305, 11494.9
309, 11483.2
311, 11467.8
314, 11465
315, 11464.1
317, 11390.2
322, 11337.5
327, 11333.9
331, 11313
333, 11308.1
334, 11305.7
337, 11298.4
338, 11291.8
339, 11199.2
343, 11159.7
347, 11145.1
349, 11143.7
350, 11142.2
353, 11120.5
354, 11119.3
355, 11086.8
357, 11059.4
359, 10958.6
362, 10933.3
365, 10931.9
372, 10908.3
375, 10904.2
378, 10903
379, 10900.1
382, 10897
385, 10876.6
387, 10805.4
393, 10789.2
398, 10770.3
403, 10750.1
412, 10709
416, 10703.1
424, 10673.1
429, 10658.5
433, 10592.9
435, 10553.9
439, 10550.4
446, 10528.5
453, 10507.5
457, 10472.1
459, 10457.3
461, 10453.4
463, 10432.8
465, 10422.1
474, 10402.5
477, 10376.1
481, 10373.7
483, 10369.5
485, 10358.7
487, 10299.5
492, 10230.2
495, 10227
19004, 5756.46
23730, 5744.47
23734, 5741.26
23743, 5730.76
23763, 5726.94
23770, 5712.57
23779, 5695.18
23786, 5693.67
23796, 5689.45
23799, 5687.06
23813, 5673.95
23822, 5666.28
23830, 5662.01
23839, 5657.9
23851, 5651.57
23867, 5644.98
23878, 5634.99
23892, 5627.57
23902, 5626.71
23906, 5624.03
23918, 5621.9
23922, 5618.97
23935, 5603.7
23965, 5602.95
23968, 5588.6
23975, 5585.41
23984, 5566.88
23998, 5562.98
23999, 5559.27
24001, 5543.36
24004, 5533.43
24011, 5532.53
24012, 5522.21
24034, 5515.58
24039, 5502.51
24045, 5493.06
24046, 5491.69
24052, 5468.96
24055, 5466.81
24056, 5466.66
24057, 5462.54
24069, 5448.49
24070, 5446.66
24073, 5437.23
24082, 5430.54
24083, 5430.23
24092, 5427.58
24093, 5426.13
24095, 5371.54
24098, 5370.48
24099, 5367.61
24101, 5354.31
24105, 5292.2
24111, 5286.75
24112, 5286.52
24114, 5240.29
24121, 5238.7
24122, 5217.12
24127, 5209.86
24130, 5205.12
24131, 5203.82
24132, 5196.5
24133, 5196.22
24135, 5173.89
24137, 5159.07
24142, 5156.55
24143, 5156.19
24145, 5139.52
58544, 4325.21
62899, 4321.64
62902, 4317.39
62905, 4308.16
62906, 4306.4
62907, 4274.1
62909, 4242.09
62913, 4231.06
62921, 4190.61
62924, 4169.84
62927, 4155.23
62930, 4136.95
62932, 4123.62
62936, 4120.13
62937, 4116.31
62947, 4105.66
62948, 4104.84
62959, 4084.25
62965, 4073.04
62966, 4072.09
62967, 4066.29
62968, 4062.35
62972, 4034.15
62976, 4033.53
62977, 4030.93
62981, 4026.4
62982, 4025.56
62987, 4021.13
62988, 4014.43
62989, 4011.82
62992, 3994.08
62996, 3987.54
62997, 3983.92
63006, 3983.1
63015, 3950.23
63022, 3948.34
63041, 3942.64
63042, 3941.3
63055, 3935.34
63068, 3925.95
63077, 3882.34
63078, 3877.78
63081, 3867.4
63082, 3826.64
63088, 3826.37
63090, 3776.87
63094, 3764.24
63097, 3756.43
63099, 3719.84
63107, 3704.59
63108, 3678.29
63109, 3662.64
63117, 3624.28
63123, 3618.55
63124, 3614.77
63131, 3602.66
63132, 3599.58
63134, 3568
63136, 3545.44
63154, 3538.16
63155, 3535.83
63158, 3502.32
63164, 3488.43
63168, 3484.31
63169, 3477.8
63170, 3472.43
63171, 3453.14
63190, 3425.42
63201, 3409.02
63216, 3406.42
63217, 3399.11
63221, 3386.54
63222, 3386.4
63228, 3369.64
63229, 3368.13
63248, 3364.66
63249, 3361.28
63260, 3355.98
63261, 3354.63
63265, 3340.28
63273, 3339.86
63274, 3335.38
63278, 3333.54
63286, 3324.67
63287, 3321.24
63304, 3290.57
63305, 3259.79
63428, 3232.78
63429, 3232.3
63555, 3230.23
63556, 3223.33
63586, 3220.94
63587, 3214.5
63658, 3214.34
63673, 3192.52
63683, 3179.64
63684, 3178.72
63708, 3177.96
63709, 3172.33
63772, 3171.58
63773, 3167.62
78430, 3162.68
78816, 3157.73
78817, 3153.99
93379, 3151.04
111620, 3150.43
139376, 3148.96
139686, 3146.48
139687, 3145.15
