
1, 936.26
3, 928.413
5, 917.991
8, 898.8
10, 893.479
11, 891.881
13, 884.879
18, 879.977
19, 869.172
24, 844.738
27, 827.131
29, 822.775
30, 821.746
35, 821.004
36, 818.503
38, 817.373
43, 808.26
51, 796.894
54, 793.058
56, 786.329
61, 777.692
66, 777.58
67, 777.374
71, 770.289
76, 753.25
80, 750.873
86, 745.338
87, 744.868
90, 741.264
91, 740.963
122, 738.982
165, 738.318
176, 738.267
185, 736.22
186, 735.699
188, 733.778
189, 733.204
195, 726.796
197, 721.896
216, 718.709
219, 715.682
221, 710.246
222, 709.698
303, 708.19
314, 708.163
315, 707.204
331, 706.299
332, 705.089
636, 704.134
1006, 703.683
1119, 702.171
1754, 701.932
8216, 701.602
8217, 701.483
13345, 701.398
14177, 701.242
26628, 701.234
32892, 701.123
32893, 700.842
38387, 700.523
