
1, 2.0379e+09
2, 1.94543e+09
5, 1.8458e+09
11, 1.81006e+09
14, 1.74723e+09
18, 1.67327e+09
23, 1.5873e+09
25, 1.56952e+09
27, 1.56273e+09
29, 1.50745e+09
31, 1.39748e+09
33, 1.37007e+09
36, 1.31155e+09
41, 1.28889e+09
43, 1.26713e+09
45, 1.18868e+09
48, 1.1113e+09
50, 1.06725e+09
54, 1.01839e+09
59, 9.72173e+08
70, 8.73329e+08
73, 8.19814e+08
75, 7.46575e+08
77, 6.96548e+08
79, 6.84498e+08
88, 6.22806e+08
91, 5.77107e+08
93, 5.45597e+08
95, 5.21957e+08
97, 4.7643e+08
101, 4.72916e+08
103, 4.42053e+08
105, 3.97232e+08
112, 3.82091e+08
116, 3.58713e+08
119, 3.18504e+08
127, 3.09814e+08
129, 2.95267e+08
131, 2.90059e+08
134, 2.82332e+08
137, 2.59502e+08
139, 2.44761e+08
146, 2.15928e+08
148, 2.06132e+08
157, 1.97797e+08
160, 1.88253e+08
166, 1.55149e+08
174, 1.42066e+08
178, 1.27968e+08
182, 1.25993e+08
184, 1.24129e+08
186, 1.02813e+08
189, 9.76383e+07
192, 7.7491e+07
197, 6.05304e+07
202, 5.57007e+07
207, 5.51405e+07
211, 4.47127e+07
213, 3.62037e+07
215, 3.20847e+07
223, 2.47859e+07
225, 2.3434e+07
227, 2.26763e+07
230, 1.8518e+07
233, 1.36539e+07
237, 1.32341e+07
241, 1.31918e+07
245, 7.20567e+06
255, 3.45012e+06
259, 3.15031e+06
261, 2.33391e+06
265, 846694
271, 441787
274, 131572
281, 127216
285, 121438
689, 121059
901, 120791
1030, 120244
1245, 119524
1373, 119520
1875, 119447
1989, 119327
2230, 119172
2603, 118837
3662, 118720
4514, 118711
6148, 118671
6309, 118654
9785, 114098
9802, 93423.6
9816, 91434.1
9832, 90509
9840, 90074.1
9841, 89766.8
9887, 89148.6
9915, 88883.8
9920, 88260.9
9921, 87940
9926, 86994.3
9927, 86785.1
10039, 86447.7
10295, 86012.7
10359, 85038.6
10455, 84697.6
10459, 83292.3
10466, 82963.8
10539, 81657
10605, 81579
10624, 80499.2
10750, 79404
10824, 79302.5
10886, 77626.4
10921, 77420.1
11071, 77238
11091, 75802.9
13733, 73361.6
16275, 72606.9
21480, 69783.9
22985, 69007.5
37644, 4992.56
37661, 4856.54
38049, 4780.13
38558, 4778.95
38919, 4730.43
39224, 4696.29
39414, 4667
39987, 4661.52
40217, 4646.94
40470, 4641.53
40611, 4640.45
40953, 4631.98
68830, 4593.61
88557, 4435.61
88561, 4027.13
88562, 3882.22
88648, 3849.85
88649, 3723.25
88694, 3622.28
88810, 3621.79
88811, 3620.27
89201, 3607.5
91903, 3529.74
94916, 3483.68
