funcid,dim,milestone,error
23,10,1,1.083389e+03
23,10,2,1.083389e+03
23,10,3,1.083389e+03
23,10,5,1.083389e+03
23,10,10,1.083096e+03
23,10,20,1.082198e+03
23,10,30,1.082198e+03
23,10,40,1.080578e+03
23,10,50,1.080578e+03
23,10,60,1.080408e+03
23,10,70,1.080408e+03
23,10,80,1.080057e+03
23,10,90,1.079991e+03
23,10,100,1.079991e+03
23,10,1,1.025377e+03
23,10,2,1.024365e+03
23,10,3,1.024365e+03
23,10,5,1.024365e+03
23,10,10,1.024365e+03
23,10,20,1.021068e+03
23,10,30,1.014240e+03
23,10,40,1.014240e+03
23,10,50,1.014240e+03
23,10,60,1.014240e+03
23,10,70,1.014240e+03
23,10,80,1.014240e+03
23,10,90,1.014240e+03
23,10,100,1.014240e+03
23,10,1,7.041339e+02
23,10,2,7.013653e+02
23,10,3,7.013653e+02
23,10,5,7.013653e+02
23,10,10,7.013653e+02
23,10,20,7.010405e+02
23,10,30,7.010405e+02
23,10,40,7.010405e+02
23,10,50,7.010405e+02
23,10,60,7.010405e+02
23,10,70,7.010405e+02
23,10,80,7.010405e+02
23,10,90,7.010405e+02
23,10,100,7.010405e+02
23,10,1,7.763407e+02
23,10,2,7.730140e+02
23,10,3,7.720435e+02
23,10,5,7.719626e+02
23,10,10,7.708780e+02
23,10,20,7.708779e+02
23,10,30,7.685573e+02
23,10,40,7.670114e+02
23,10,50,7.670114e+02
23,10,60,7.670114e+02
23,10,70,7.670114e+02
23,10,80,7.670114e+02
23,10,90,7.670114e+02
23,10,100,7.670114e+02
23,10,1,1.084138e+03
23,10,2,1.083168e+03
23,10,3,1.083165e+03
23,10,5,1.083165e+03
23,10,10,1.082580e+03
23,10,20,1.082580e+03
23,10,30,1.082080e+03
23,10,40,1.082036e+03
23,10,50,1.082036e+03
23,10,60,1.082036e+03
23,10,70,1.082036e+03
23,10,80,1.082036e+03
23,10,90,1.082036e+03
23,10,100,1.082036e+03
23,10,1,1.378015e+03
23,10,2,1.370225e+03
23,10,3,1.370015e+03
23,10,5,1.369324e+03
23,10,10,1.369307e+03
23,10,20,1.369307e+03
23,10,30,1.369307e+03
23,10,40,1.369307e+03
23,10,50,1.369307e+03
23,10,60,1.369307e+03
23,10,70,1.369307e+03
23,10,80,1.369307e+03
23,10,90,1.369307e+03
23,10,100,1.369307e+03
23,10,1,1.627073e+03
23,10,2,1.625461e+03
23,10,3,1.625461e+03
23,10,5,1.625461e+03
23,10,10,1.625461e+03
23,10,20,1.625461e+03
23,10,30,1.625461e+03
23,10,40,1.625461e+03
23,10,50,1.625461e+03
23,10,60,1.623361e+03
23,10,70,1.623361e+03
23,10,80,1.623041e+03
23,10,90,1.622984e+03
23,10,100,1.622984e+03
23,10,1,4.001904e+02
23,10,2,3.998412e+02
23,10,3,3.998411e+02
23,10,5,3.998411e+02
23,10,10,3.998411e+02
23,10,20,3.998411e+02
23,10,30,3.998411e+02
23,10,40,3.998411e+02
23,10,50,3.998411e+02
23,10,60,3.998411e+02
23,10,70,3.998411e+02
23,10,80,3.998411e+02
23,10,90,3.998411e+02
23,10,100,3.998411e+02
23,10,1,5.714770e+02
23,10,2,5.571498e+02
23,10,3,5.570891e+02
23,10,5,5.570878e+02
23,10,10,5.570878e+02
23,10,20,5.570878e+02
23,10,30,5.570878e+02
23,10,40,5.570878e+02
23,10,50,5.570878e+02
23,10,60,5.570878e+02
23,10,70,5.570878e+02
23,10,80,5.570878e+02
23,10,90,3.663868e+02
23,10,100,3.663854e+02
23,10,1,9.774513e+02
23,10,2,9.742643e+02
23,10,3,9.742643e+02
23,10,5,9.742643e+02
23,10,10,9.742643e+02
23,10,20,9.742643e+02
23,10,30,9.700461e+02
23,10,40,9.698799e+02
23,10,50,9.698799e+02
23,10,60,9.682541e+02
23,10,70,9.653987e+02
23,10,80,9.653987e+02
23,10,90,9.653987e+02
23,10,100,9.653987e+02
