funcid,dim,milestone,error
10,10,1,1.456046e+03
10,10,2,1.455407e+03
10,10,3,1.455407e+03
10,10,5,1.455407e+03
10,10,10,1.455407e+03
10,10,20,1.455407e+03
10,10,30,1.452596e+03
10,10,40,1.450784e+03
10,10,50,1.450689e+03
10,10,60,1.447895e+03
10,10,70,1.447895e+03
10,10,80,1.447895e+03
10,10,90,1.447895e+03
10,10,100,1.447895e+03
10,10,1,1.447868e+03
10,10,2,1.437688e+03
10,10,3,1.436674e+03
10,10,5,1.436674e+03
10,10,10,1.436674e+03
10,10,20,1.436632e+03
10,10,30,1.431561e+03
10,10,40,1.431561e+03
10,10,50,1.431561e+03
10,10,60,1.429610e+03
10,10,70,1.429610e+03
10,10,80,1.429610e+03
10,10,90,1.429610e+03
10,10,100,1.429610e+03
10,10,1,1.019798e+03
10,10,2,1.019798e+03
10,10,3,1.019798e+03
10,10,5,1.019798e+03
10,10,10,1.019798e+03
10,10,20,1.014939e+03
10,10,30,1.014306e+03
10,10,40,1.014306e+03
10,10,50,1.011898e+03
10,10,60,1.011036e+03
10,10,70,1.011036e+03
10,10,80,1.011036e+03
10,10,90,1.011036e+03
10,10,100,1.011036e+03
10,10,1,2.119997e+03
10,10,2,2.118690e+03
10,10,3,2.118690e+03
10,10,5,2.118690e+03
10,10,10,2.118690e+03
10,10,20,2.108303e+03
10,10,30,2.105431e+03
10,10,40,2.105431e+03
10,10,50,2.105431e+03
10,10,60,2.103849e+03
10,10,70,2.103849e+03
10,10,80,2.103849e+03
10,10,90,2.103849e+03
10,10,100,2.103849e+03
10,10,1,2.197905e+03
10,10,2,2.197768e+03
10,10,3,2.197756e+03
10,10,5,2.197756e+03
10,10,10,2.197756e+03
10,10,20,2.197219e+03
10,10,30,2.197184e+03
10,10,40,2.197184e+03
10,10,50,2.197118e+03
10,10,60,2.194983e+03
10,10,70,2.194983e+03
10,10,80,2.194983e+03
10,10,90,2.194983e+03
10,10,100,2.194983e+03
10,10,1,1.305317e+03
10,10,2,1.304165e+03
10,10,3,1.304165e+03
10,10,5,1.304165e+03
10,10,10,1.304165e+03
10,10,20,1.304165e+03
10,10,30,1.301780e+03
10,10,40,1.301780e+03
10,10,50,1.299417e+03
10,10,60,1.298008e+03
10,10,70,1.297816e+03
10,10,80,1.297816e+03
10,10,90,9.712220e+02
10,10,100,9.712219e+02
10,10,1,2.186426e+03
10,10,2,2.186426e+03
10,10,3,2.186426e+03
10,10,5,2.186426e+03
10,10,10,2.186426e+03
10,10,20,2.186426e+03
10,10,30,2.186426e+03
10,10,40,1.969526e+03
10,10,50,1.967073e+03
10,10,60,1.966505e+03
10,10,70,1.959060e+03
10,10,80,1.956090e+03
10,10,90,1.955792e+03
10,10,100,1.955792e+03
10,10,1,1.864753e+03
10,10,2,1.847911e+03
10,10,3,1.847911e+03
10,10,5,1.847911e+03
10,10,10,1.847911e+03
10,10,20,1.846966e+03
10,10,30,1.843286e+03
10,10,40,1.843036e+03
10,10,50,1.843036e+03
10,10,60,1.841296e+03
10,10,70,1.841296e+03
10,10,80,1.841296e+03
10,10,90,1.841296e+03
10,10,100,1.841296e+03
10,10,1,1.968732e+03
10,10,2,1.954436e+03
10,10,3,1.954435e+03
10,10,5,1.954435e+03
10,10,10,1.954435e+03
10,10,20,1.954435e+03
10,10,30,1.954435e+03
10,10,40,1.954435e+03
10,10,50,1.954435e+03
10,10,60,1.954435e+03
10,10,70,1.954435e+03
10,10,80,1.954435e+03
10,10,90,1.682358e+03
10,10,100,1.679551e+03
10,10,1,1.277227e+03
10,10,2,1.277227e+03
10,10,3,1.277227e+03
10,10,5,1.277227e+03
10,10,10,1.250129e+03
10,10,20,1.250129e+03
10,10,30,1.225629e+03
10,10,40,1.225629e+03
10,10,50,1.208333e+03
10,10,60,1.208333e+03
10,10,70,1.208333e+03
10,10,80,1.208333e+03
10,10,90,1.208333e+03
10,10,100,1.208333e+03
