funcid,dim,milestone,error
22,30,1,5.340168e+03
22,30,2,5.340168e+03
22,30,3,5.340168e+03
22,30,5,5.340168e+03
22,30,10,5.340168e+03
22,30,20,5.306458e+03
22,30,30,5.306458e+03
22,30,40,5.306458e+03
22,30,50,5.306458e+03
22,30,60,5.282200e+03
22,30,70,5.282200e+03
22,30,80,5.282200e+03
22,30,90,5.282200e+03
22,30,100,5.282200e+03
22,30,1,7.163775e+03
22,30,2,7.163775e+03
22,30,3,7.163775e+03
22,30,5,7.163775e+03
22,30,10,7.163775e+03
22,30,20,7.087873e+03
22,30,30,7.009400e+03
22,30,40,7.009400e+03
22,30,50,7.009400e+03
22,30,60,7.009400e+03
22,30,70,7.009400e+03
22,30,80,7.009400e+03
22,30,90,6.904218e+03
22,30,100,6.904218e+03
22,30,1,5.571602e+03
22,30,2,5.571602e+03
22,30,3,5.571602e+03
22,30,5,5.571602e+03
22,30,10,5.567023e+03
22,30,20,5.567023e+03
22,30,30,5.567023e+03
22,30,40,5.371869e+03
22,30,50,5.361075e+03
22,30,60,5.361075e+03
22,30,70,5.291596e+03
22,30,80,5.291596e+03
22,30,90,5.291596e+03
22,30,100,5.291596e+03
22,30,1,6.682004e+03
22,30,2,6.682004e+03
22,30,3,6.682004e+03
22,30,5,6.682004e+03
22,30,10,6.682004e+03
22,30,20,6.631608e+03
22,30,30,6.594113e+03
22,30,40,6.581861e+03
22,30,50,6.581861e+03
22,30,60,6.568254e+03
22,30,70,6.527183e+03
22,30,80,6.511934e+03
22,30,90,6.511934e+03
22,30,100,6.511934e+03
22,30,1,5.621443e+03
22,30,2,5.582934e+03
22,30,3,5.573813e+03
22,30,5,5.570625e+03
22,30,10,5.570373e+03
22,30,20,5.570373e+03
22,30,30,5.570373e+03
22,30,40,5.071013e+03
22,30,50,5.071013e+03
22,30,60,5.071013e+03
22,30,70,5.071013e+03
22,30,80,5.071013e+03
22,30,90,5.071013e+03
22,30,100,5.071013e+03
22,30,1,7.204413e+03
22,30,2,7.204413e+03
22,30,3,7.204413e+03
22,30,5,7.204413e+03
22,30,10,7.204413e+03
22,30,20,7.198315e+03
22,30,30,7.177926e+03
22,30,40,7.176966e+03
22,30,50,7.176966e+03
22,30,60,7.142697e+03
22,30,70,7.115690e+03
22,30,80,7.060642e+03
22,30,90,7.036804e+03
22,30,100,7.036804e+03
22,30,1,6.230747e+03
22,30,2,6.230747e+03
22,30,3,6.230747e+03
22,30,5,6.230747e+03
22,30,10,6.230747e+03
22,30,20,6.181944e+03
22,30,30,6.148103e+03
22,30,40,6.143047e+03
22,30,50,6.143047e+03
22,30,60,6.143047e+03
22,30,70,5.527595e+03
22,30,80,5.527595e+03
22,30,90,5.465232e+03
22,30,100,5.452440e+03
22,30,1,5.664043e+03
22,30,2,5.664043e+03
22,30,3,5.664043e+03
22,30,5,5.664043e+03
22,30,10,5.664043e+03
22,30,20,5.654805e+03
22,30,30,5.637649e+03
22,30,40,5.611363e+03
22,30,50,5.611363e+03
22,30,60,5.576616e+03
22,30,70,5.572493e+03
22,30,80,5.550166e+03
22,30,90,5.544395e+03
22,30,100,5.544395e+03
22,30,1,3.972854e+03
22,30,2,3.972854e+03
22,30,3,3.972854e+03
22,30,5,3.972854e+03
22,30,10,3.972854e+03
22,30,20,3.971029e+03
22,30,30,3.971029e+03
22,30,40,3.971029e+03
22,30,50,3.971029e+03
22,30,60,3.971029e+03
22,30,70,3.971029e+03
22,30,80,3.971029e+03
22,30,90,3.971029e+03
22,30,100,3.971029e+03
22,30,1,6.482555e+03
22,30,2,6.482555e+03
22,30,3,6.482555e+03
22,30,5,6.482555e+03
22,30,10,6.482555e+03
22,30,20,6.110704e+03
22,30,30,6.110704e+03
22,30,40,5.871071e+03
22,30,50,5.849653e+03
22,30,60,5.849653e+03
22,30,70,5.802019e+03
22,30,80,5.802019e+03
22,30,90,5.802019e+03
22,30,100,5.802019e+03
