funcid,dim,milestone,error
5,30,1,9.074532e+02
5,30,2,9.074532e+02
5,30,3,9.074532e+02
5,30,5,9.074532e+02
5,30,10,9.074532e+02
5,30,20,9.058302e+02
5,30,30,9.045495e+02
5,30,40,9.045495e+02
5,30,50,9.045495e+02
5,30,60,9.040172e+02
5,30,70,9.040172e+02
5,30,80,9.035905e+02
5,30,90,9.035905e+02
5,30,100,9.035905e+02
5,30,1,6.795611e+02
5,30,2,6.795419e+02
5,30,3,6.795419e+02
5,30,5,6.795419e+02
5,30,10,6.795419e+02
5,30,20,6.795419e+02
5,30,30,6.795419e+02
5,30,40,6.795419e+02
5,30,50,6.795419e+02
5,30,60,6.745671e+02
5,30,70,6.745671e+02
5,30,80,6.745671e+02
5,30,90,6.745671e+02
5,30,100,6.745671e+02
5,30,1,8.041319e+02
5,30,2,7.999225e+02
5,30,3,7.999214e+02
5,30,5,7.999214e+02
5,30,10,7.999214e+02
5,30,20,7.999214e+02
5,30,30,7.999214e+02
5,30,40,7.999214e+02
5,30,50,7.999214e+02
5,30,60,7.999214e+02
5,30,70,7.999214e+02
5,30,80,7.999214e+02
5,30,90,7.999214e+02
5,30,100,7.999214e+02
5,30,1,6.712928e+02
5,30,2,6.712928e+02
5,30,3,6.712928e+02
5,30,5,6.712928e+02
5,30,10,6.712061e+02
5,30,20,6.707305e+02
5,30,30,6.704386e+02
5,30,40,6.703270e+02
5,30,50,6.703270e+02
5,30,60,6.703071e+02
5,30,70,6.703071e+02
5,30,80,6.703071e+02
5,30,90,6.703071e+02
5,30,100,6.703071e+02
5,30,1,4.159007e+02
5,30,2,4.158855e+02
5,30,3,4.158855e+02
5,30,5,4.158855e+02
5,30,10,4.158855e+02
5,30,20,4.158855e+02
5,30,30,4.158855e+02
5,30,40,4.158855e+02
5,30,50,4.158855e+02
5,30,60,4.158855e+02
5,30,70,4.158855e+02
5,30,80,4.158855e+02
5,30,90,4.158855e+02
5,30,100,4.158855e+02
5,30,1,7.780317e+02
5,30,2,7.780183e+02
5,30,3,7.780183e+02
5,30,5,7.780183e+02
5,30,10,7.780183e+02
5,30,20,7.780183e+02
5,30,30,7.780183e+02
5,30,40,7.780183e+02
5,30,50,7.780183e+02
5,30,60,7.780183e+02
5,30,70,7.780183e+02
5,30,80,7.780183e+02
5,30,90,7.780183e+02
5,30,100,7.780183e+02
5,30,1,7.084328e+02
5,30,2,7.083909e+02
5,30,3,7.083909e+02
5,30,5,7.083909e+02
5,30,10,7.083909e+02
5,30,20,7.083909e+02
5,30,30,7.083909e+02
5,30,40,7.083909e+02
5,30,50,7.083909e+02
5,30,60,7.083909e+02
5,30,70,7.083909e+02
5,30,80,7.083909e+02
5,30,90,7.083909e+02
5,30,100,7.083909e+02
5,30,1,9.064851e+02
5,30,2,9.063904e+02
5,30,3,9.063904e+02
5,30,5,9.063904e+02
5,30,10,9.063904e+02
5,30,20,9.063904e+02
5,30,30,9.063904e+02
5,30,40,9.063904e+02
5,30,50,9.063904e+02
5,30,60,9.063904e+02
5,30,70,9.063904e+02
5,30,80,9.063904e+02
5,30,90,9.063904e+02
5,30,100,8.732425e+02
5,30,1,4.994700e+02
5,30,2,4.994579e+02
5,30,3,4.994579e+02
5,30,5,4.994579e+02
5,30,10,4.994579e+02
5,30,20,4.994579e+02
5,30,30,4.994579e+02
5,30,40,4.994579e+02
5,30,50,4.994579e+02
5,30,60,4.994579e+02
5,30,70,4.994579e+02
5,30,80,4.994579e+02
5,30,90,4.994579e+02
5,30,100,4.994579e+02
5,30,1,6.474866e+02
5,30,2,6.470086e+02
5,30,3,6.470086e+02
5,30,5,6.470086e+02
5,30,10,6.470086e+02
5,30,20,6.464941e+02
5,30,30,6.457107e+02
5,30,40,6.455327e+02
5,30,50,6.455327e+02
5,30,60,6.433088e+02
5,30,70,6.431642e+02
5,30,80,6.427818e+02
5,30,90,6.426820e+02
5,30,100,6.426820e+02
