funcid,dim,milestone,error
17,10,1,3.783503e+05
17,10,2,5.750794e+02
17,10,3,5.604004e+02
17,10,5,5.604004e+02
17,10,10,5.589684e+02
17,10,20,5.528581e+02
17,10,30,5.476231e+02
17,10,40,5.465693e+02
17,10,50,5.465693e+02
17,10,60,5.465693e+02
17,10,70,5.465693e+02
17,10,80,5.465693e+02
17,10,90,5.465693e+02
17,10,100,5.465693e+02
17,10,1,2.049125e+02
17,10,2,2.049125e+02
17,10,3,2.014374e+02
17,10,5,2.014374e+02
17,10,10,2.014374e+02
17,10,20,2.006900e+02
17,10,30,2.006900e+02
17,10,40,2.006900e+02
17,10,50,2.006900e+02
17,10,60,2.006900e+02
17,10,70,2.006900e+02
17,10,80,1.936481e+02
17,10,90,1.908000e+02
17,10,100,1.908000e+02
17,10,1,3.032613e+03
17,10,2,1.501529e+03
17,10,3,1.501529e+03
17,10,5,1.501529e+03
17,10,10,1.501529e+03
17,10,20,1.501529e+03
17,10,30,1.501529e+03
17,10,40,1.501529e+03
17,10,50,1.501529e+03
17,10,60,1.501529e+03
17,10,70,1.501529e+03
17,10,80,1.501529e+03
17,10,90,1.501529e+03
17,10,100,1.501529e+03
17,10,1,1.920311e+02
17,10,2,1.910339e+02
17,10,3,1.910339e+02
17,10,5,1.910339e+02
17,10,10,1.910339e+02
17,10,20,1.851669e+02
17,10,30,1.851669e+02
17,10,40,1.851669e+02
17,10,50,1.851669e+02
17,10,60,1.843252e+02
17,10,70,1.843252e+02
17,10,80,1.843252e+02
17,10,90,1.843252e+02
17,10,100,1.843252e+02
17,10,1,4.950636e+02
17,10,2,4.774081e+02
17,10,3,4.774081e+02
17,10,5,4.774081e+02
17,10,10,4.774081e+02
17,10,20,4.774081e+02
17,10,30,4.774081e+02
17,10,40,4.774081e+02
17,10,50,4.774081e+02
17,10,60,4.774081e+02
17,10,70,4.774081e+02
17,10,80,4.774081e+02
17,10,90,4.774081e+02
17,10,100,4.774081e+02
17,10,1,3.723976e+03
17,10,2,6.190219e+02
17,10,3,6.190219e+02
17,10,5,6.190219e+02
17,10,10,6.190219e+02
17,10,20,6.190219e+02
17,10,30,6.190219e+02
17,10,40,6.190219e+02
17,10,50,6.190219e+02
17,10,60,6.190219e+02
17,10,70,6.190219e+02
17,10,80,6.190219e+02
17,10,90,6.190219e+02
17,10,100,6.190219e+02
17,10,1,2.067429e+05
17,10,2,8.476079e+04
17,10,3,5.341892e+04
17,10,5,3.555163e+02
17,10,10,3.527752e+02
17,10,20,3.527752e+02
17,10,30,3.519192e+02
17,10,40,3.441664e+02
17,10,50,3.441664e+02
17,10,60,3.441664e+02
17,10,70,3.441664e+02
17,10,80,3.441664e+02
17,10,90,3.441664e+02
17,10,100,3.441664e+02
17,10,1,7.045240e+02
17,10,2,7.045240e+02
17,10,3,7.045240e+02
17,10,5,7.045240e+02
17,10,10,7.045240e+02
17,10,20,6.729072e+02
17,10,30,6.536380e+02
17,10,40,6.402769e+02
17,10,50,6.402769e+02
17,10,60,5.053691e+02
17,10,70,5.053691e+02
17,10,80,5.053691e+02
17,10,90,5.053691e+02
17,10,100,5.053691e+02
17,10,1,2.924136e+05
17,10,2,1.769323e+03
17,10,3,1.434666e+03
17,10,5,1.434666e+03
17,10,10,1.434666e+03
17,10,20,1.434666e+03
17,10,30,1.434666e+03
17,10,40,1.434666e+03
17,10,50,1.434666e+03
17,10,60,1.434666e+03
17,10,70,1.434666e+03
17,10,80,1.434666e+03
17,10,90,1.434666e+03
17,10,100,1.434666e+03
17,10,1,2.005091e+05
17,10,2,7.008937e+02
17,10,3,6.871991e+02
17,10,5,6.871991e+02
17,10,10,6.871991e+02
17,10,20,6.833395e+02
17,10,30,6.822511e+02
17,10,40,6.822511e+02
17,10,50,6.815802e+02
17,10,60,6.793906e+02
17,10,70,6.773201e+02
17,10,80,6.746952e+02
17,10,90,6.746922e+02
17,10,100,6.746922e+02
