funcid,dim,milestone,error
7,30,1,5.294807e+03
7,30,2,5.195321e+03
7,30,3,5.171297e+03
7,30,5,5.171296e+03
7,30,10,5.148891e+03
7,30,20,5.148891e+03
7,30,30,5.148891e+03
7,30,40,5.148891e+03
7,30,50,5.148891e+03
7,30,60,5.148891e+03
7,30,70,5.148891e+03
7,30,80,3.198228e+03
7,30,90,2.336474e+03
7,30,100,2.286417e+03
7,30,1,4.298759e+03
7,30,2,4.047708e+03
7,30,3,4.047558e+03
7,30,5,4.047558e+03
7,30,10,4.047558e+03
7,30,20,4.047558e+03
7,30,30,4.047558e+03
7,30,40,3.298468e+03
7,30,50,3.223999e+03
7,30,60,3.134007e+03
7,30,70,3.134007e+03
7,30,80,3.134007e+03
7,30,90,2.897868e+03
7,30,100,2.897868e+03
7,30,1,3.943615e+03
7,30,2,3.755941e+03
7,30,3,3.755179e+03
7,30,5,3.755179e+03
7,30,10,3.755179e+03
7,30,20,3.755179e+03
7,30,30,3.755179e+03
7,30,40,3.755179e+03
7,30,50,3.755179e+03
7,30,60,3.755179e+03
7,30,70,3.755179e+03
7,30,80,3.755179e+03
7,30,90,3.088840e+03
7,30,100,3.036252e+03
7,30,1,3.589085e+03
7,30,2,3.409218e+03
7,30,3,3.409200e+03
7,30,5,3.409200e+03
7,30,10,3.409200e+03
7,30,20,3.409200e+03
7,30,30,3.409200e+03
7,30,40,3.409200e+03
7,30,50,3.409200e+03
7,30,60,3.409200e+03
7,30,70,3.409200e+03
7,30,80,3.324735e+03
7,30,90,3.306934e+03
7,30,100,3.306934e+03
7,30,1,3.310645e+03
7,30,2,3.275886e+03
7,30,3,3.213504e+03
7,30,5,3.213504e+03
7,30,10,3.213504e+03
7,30,20,3.213504e+03
7,30,30,3.213504e+03
7,30,40,3.213504e+03
7,30,50,3.002121e+03
7,30,60,3.002121e+03
7,30,70,3.002121e+03
7,30,80,2.708278e+03
7,30,90,2.708278e+03
7,30,100,2.708278e+03
7,30,1,3.800957e+03
7,30,2,3.649173e+03
7,30,3,3.649125e+03
7,30,5,3.649125e+03
7,30,10,3.649125e+03
7,30,20,3.649125e+03
7,30,30,3.649125e+03
7,30,40,3.649125e+03
7,30,50,3.649125e+03
7,30,60,3.649125e+03
7,30,70,3.649125e+03
7,30,80,3.649125e+03
7,30,90,3.649125e+03
7,30,100,3.649125e+03
7,30,1,5.240819e+03
7,30,2,5.126643e+03
7,30,3,5.126608e+03
7,30,5,5.126608e+03
7,30,10,5.111138e+03
7,30,20,5.096120e+03
7,30,30,5.096120e+03
7,30,40,5.096120e+03
7,30,50,5.096120e+03
7,30,60,5.096120e+03
7,30,70,5.096120e+03
7,30,80,5.096120e+03
7,30,90,5.096120e+03
7,30,100,5.096120e+03
7,30,1,4.671974e+03
7,30,2,4.578274e+03
7,30,3,4.578218e+03
7,30,5,4.578218e+03
7,30,10,4.493210e+03
7,30,20,4.424627e+03
7,30,30,4.424627e+03
7,30,40,3.651858e+03
7,30,50,3.598112e+03
7,30,60,3.598112e+03
7,30,70,3.598112e+03
7,30,80,3.598112e+03
7,30,90,3.598112e+03
7,30,100,3.598112e+03
7,30,1,3.388209e+03
7,30,2,3.276968e+03
7,30,3,3.276644e+03
7,30,5,3.276644e+03
7,30,10,3.276644e+03
7,30,20,3.261399e+03
7,30,30,3.261399e+03
7,30,40,3.261399e+03
7,30,50,3.261399e+03
7,30,60,3.261399e+03
7,30,70,3.261399e+03
7,30,80,3.261399e+03
7,30,90,3.261399e+03
7,30,100,3.261399e+03
7,30,1,4.298424e+03
7,30,2,4.230691e+03
7,30,3,4.230691e+03
7,30,5,4.230691e+03
7,30,10,4.209005e+03
7,30,20,4.209005e+03
7,30,30,4.209005e+03
7,30,40,4.209005e+03
7,30,50,4.209005e+03
7,30,60,4.209005e+03
7,30,70,4.209005e+03
7,30,80,4.209005e+03
7,30,90,2.743235e+03
7,30,100,2.743235e+03
