funcid,dim,milestone,error
6,30,1,1.122616e+02
6,30,2,1.096149e+02
6,30,3,1.087913e+02
6,30,5,1.080724e+02
6,30,10,1.077105e+02
6,30,20,1.075673e+02
6,30,30,1.072180e+02
6,30,40,1.072180e+02
6,30,50,1.072180e+02
6,30,60,1.072180e+02
6,30,70,1.072180e+02
6,30,80,1.072180e+02
6,30,90,1.071383e+02
6,30,100,1.065909e+02
6,30,1,1.178349e+02
6,30,2,1.135792e+02
6,30,3,1.113644e+02
6,30,5,1.086039e+02
6,30,10,1.069500e+02
6,30,20,1.057121e+02
6,30,30,1.032691e+02
6,30,40,1.032691e+02
6,30,50,1.018875e+02
6,30,60,1.018589e+02
6,30,70,1.018589e+02
6,30,80,1.013259e+02
6,30,90,1.000072e+02
6,30,100,9.942721e+01
6,30,1,9.470402e+01
6,30,2,9.470402e+01
6,30,3,9.470402e+01
6,30,5,9.470402e+01
6,30,10,9.422609e+01
6,30,20,9.361735e+01
6,30,30,9.361735e+01
6,30,40,9.329179e+01
6,30,50,9.329179e+01
6,30,60,9.289027e+01
6,30,70,9.289027e+01
6,30,80,9.289027e+01
6,30,90,9.289027e+01
6,30,100,9.289027e+01
6,30,1,1.050057e+02
6,30,2,1.048904e+02
6,30,3,1.048904e+02
6,30,5,1.048904e+02
6,30,10,1.048379e+02
6,30,20,1.023229e+02
6,30,30,1.007980e+02
6,30,40,1.007980e+02
6,30,50,1.005884e+02
6,30,60,1.001347e+02
6,30,70,9.951669e+01
6,30,80,9.876270e+01
6,30,90,9.834921e+01
6,30,100,9.834921e+01
6,30,1,9.532963e+01
6,30,2,9.190833e+01
6,30,3,9.174153e+01
6,30,5,9.163547e+01
6,30,10,9.157714e+01
6,30,20,9.157495e+01
6,30,30,9.152335e+01
6,30,40,9.152335e+01
6,30,50,9.152335e+01
6,30,60,9.152335e+01
6,30,70,9.152335e+01
6,30,80,9.152335e+01
6,30,90,9.152335e+01
6,30,100,9.150335e+01
6,30,1,8.240088e+01
6,30,2,7.662276e+01
6,30,3,7.527126e+01
6,30,5,7.346042e+01
6,30,10,7.259501e+01
6,30,20,7.248105e+01
6,30,30,7.235959e+01
6,30,40,7.235959e+01
6,30,50,7.208194e+01
6,30,60,7.207713e+01
6,30,70,7.207713e+01
6,30,80,7.195537e+01
6,30,90,7.186635e+01
6,30,100,7.182438e+01
6,30,1,1.034094e+02
6,30,2,1.015424e+02
6,30,3,1.015424e+02
6,30,5,1.015424e+02
6,30,10,1.015424e+02
6,30,20,9.887064e+01
6,30,30,9.684863e+01
6,30,40,9.684863e+01
6,30,50,9.684863e+01
6,30,60,9.684863e+01
6,30,70,9.684863e+01
6,30,80,9.684863e+01
6,30,90,9.684863e+01
6,30,100,9.684863e+01
6,30,1,1.086696e+02
6,30,2,1.056560e+02
6,30,3,9.821230e+01
6,30,5,9.699360e+01
6,30,10,9.624632e+01
6,30,20,9.624632e+01
6,30,30,9.624632e+01
6,30,40,9.624632e+01
6,30,50,9.624632e+01
6,30,60,9.624632e+01
6,30,70,9.624632e+01
6,30,80,9.624632e+01
6,30,90,9.624632e+01
6,30,100,9.624632e+01
6,30,1,1.070293e+02
6,30,2,1.065132e+02
6,30,3,1.065132e+02
6,30,5,1.065132e+02
6,30,10,1.062344e+02
6,30,20,1.057198e+02
6,30,30,1.054840e+02
6,30,40,1.047765e+02
6,30,50,1.047765e+02
6,30,60,1.047765e+02
6,30,70,1.047765e+02
6,30,80,1.047765e+02
6,30,90,1.047765e+02
6,30,100,1.047765e+02
6,30,1,1.034791e+02
6,30,2,1.010908e+02
6,30,3,1.010908e+02
6,30,5,1.010908e+02
6,30,10,1.003774e+02
6,30,20,1.003774e+02
6,30,30,1.001710e+02
6,30,40,9.991152e+01
6,30,50,9.991152e+01
6,30,60,9.902125e+01
6,30,70,9.902125e+01
6,30,80,9.902125e+01
6,30,90,9.902125e+01
6,30,100,9.902125e+01
