funcid,dim,milestone,error
20,10,1,7.882957e+02
20,10,2,7.882957e+02
20,10,3,7.882957e+02
20,10,5,7.882957e+02
20,10,10,7.882957e+02
20,10,20,7.862895e+02
20,10,30,7.862895e+02
20,10,40,7.862895e+02
20,10,50,7.862895e+02
20,10,60,7.844582e+02
20,10,70,7.840835e+02
20,10,80,7.840835e+02
20,10,90,7.840216e+02
20,10,100,7.840216e+02
20,10,1,6.827515e+02
20,10,2,6.820103e+02
20,10,3,6.820103e+02
20,10,5,6.820103e+02
20,10,10,6.820103e+02
20,10,20,6.804813e+02
20,10,30,6.797651e+02
20,10,40,6.797651e+02
20,10,50,6.797651e+02
20,10,60,6.748004e+02
20,10,70,6.748004e+02
20,10,80,6.743496e+02
20,10,90,6.743496e+02
20,10,100,6.743496e+02
20,10,1,5.374036e+02
20,10,2,5.374036e+02
20,10,3,5.374036e+02
20,10,5,5.374036e+02
20,10,10,5.374036e+02
20,10,20,5.329507e+02
20,10,30,5.289851e+02
20,10,40,5.284629e+02
20,10,50,5.284629e+02
20,10,60,5.284629e+02
20,10,70,5.284629e+02
20,10,80,5.284629e+02
20,10,90,5.284629e+02
20,10,100,5.284629e+02
20,10,1,6.811085e+02
20,10,2,6.798142e+02
20,10,3,6.798142e+02
20,10,5,6.798142e+02
20,10,10,6.754544e+02
20,10,20,6.754544e+02
20,10,30,6.748039e+02
20,10,40,6.748039e+02
20,10,50,6.748039e+02
20,10,60,6.728867e+02
20,10,70,6.728867e+02
20,10,80,6.728867e+02
20,10,90,6.726166e+02
20,10,100,6.726166e+02
20,10,1,6.210512e+02
20,10,2,6.192108e+02
20,10,3,6.192108e+02
20,10,5,6.192108e+02
20,10,10,6.192108e+02
20,10,20,6.168519e+02
20,10,30,6.125087e+02
20,10,40,6.115607e+02
20,10,50,6.115607e+02
20,10,60,6.115607e+02
20,10,70,6.115607e+02
20,10,80,6.115607e+02
20,10,90,6.115607e+02
20,10,100,6.115607e+02
20,10,1,2.122339e+02
20,10,2,2.106417e+02
20,10,3,2.106417e+02
20,10,5,2.106417e+02
20,10,10,2.106417e+02
20,10,20,2.105512e+02
20,10,30,2.098117e+02
20,10,40,2.098117e+02
20,10,50,2.098117e+02
20,10,60,2.098117e+02
20,10,70,2.098117e+02
20,10,80,2.098117e+02
20,10,90,2.098117e+02
20,10,100,2.098117e+02
20,10,1,1.015454e+03
20,10,2,1.015454e+03
20,10,3,1.015454e+03
20,10,5,1.015454e+03
20,10,10,1.015454e+03
20,10,20,1.015454e+03
20,10,30,1.013075e+03
20,10,40,1.012482e+03
20,10,50,1.012482e+03
20,10,60,1.012482e+03
20,10,70,1.012482e+03
20,10,80,1.012482e+03
20,10,90,1.012482e+03
20,10,100,6.626539e+02
20,10,1,4.379167e+02
20,10,2,4.378080e+02
20,10,3,4.378080e+02
20,10,5,4.378080e+02
20,10,10,4.378080e+02
20,10,20,4.378080e+02
20,10,30,4.368127e+02
20,10,40,4.368127e+02
20,10,50,4.368127e+02
20,10,60,4.368127e+02
20,10,70,4.368127e+02
20,10,80,4.368127e+02
20,10,90,4.368127e+02
20,10,100,4.368127e+02
20,10,1,7.787590e+02
20,10,2,7.631343e+02
20,10,3,7.631343e+02
20,10,5,7.631343e+02
20,10,10,7.631343e+02
20,10,20,7.631343e+02
20,10,30,7.631343e+02
20,10,40,7.631343e+02
20,10,50,7.631343e+02
20,10,60,7.631343e+02
20,10,70,7.631343e+02
20,10,80,7.631343e+02
20,10,90,7.212851e+02
20,10,100,7.212851e+02
20,10,1,5.357339e+02
20,10,2,5.302758e+02
20,10,3,5.302758e+02
20,10,5,5.302758e+02
20,10,10,5.302758e+02
20,10,20,5.302758e+02
20,10,30,5.302758e+02
20,10,40,5.302758e+02
20,10,50,5.302758e+02
20,10,60,5.302758e+02
20,10,70,5.302758e+02
20,10,80,5.302758e+02
20,10,90,5.302758e+02
20,10,100,5.302758e+02
