funcid,dim,milestone,error
21,10,1,6.008205e+02
21,10,2,6.008205e+02
21,10,3,6.008205e+02
21,10,5,6.008205e+02
21,10,10,5.944900e+02
21,10,20,5.900327e+02
21,10,30,5.867045e+02
21,10,40,5.832695e+02
21,10,50,5.816983e+02
21,10,60,5.816983e+02
21,10,70,5.816983e+02
21,10,80,5.816983e+02
21,10,90,5.816983e+02
21,10,100,5.816983e+02
21,10,1,4.648699e+02
21,10,2,4.648262e+02
21,10,3,4.648262e+02
21,10,5,4.648262e+02
21,10,10,4.648262e+02
21,10,20,4.648262e+02
21,10,30,4.648262e+02
21,10,40,4.648262e+02
21,10,50,4.648262e+02
21,10,60,4.648262e+02
21,10,70,4.648262e+02
21,10,80,4.648262e+02
21,10,90,4.648262e+02
21,10,100,4.204143e+02
21,10,1,4.428990e+02
21,10,2,4.428990e+02
21,10,3,4.428990e+02
21,10,5,4.428990e+02
21,10,10,4.303669e+02
21,10,20,4.303669e+02
21,10,30,3.366842e+02
21,10,40,3.366842e+02
21,10,50,3.366842e+02
21,10,60,3.366842e+02
21,10,70,3.366842e+02
21,10,80,3.366842e+02
21,10,90,3.366842e+02
21,10,100,3.366842e+02
21,10,1,4.211729e+02
21,10,2,4.211690e+02
21,10,3,4.211690e+02
21,10,5,4.211690e+02
21,10,10,4.211690e+02
21,10,20,4.211690e+02
21,10,30,4.211690e+02
21,10,40,4.211690e+02
21,10,50,4.211690e+02
21,10,60,4.211690e+02
21,10,70,4.211690e+02
21,10,80,4.211690e+02
21,10,90,4.211690e+02
21,10,100,4.211690e+02
21,10,1,3.629008e+02
21,10,2,3.626486e+02
21,10,3,3.626486e+02
21,10,5,3.626486e+02
21,10,10,3.626486e+02
21,10,20,3.626486e+02
21,10,30,3.626486e+02
21,10,40,3.626486e+02
21,10,50,3.626486e+02
21,10,60,3.626486e+02
21,10,70,3.626486e+02
21,10,80,3.626486e+02
21,10,90,3.626486e+02
21,10,100,3.626486e+02
21,10,1,2.943367e+02
21,10,2,2.940711e+02
21,10,3,2.940711e+02
21,10,5,2.940711e+02
21,10,10,2.940711e+02
21,10,20,2.940711e+02
21,10,30,2.940711e+02
21,10,40,2.940711e+02
21,10,50,2.940711e+02
21,10,60,2.940711e+02
21,10,70,2.940711e+02
21,10,80,2.940711e+02
21,10,90,2.940711e+02
21,10,100,2.940711e+02
21,10,1,4.180819e+02
21,10,2,4.180819e+02
21,10,3,4.180819e+02
21,10,5,4.180819e+02
21,10,10,4.180819e+02
21,10,20,4.180819e+02
21,10,30,4.180819e+02
21,10,40,4.180581e+02
21,10,50,4.180581e+02
21,10,60,4.180473e+02
21,10,70,4.180473e+02
21,10,80,4.180473e+02
21,10,90,4.180473e+02
21,10,100,4.180473e+02
21,10,1,3.476453e+02
21,10,2,3.473031e+02
21,10,3,3.473031e+02
21,10,5,3.473031e+02
21,10,10,3.473031e+02
21,10,20,3.473031e+02
21,10,30,3.473031e+02
21,10,40,3.473031e+02
21,10,50,3.473031e+02
21,10,60,3.473031e+02
21,10,70,3.473031e+02
21,10,80,3.473031e+02
21,10,90,3.473031e+02
21,10,100,3.473031e+02
21,10,1,5.137612e+02
21,10,2,5.137600e+02
21,10,3,5.137600e+02
21,10,5,5.137600e+02
21,10,10,5.137600e+02
21,10,20,5.137600e+02
21,10,30,5.137600e+02
21,10,40,5.137600e+02
21,10,50,5.137600e+02
21,10,60,5.137600e+02
21,10,70,5.137600e+02
21,10,80,5.137600e+02
21,10,90,5.137600e+02
21,10,100,5.137600e+02
21,10,1,4.498126e+02
21,10,2,4.080327e+02
21,10,3,4.080214e+02
21,10,5,4.080214e+02
21,10,10,4.080214e+02
21,10,20,4.080214e+02
21,10,30,4.080214e+02
21,10,40,4.080214e+02
21,10,50,4.080214e+02
21,10,60,4.080214e+02
21,10,70,3.780816e+02
21,10,80,3.780816e+02
21,10,90,3.780816e+02
21,10,100,3.780816e+02
