funcid,dim,milestone,error
24,30,1,2.030272e+03
24,30,2,2.030272e+03
24,30,3,2.030272e+03
24,30,5,2.030272e+03
24,30,10,2.030272e+03
24,30,20,1.592407e+03
24,30,30,1.592407e+03
24,30,40,1.592407e+03
24,30,50,1.592407e+03
24,30,60,1.592407e+03
24,30,70,1.592407e+03
24,30,80,1.592407e+03
24,30,90,1.592407e+03
24,30,100,1.592407e+03
24,30,1,1.047853e+03
24,30,2,1.047852e+03
24,30,3,1.047852e+03
24,30,5,1.047852e+03
24,30,10,1.047852e+03
24,30,20,1.047852e+03
24,30,30,1.047852e+03
24,30,40,1.047852e+03
24,30,50,1.047852e+03
24,30,60,1.047852e+03
24,30,70,1.047852e+03
24,30,80,1.047852e+03
24,30,90,1.047852e+03
24,30,100,1.047852e+03
24,30,1,1.786645e+03
24,30,2,1.786645e+03
24,30,3,1.786645e+03
24,30,5,1.786645e+03
24,30,10,1.414770e+03
24,30,20,1.338822e+03
24,30,30,1.338736e+03
24,30,40,1.338736e+03
24,30,50,1.338736e+03
24,30,60,1.338736e+03
24,30,70,1.338736e+03
24,30,80,1.338736e+03
24,30,90,1.338736e+03
24,30,100,1.338736e+03
24,30,1,2.042764e+03
24,30,2,2.042764e+03
24,30,3,2.042764e+03
24,30,5,2.042764e+03
24,30,10,7.919371e+02
24,30,20,7.919371e+02
24,30,30,7.919371e+02
24,30,40,7.919371e+02
24,30,50,7.919371e+02
24,30,60,7.919371e+02
24,30,70,7.919371e+02
24,30,80,7.919371e+02
24,30,90,7.919371e+02
24,30,100,7.919371e+02
24,30,1,1.552755e+03
24,30,2,1.552755e+03
24,30,3,1.552755e+03
24,30,5,1.552755e+03
24,30,10,1.354766e+03
24,30,20,1.193826e+03
24,30,30,1.193826e+03
24,30,40,1.193826e+03
24,30,50,1.193826e+03
24,30,60,1.193826e+03
24,30,70,1.193826e+03
24,30,80,1.193826e+03
24,30,90,1.193826e+03
24,30,100,1.193826e+03
24,30,1,1.914918e+03
24,30,2,1.914815e+03
24,30,3,1.914815e+03
24,30,5,1.914815e+03
24,30,10,1.519292e+03
24,30,20,1.519292e+03
24,30,30,1.519292e+03
24,30,40,1.519292e+03
24,30,50,1.519292e+03
24,30,60,1.519292e+03
24,30,70,1.519292e+03
24,30,80,1.519292e+03
24,30,90,1.519292e+03
24,30,100,1.519292e+03
24,30,1,1.177651e+03
24,30,2,1.177651e+03
24,30,3,1.177651e+03
24,30,5,1.177651e+03
24,30,10,1.177651e+03
24,30,20,1.177651e+03
24,30,30,1.177651e+03
24,30,40,1.177651e+03
24,30,50,1.177651e+03
24,30,60,1.177651e+03
24,30,70,1.177651e+03
24,30,80,1.177651e+03
24,30,90,1.177651e+03
24,30,100,1.177651e+03
24,30,1,2.421482e+03
24,30,2,2.421482e+03
24,30,3,2.421482e+03
24,30,5,2.421482e+03
24,30,10,2.148532e+03
24,30,20,2.148532e+03
24,30,30,1.642108e+03
24,30,40,1.642108e+03
24,30,50,1.642108e+03
24,30,60,1.642108e+03
24,30,70,1.642108e+03
24,30,80,1.642108e+03
24,30,90,1.642108e+03
24,30,100,1.642108e+03
24,30,1,9.005760e+02
24,30,2,9.005759e+02
24,30,3,9.005759e+02
24,30,5,9.005759e+02
24,30,10,9.005759e+02
24,30,20,9.005759e+02
24,30,30,9.005759e+02
24,30,40,9.005759e+02
24,30,50,9.005759e+02
24,30,60,9.005759e+02
24,30,70,9.005759e+02
24,30,80,9.005759e+02
24,30,90,9.005759e+02
24,30,100,9.005759e+02
24,30,1,1.883320e+03
24,30,2,1.882516e+03
24,30,3,1.882516e+03
24,30,5,1.882516e+03
24,30,10,1.810215e+03
24,30,20,1.810215e+03
24,30,30,1.713135e+03
24,30,40,1.713135e+03
24,30,50,1.713135e+03
24,30,60,1.713135e+03
24,30,70,1.713135e+03
24,30,80,1.713135e+03
24,30,90,1.713135e+03
24,30,100,1.713135e+03
