
1, 12729.5
4, 12653.9
5, 12653.9
8, 12591.4
12, 12552.2
14, 12475.9
19, 12453.7
20, 12453.1
23, 12346.9
25, 12234.4
27, 12164.4
30, 12138.4
32, 12078.7
34, 12070.1
35, 12069.2
36, 12059.2
39, 11993.7
41, 11922.5
43, 11860.9
47, 11809.3
49, 11804.5
50, 11803.8
51, 11761.8
54, 11759.9
55, 11711.4
62, 11686.5
66, 11601.2
68, 11553.3
70, 11538.8
72, 11455.8
75, 11454.1
77, 11438.2
80, 11364.2
88, 11325.1
91, 11324.3
93, 11296.5
96, 11249.4
98, 11223.6
100, 11182.6
105, 11156.8
112, 11155.1
116, 11055.6
119, 11009.9
121, 10962.5
124, 10945.5
126, 10893
128, 10807.7
131, 10795.5
139, 10749.5
141, 10728.4
145, 10694.8
147, 10662.6
153, 10529.5
155, 10513.9
157, 10415.4
161, 10375.2
165, 10364.5
175, 10310.5
177, 10254.2
180, 10201.4
182, 10171.8
185, 10100.5
188, 10065.1
190, 9998.6
195, 9966.13
197, 9960.23
203, 9904.38
214, 9873.93
216, 9871.5
219, 9810.82
230, 9754.04
236, 9715.8
240, 9670.04
242, 9629.56
249, 9614.47
255, 9567.29
261, 9537.58
273, 9512.31
279, 9467.31
285, 9464.98
288, 9459.04
294, 9443.13
297, 9410.38
303, 9334.4
311, 9330.42
314, 9320.46
316, 9309.47
323, 9264.59
327, 9260.39
332, 9247.1
334, 9230.37
336, 9192.11
346, 9180.87
355, 9164.9
357, 9134.96
359, 9103.96
363, 9092.93
368, 9089.46
373, 9050.22
376, 9039.56
384, 9033.51
386, 8992.75
388, 8956.46
402, 8948.45
407, 8936.9
411, 8922.66
425, 8908.55
440, 8904.29
442, 8894.43
446, 8879.44
448, 8878.48
456, 8862.36
465, 8861.41
467, 8841.59
480, 8834.14
491, 8812.74
495, 8806.38
504, 8792.78
515, 8780.02
519, 8777.03
530, 8727.74
543, 8727.37
545, 8717.22
557, 8713.55
562, 8711.77
574, 8699.89
587, 8685.36
596, 8684.19
603, 8680.1
612, 8676.6
616, 8664.05
625, 8661.5
629, 8655.47
641, 8653.67
662, 8640.78
666, 8606.71
711, 8595.72
748, 8575.75
788, 8563.29
795, 8560.56
830, 8549.1
889, 8546.32
901, 8545.99
915, 8543
931, 8539.14
960, 8534.66
969, 8533.71
993, 8527.13
1052, 8517.91
1121, 8515.64
1179, 8513.1
1184, 8512.82
1231, 8511.67
1237, 8509.85
1304, 8509.78
2062, 8507.64
2090, 8504.57
2094, 8483.54
2149, 8482.75
2186, 8475.25
2232, 8474.73
2280, 8463.82
2315, 8462.69
2335, 8459.12
2347, 8458.8
2407, 8457.65
2414, 8454.05
2427, 8451.35
2478, 8449.77
2553, 8444.65
2669, 8440.69
6994, 6702.63
6995, 6654.98
7000, 6618.53
7003, 6587.43
7005, 6558.4
7010, 6538.56
7013, 6525.51
7015, 6525.02
7016, 6519.7
7017, 6468.85
7020, 6431.32
7024, 6416.96
7026, 6371.37
7028, 6342.42
7031, 6267.6
7036, 6243.77
7038, 6224.23
7041, 6219.25
7042, 6203.35
7044, 6162.08
7046, 6147.37
7049, 6146.23
7050, 6143.88
7054, 6117.52
7060, 6085.94
7064, 6082.81
7067, 6071.98
7070, 6054.34
7073, 6018.95
7075, 5964.88
7077, 5958.09
7079, 5916.58
7082, 5911.36
7083, 5903.68
7087, 5823.92
7094, 5808.91
7099, 5800.64
7101, 5749.34
7103, 5698.82
7105, 5684.01
7107, 5678
7113, 5668.21
7118, 5661.5
7121, 5659.44
7122, 5658.38
7124, 5635.39
7130, 5608.73
7133, 5603.91
7136, 5573.97
7138, 5518.75
7142, 5508.33
7145, 5489.66
7148, 5455.74
7152, 5450.97
7153, 5391.67
7161, 5351.97
7170, 5345.68
7172, 5327.76
7176, 5307.02
7182, 5266.72
7184, 5266.25
7186, 5241.16
7188, 5219.62
7199, 5206.37
7200, 5188.43
7209, 5186.2
7210, 5139.5
7215, 5130.13
7217, 5106.89
7221, 5088.51
7225, 5009.53
7227, 5007.95
7230, 4987.45
7235, 4981.88
7238, 4979.57
7240, 4969.97
7243, 4934.53
7245, 4908.36
7247, 4901.39
7251, 4898.34
