
1, 2.09055e+09
3, 2.00225e+09
7, 1.8992e+09
13, 1.79326e+09
15, 1.79281e+09
19, 1.7749e+09
21, 1.76222e+09
24, 1.75934e+09
28, 1.71238e+09
30, 1.61864e+09
36, 1.56628e+09
40, 1.51336e+09
42, 1.42084e+09
45, 1.36635e+09
48, 1.28561e+09
50, 1.23624e+09
55, 1.22507e+09
58, 1.14792e+09
60, 1.09041e+09
63, 9.89755e+08
68, 9.53721e+08
72, 9.41425e+08
75, 8.68159e+08
77, 8.14436e+08
81, 8.05294e+08
83, 7.85248e+08
85, 7.81467e+08
87, 7.67585e+08
89, 7.50483e+08
91, 6.9992e+08
94, 6.47524e+08
100, 6.04e+08
102, 5.52446e+08
106, 5.47038e+08
108, 5.35167e+08
112, 5.00697e+08
115, 4.70522e+08
117, 4.4435e+08
119, 4.08102e+08
121, 3.83509e+08
123, 3.66466e+08
128, 3.19009e+08
131, 3.02729e+08
136, 2.67388e+08
138, 2.67289e+08
143, 2.30064e+08
150, 2.08673e+08
152, 1.79284e+08
156, 1.62277e+08
158, 1.42754e+08
168, 1.36017e+08
170, 1.25846e+08
173, 1.25148e+08
176, 1.13637e+08
180, 1.06272e+08
182, 9.19956e+07
186, 8.45811e+07
189, 6.86429e+07
197, 6.33154e+07
200, 5.7915e+07
202, 5.25639e+07
204, 4.74594e+07
207, 4.127e+07
209, 3.26979e+07
211, 2.48338e+07
226, 1.79099e+07
238, 1.27097e+07
241, 1.03837e+07
243, 9.11402e+06
245, 5.78135e+06
249, 5.68492e+06
252, 3.3109e+06
254, 2.24762e+06
256, 1.34229e+06
264, 779697
269, 315498
274, 191056
284, 187167
285, 179175
290, 177083
309, 176956
780, 174911
862, 174357
900, 173372
993, 172230
1360, 171837
1413, 170385
1607, 170242
1608, 170149
1874, 169637
2140, 168140
2271, 167577
2313, 166554
2394, 164594
2734, 163967
2766, 162963
2965, 162542
3107, 161274
3383, 161087
4026, 160930
4356, 160762
4376, 159996
4392, 158778
4419, 156874
4811, 156716
4816, 156543
5085, 156383
5100, 153995
5288, 153922
5315, 153817
5346, 150554
5371, 149958
5376, 149781
5399, 148911
5400, 148695
5422, 147070
5449, 144790
5552, 143529
5553, 143471
5619, 142722
5620, 142638
5652, 141207
5833, 139206
6026, 138879
27186, 42320.9
27187, 1785.87
27213, 1764.46
27562, 1750.33
27623, 1742.49
28487, 1741.6
28978, 1739.94
29735, 1735.51
