funcid,dim,milestone,error
20,10,1,7.882957e+02
20,10,2,7.882957e+02
20,10,3,7.882957e+02
20,10,5,7.882957e+02
20,10,10,7.882957e+02
20,10,20,7.845693e+02
20,10,30,7.845693e+02
20,10,40,7.845693e+02
20,10,50,7.845693e+02
20,10,60,7.830573e+02
20,10,70,7.824479e+02
20,10,80,7.817512e+02
20,10,90,7.817512e+02
20,10,100,7.817512e+02
20,10,1,6.827515e+02
20,10,2,6.771712e+02
20,10,3,6.766347e+02
20,10,5,6.766347e+02
20,10,10,6.766347e+02
20,10,20,6.766347e+02
20,10,30,6.761021e+02
20,10,40,6.755484e+02
20,10,50,6.755484e+02
20,10,60,6.755484e+02
20,10,70,6.755484e+02
20,10,80,6.755484e+02
20,10,90,6.755484e+02
20,10,100,6.755484e+02
20,10,1,5.374036e+02
20,10,2,5.361504e+02
20,10,3,5.361504e+02
20,10,5,5.335784e+02
20,10,10,5.278114e+02
20,10,20,5.278114e+02
20,10,30,5.278114e+02
20,10,40,5.278114e+02
20,10,50,5.278114e+02
20,10,60,5.278114e+02
20,10,70,5.278114e+02
20,10,80,5.278114e+02
20,10,90,5.278114e+02
20,10,100,4.677996e+02
20,10,1,6.811085e+02
20,10,2,6.791083e+02
20,10,3,6.791083e+02
20,10,5,6.791083e+02
20,10,10,6.746422e+02
20,10,20,6.746422e+02
20,10,30,6.746422e+02
20,10,40,6.746422e+02
20,10,50,6.746422e+02
20,10,60,6.746422e+02
20,10,70,6.746422e+02
20,10,80,6.746422e+02
20,10,90,6.746422e+02
20,10,100,6.746422e+02
20,10,1,6.210512e+02
20,10,2,6.171850e+02
20,10,3,6.171850e+02
20,10,5,6.171850e+02
20,10,10,6.138954e+02
20,10,20,6.134139e+02
20,10,30,6.112632e+02
20,10,40,6.112632e+02
20,10,50,6.112632e+02
20,10,60,6.112632e+02
20,10,70,6.112632e+02
20,10,80,6.112632e+02
20,10,90,6.112632e+02
20,10,100,4.279902e+02
20,10,1,2.122339e+02
20,10,2,2.094116e+02
20,10,3,2.094116e+02
20,10,5,2.094116e+02
20,10,10,2.092462e+02
20,10,20,2.088987e+02
20,10,30,2.088987e+02
20,10,40,2.088987e+02
20,10,50,2.088987e+02
20,10,60,2.088987e+02
20,10,70,2.088987e+02
20,10,80,2.088987e+02
20,10,90,2.088987e+02
20,10,100,2.088987e+02
20,10,1,1.015454e+03
20,10,2,1.015454e+03
20,10,3,1.015454e+03
20,10,5,1.015454e+03
20,10,10,1.015454e+03
20,10,20,1.014761e+03
20,10,30,1.013508e+03
20,10,40,1.013477e+03
20,10,50,1.011811e+03
20,10,60,1.011811e+03
20,10,70,1.011811e+03
20,10,80,1.011811e+03
20,10,90,1.011811e+03
20,10,100,2.319325e+02
20,10,1,4.379167e+02
20,10,2,4.378080e+02
20,10,3,4.370818e+02
20,10,5,4.370145e+02
20,10,10,4.370145e+02
20,10,20,4.351395e+02
20,10,30,4.351395e+02
20,10,40,4.348462e+02
20,10,50,4.348462e+02
20,10,60,4.348462e+02
20,10,70,4.348462e+02
20,10,80,4.348462e+02
20,10,90,4.348462e+02
20,10,100,4.348462e+02
20,10,1,7.787590e+02
20,10,2,7.631343e+02
20,10,3,7.631343e+02
20,10,5,7.631343e+02
20,10,10,7.631343e+02
20,10,20,7.631343e+02
20,10,30,7.631343e+02
20,10,40,7.631343e+02
20,10,50,7.631343e+02
20,10,60,7.631343e+02
20,10,70,7.631343e+02
20,10,80,7.631343e+02
20,10,90,3.234624e+02
20,10,100,3.234624e+02
20,10,1,5.357339e+02
20,10,2,5.335370e+02
20,10,3,5.326096e+02
20,10,5,5.267503e+02
20,10,10,5.267503e+02
20,10,20,5.267503e+02
20,10,30,5.267503e+02
20,10,40,5.267503e+02
20,10,50,5.267503e+02
20,10,60,5.267503e+02
20,10,70,5.267503e+02
20,10,80,5.267503e+02
20,10,90,5.267503e+02
20,10,100,5.267503e+02
