funcid,dim,milestone,error
1,10,1,5.312991e+10
1,10,2,5.186743e+10
1,10,3,5.113561e+10
1,10,5,5.113561e+10
1,10,10,2.219561e+10
1,10,20,8.915909e+09
1,10,30,5.744704e+09
1,10,40,5.744704e+09
1,10,50,5.744704e+09
1,10,60,5.744704e+09
1,10,70,5.744704e+09
1,10,80,5.744704e+09
1,10,90,5.744704e+09
1,10,100,1.828406e+03
1,10,1,7.206782e+10
1,10,2,4.052102e+10
1,10,3,3.995100e+10
1,10,5,3.995100e+10
1,10,10,1.945595e+10
1,10,20,1.686221e+10
1,10,30,1.686221e+10
1,10,40,1.686221e+10
1,10,50,1.686221e+10
1,10,60,1.686221e+10
1,10,70,1.686221e+10
1,10,80,8.061516e+09
1,10,90,8.061516e+09
1,10,100,1.505165e+02
1,10,1,5.116427e+10
1,10,2,3.367899e+10
1,10,3,3.129898e+10
1,10,5,2.689049e+10
1,10,10,2.689049e+10
1,10,20,2.110858e+10
1,10,30,1.269777e+10
1,10,40,1.269777e+10
1,10,50,1.269777e+10
1,10,60,1.269777e+10
1,10,70,1.269777e+10
1,10,80,6.956951e+09
1,10,90,6.956951e+09
1,10,100,8.441675e+07
1,10,1,5.869683e+10
1,10,2,1.536433e+10
1,10,3,1.487614e+10
1,10,5,1.487614e+10
1,10,10,1.487614e+10
1,10,20,1.487614e+10
1,10,30,1.487614e+10
1,10,40,1.487614e+10
1,10,50,1.487614e+10
1,10,60,1.487614e+10
1,10,70,1.421039e+10
1,10,80,1.421039e+10
1,10,90,1.421039e+10
1,10,100,2.071287e+08
1,10,1,4.275738e+10
1,10,2,4.274393e+10
1,10,3,1.392114e+10
1,10,5,1.016376e+10
1,10,10,1.016376e+10
1,10,20,1.016376e+10
1,10,30,1.016376e+10
1,10,40,8.999084e+09
1,10,50,4.734613e+09
1,10,60,3.353830e+09
1,10,70,3.353830e+09
1,10,80,3.353830e+09
1,10,90,3.353830e+09
1,10,100,1.801990e+02
1,10,1,5.343393e+10
1,10,2,5.338071e+10
1,10,3,5.338071e+10
1,10,5,5.338071e+10
1,10,10,3.011626e+10
1,10,20,2.167083e+10
1,10,30,2.167083e+10
1,10,40,1.818506e+10
1,10,50,1.047316e+10
1,10,60,1.047316e+10
1,10,70,1.047316e+10
1,10,80,1.047316e+10
1,10,90,1.047316e+10
1,10,100,4.878184e+01
1,10,1,5.071502e+10
1,10,2,4.381310e+10
1,10,3,4.312784e+10
1,10,5,1.889182e+10
1,10,10,9.537337e+09
1,10,20,9.537337e+09
1,10,30,9.537337e+09
1,10,40,9.537337e+09
1,10,50,9.537337e+09
1,10,60,9.537337e+09
1,10,70,9.537337e+09
1,10,80,9.537337e+09
1,10,90,9.537337e+09
1,10,100,2.290486e+03
1,10,1,6.800853e+10
1,10,2,6.783228e+10
1,10,3,5.814736e+10
1,10,5,5.135836e+10
1,10,10,1.896947e+10
1,10,20,1.854525e+10
1,10,30,1.854525e+10
1,10,40,1.728239e+10
1,10,50,1.728239e+10
1,10,60,1.171366e+10
1,10,70,1.171366e+10
1,10,80,1.171366e+10
1,10,90,5.728554e+09
1,10,100,6.680997e+03
1,10,1,3.199084e+10
1,10,2,3.194832e+10
1,10,3,2.221780e+10
1,10,5,1.969580e+10
1,10,10,1.727749e+10
1,10,20,1.641554e+10
1,10,30,1.047396e+10
1,10,40,1.047396e+10
1,10,50,1.047396e+10
1,10,60,1.047396e+10
1,10,70,1.047396e+10
1,10,80,8.808329e+09
1,10,90,8.808329e+09
1,10,100,1.347884e+03
1,10,1,5.039675e+10
1,10,2,5.033838e+10
1,10,3,5.033838e+10
1,10,5,5.033838e+10
1,10,10,4.062544e+10
1,10,20,3.242844e+10
1,10,30,1.551135e+09
1,10,40,1.551135e+09
1,10,50,1.551135e+09
1,10,60,1.551135e+09
1,10,70,1.551135e+09
1,10,80,1.551135e+09
1,10,90,1.551135e+09
1,10,100,6.394701e+03
