funcid,dim,milestone,error
2,10,1,1.549696e+19
2,10,2,1.549696e+19
2,10,3,1.549696e+19
2,10,5,1.549696e+19
2,10,10,9.642294e+18
2,10,20,8.889309e+18
2,10,30,3.197666e+14
2,10,40,1.928216e+14
2,10,50,1.680348e+14
2,10,60,1.680348e+14
2,10,70,1.680348e+14
2,10,80,5.414164e+13
2,10,90,5.406122e+13
2,10,100,4.578735e+13
2,10,1,7.089473e+20
2,10,2,7.089473e+20
2,10,3,7.089473e+20
2,10,5,6.553710e+20
2,10,10,5.996106e+20
2,10,20,4.631714e+20
2,10,30,4.239259e+20
2,10,40,7.942836e+12
2,10,50,5.755453e+12
2,10,60,5.755453e+12
2,10,70,5.755453e+12
2,10,80,5.755453e+12
2,10,90,5.755453e+12
2,10,100,5.755453e+12
2,10,1,9.446988e+16
2,10,2,9.446988e+16
2,10,3,9.446988e+16
2,10,5,9.446988e+16
2,10,10,6.650788e+16
2,10,20,3.876244e+16
2,10,30,3.876244e+16
2,10,40,2.059407e+11
2,10,50,1.707208e+11
2,10,60,1.665550e+11
2,10,70,1.665550e+11
2,10,80,1.665550e+11
2,10,90,1.665550e+11
2,10,100,1.665550e+11
2,10,1,6.162678e+21
2,10,2,6.162678e+21
2,10,3,6.162678e+21
2,10,5,5.766504e+21
2,10,10,5.042166e+21
2,10,20,4.711654e+21
2,10,30,5.532161e+12
2,10,40,5.186838e+12
2,10,50,4.907831e+12
2,10,60,4.479065e+12
2,10,70,4.479065e+12
2,10,80,4.479065e+12
2,10,90,4.635272e+11
2,10,100,4.635272e+11
2,10,1,2.500588e+19
2,10,2,2.500588e+19
2,10,3,2.500588e+19
2,10,5,2.202872e+19
2,10,10,1.136305e+19
2,10,20,1.060577e+19
2,10,30,1.464946e+16
2,10,40,1.307291e+16
2,10,50,5.475637e+12
2,10,60,2.299626e+11
2,10,70,2.158554e+10
2,10,80,1.763496e+10
2,10,90,1.254555e+10
2,10,100,7.825049e+09
2,10,1,2.588973e+17
2,10,2,2.588973e+17
2,10,3,2.588973e+17
2,10,5,2.588973e+17
2,10,10,2.576062e+17
2,10,20,8.763900e+16
2,10,30,6.612337e+13
2,10,40,6.853399e+12
2,10,50,2.600268e+12
2,10,60,2.600268e+12
2,10,70,2.068645e+11
2,10,80,1.589932e+11
2,10,90,9.882643e+10
2,10,100,7.612615e+10
2,10,1,3.059454e+16
2,10,2,3.059454e+16
2,10,3,3.059454e+16
2,10,5,3.059337e+16
2,10,10,2.308100e+16
2,10,20,1.997254e+16
2,10,30,1.997254e+16
2,10,40,6.302206e+14
2,10,50,6.180216e+13
2,10,60,4.978939e+13
2,10,70,4.978939e+13
2,10,80,1.997567e+11
2,10,90,1.822226e+11
2,10,100,1.302800e+11
2,10,1,1.517141e+15
2,10,2,1.517141e+15
2,10,3,1.517141e+15
2,10,5,1.517141e+15
2,10,10,1.517141e+15
2,10,20,1.517141e+15
2,10,30,1.517141e+15
2,10,40,1.517141e+15
2,10,50,1.517141e+15
2,10,60,1.517141e+15
2,10,70,1.517141e+15
2,10,80,1.539694e+13
2,10,90,1.539694e+13
2,10,100,1.539694e+13
2,10,1,1.628910e+20
2,10,2,1.628910e+20
2,10,3,1.628910e+20
2,10,5,1.628910e+20
2,10,10,1.219013e+20
2,10,20,1.000006e+20
2,10,30,9.043886e+19
2,10,40,4.593487e+16
2,10,50,2.731916e+16
2,10,60,1.363382e+16
2,10,70,1.363382e+16
2,10,80,1.363382e+16
2,10,90,1.706472e+15
2,10,100,6.884169e+13
2,10,1,1.183283e+19
2,10,2,1.183283e+19
2,10,3,1.183283e+19
2,10,5,1.173914e+19
2,10,10,1.173914e+19
2,10,20,1.190431e+17
2,10,30,1.190431e+17
2,10,40,1.531629e+15
2,10,50,5.905373e+14
2,10,60,2.059027e+14
2,10,70,4.350356e+13
2,10,80,2.709959e+13
2,10,90,2.222621e+13
2,10,100,1.899234e+13
