funcid,dim,milestone,error
2,30,1,1.696814e+57
2,30,2,1.696814e+57
2,30,3,1.696814e+57
2,30,5,1.696814e+57
2,30,10,9.434291e+56
2,30,20,5.904180e+56
2,30,30,4.301264e+44
2,30,40,2.264198e+44
2,30,50,1.525356e+44
2,30,60,6.453633e+43
2,30,70,6.453633e+43
2,30,80,6.453633e+43
2,30,90,6.453633e+43
2,30,100,6.453633e+43
2,30,1,5.157463e+67
2,30,2,5.157463e+67
2,30,3,5.157463e+67
2,30,5,4.633767e+67
2,30,10,3.735884e+67
2,30,20,1.240457e+67
2,30,30,1.240457e+67
2,30,40,6.467200e+61
2,30,50,2.330174e+61
2,30,60,1.810814e+61
2,30,70,3.352590e+60
2,30,80,2.276838e+60
2,30,90,1.600249e+60
2,30,100,8.162188e+56
2,30,1,3.998342e+60
2,30,2,3.998342e+60
2,30,3,3.998342e+60
2,30,5,3.298406e+60
2,30,10,1.234767e+60
2,30,20,6.732493e+59
2,30,30,6.732493e+59
2,30,40,6.732493e+59
2,30,50,6.820927e+48
2,30,60,5.890176e+48
2,30,70,5.890176e+48
2,30,80,5.890176e+48
2,30,90,4.739956e+47
2,30,100,1.196886e+47
2,30,1,2.416156e+67
2,30,2,2.416156e+67
2,30,3,2.416156e+67
2,30,5,2.164433e+67
2,30,10,7.882253e+66
2,30,20,7.882253e+66
2,30,30,4.240593e+56
2,30,40,2.680218e+56
2,30,50,1.485684e+56
2,30,60,9.748658e+55
2,30,70,9.748658e+55
2,30,80,9.748658e+55
2,30,90,5.048859e+54
2,30,100,3.344709e+54
2,30,1,1.201946e+63
2,30,2,1.201946e+63
2,30,3,1.201946e+63
2,30,5,1.201946e+63
2,30,10,6.383596e+62
2,30,20,3.933657e+62
2,30,30,3.341112e+62
2,30,40,1.072641e+59
2,30,50,6.883099e+58
2,30,60,4.354843e+58
2,30,70,2.680039e+57
2,30,80,1.929139e+57
2,30,90,8.080055e+56
2,30,100,1.073853e+53
2,30,1,9.206531e+64
2,30,2,9.206531e+64
2,30,3,9.206531e+64
2,30,5,9.206531e+64
2,30,10,7.033471e+64
2,30,20,1.321202e+64
2,30,30,8.559224e+63
2,30,40,7.394934e+63
2,30,50,2.373764e+62
2,30,60,5.095039e+61
2,30,70,2.996010e+61
2,30,80,3.392279e+60
2,30,90,9.371789e+51
2,30,100,1.545531e+48
2,30,1,3.013676e+52
2,30,2,3.013676e+52
2,30,3,3.013676e+52
2,30,5,3.013676e+52
2,30,10,2.157672e+52
2,30,20,1.183099e+52
2,30,30,1.183099e+52
2,30,40,2.099416e+46
2,30,50,3.613890e+45
2,30,60,5.530917e+44
2,30,70,5.530917e+44
2,30,80,5.530917e+44
2,30,90,5.530917e+44
2,30,100,5.530917e+44
2,30,1,5.785114e+51
2,30,2,5.785114e+51
2,30,3,5.785114e+51
2,30,5,3.456720e+51
2,30,10,1.775094e+51
2,30,20,6.949876e+50
2,30,30,6.949876e+50
2,30,40,6.949876e+50
2,30,50,6.949876e+50
2,30,60,6.949876e+50
2,30,70,6.949876e+50
2,30,80,6.949876e+50
2,30,90,1.889648e+45
2,30,100,1.889648e+45
2,30,1,4.841205e+56
2,30,2,4.841205e+56
2,30,3,4.841205e+56
2,30,5,4.806970e+56
2,30,10,1.833524e+56
2,30,20,1.274899e+56
2,30,30,1.274899e+56
2,30,40,2.399090e+53
2,30,50,1.904019e+53
2,30,60,9.399240e+52
2,30,70,5.519324e+46
2,30,80,5.519324e+46
2,30,90,5.519324e+46
2,30,100,2.800749e+46
2,30,1,2.545298e+55
2,30,2,2.545298e+55
2,30,3,2.545298e+55
2,30,5,2.545298e+55
2,30,10,1.154798e+55
2,30,20,6.680470e+54
2,30,30,6.680470e+54
2,30,40,1.516634e+52
2,30,50,3.685129e+51
2,30,60,3.685129e+51
2,30,70,4.439276e+48
2,30,80,8.929630e+47
2,30,90,7.037102e+47
2,30,100,7.037102e+47
