funcid,dim,milestone,error
3,10,1,4.833976e+04
3,10,2,2.926814e+04
3,10,3,1.883694e+04
3,10,5,1.422808e+04
3,10,10,1.422808e+04
3,10,20,3.383629e+02
3,10,30,1.188241e+01
3,10,40,1.188241e+01
3,10,50,1.188241e+01
3,10,60,1.188241e+01
3,10,70,1.188241e+01
3,10,80,1.188241e+01
3,10,90,1.188241e+01
3,10,100,1.188241e+01
3,10,1,7.737834e+04
3,10,2,4.181023e+04
3,10,3,2.584694e+04
3,10,5,9.091944e+03
3,10,10,7.401124e+03
3,10,20,7.401124e+03
3,10,30,7.401124e+03
3,10,40,7.401124e+03
3,10,50,7.401124e+03
3,10,60,7.401124e+03
3,10,70,7.401124e+03
3,10,80,7.401124e+03
3,10,90,7.401124e+03
3,10,100,7.401124e+03
3,10,1,8.929809e+10
3,10,2,1.543415e+10
3,10,3,1.266019e+10
3,10,5,1.266019e+10
3,10,10,1.029021e+04
3,10,20,2.370011e-03
3,10,30,3.325340e-11
3,10,40,3.325340e-11
3,10,50,3.325340e-11
3,10,60,3.325340e-11
3,10,70,3.325340e-11
3,10,80,3.325340e-11
3,10,90,3.325340e-11
3,10,100,3.325340e-11
3,10,1,3.257212e+10
3,10,2,3.225908e+10
3,10,3,1.601148e+06
3,10,5,4.196238e+04
3,10,10,2.066917e+04
3,10,20,2.066917e+04
3,10,30,2.066917e+04
3,10,40,2.066917e+04
3,10,50,1.413300e+04
3,10,60,1.825949e-02
3,10,70,3.262812e-11
3,10,80,3.262812e-11
3,10,90,3.262812e-11
3,10,100,3.262812e-11
3,10,1,3.561349e+04
3,10,2,3.191204e+04
3,10,3,2.334938e+04
3,10,5,8.034527e+03
3,10,10,5.438496e+01
3,10,20,5.423033e-09
3,10,30,3.853984e-11
3,10,40,3.853984e-11
3,10,50,3.853984e-11
3,10,60,3.853984e-11
3,10,70,3.853984e-11
3,10,80,3.853984e-11
3,10,90,3.853984e-11
3,10,100,3.853984e-11
3,10,1,1.143417e+11
3,10,2,1.069016e+11
3,10,3,3.593442e+04
3,10,5,1.210516e+04
3,10,10,5.344143e+03
3,10,20,5.344143e+03
3,10,30,5.344143e+03
3,10,40,5.344143e+03
3,10,50,5.344143e+03
3,10,60,5.344143e+03
3,10,70,5.344143e+03
3,10,80,5.344143e+03
3,10,90,5.344143e+03
3,10,100,5.344143e+03
3,10,1,7.729974e+04
3,10,2,5.866555e+04
3,10,3,4.182444e+04
3,10,5,3.437501e+04
3,10,10,3.304779e+04
3,10,20,4.713139e+02
3,10,30,2.505037e-07
3,10,40,4.877165e-11
3,10,50,4.877165e-11
3,10,60,4.877165e-11
3,10,70,4.877165e-11
3,10,80,4.877165e-11
3,10,90,4.877165e-11
3,10,100,4.877165e-11
3,10,1,5.635741e+09
3,10,2,7.654560e+04
3,10,3,5.205917e+04
3,10,5,2.596310e+04
3,10,10,2.251328e+04
3,10,20,2.251328e+04
3,10,30,7.459273e+02
3,10,40,1.289500e-07
3,10,50,3.842615e-11
3,10,60,3.842615e-11
3,10,70,3.842615e-11
3,10,80,3.842615e-11
3,10,90,3.842615e-11
3,10,100,3.842615e-11
3,10,1,1.972842e+04
3,10,2,1.264170e+04
3,10,3,7.360582e+03
3,10,5,4.591706e+03
3,10,10,4.591706e+03
3,10,20,4.591706e+03
3,10,30,4.591706e+03
3,10,40,4.591706e+03
3,10,50,4.591706e+03
3,10,60,4.591706e+03
3,10,70,4.591706e+03
3,10,80,4.591706e+03
3,10,90,4.591706e+03
3,10,100,4.591706e+03
3,10,1,6.343292e+10
3,10,2,1.722567e+09
3,10,3,7.749603e+07
3,10,5,3.438707e+04
3,10,10,6.396362e+03
3,10,20,5.363273e-05
3,10,30,4.092726e-11
3,10,40,4.092726e-11
3,10,50,4.092726e-11
3,10,60,4.092726e-11
3,10,70,4.092726e-11
3,10,80,4.092726e-11
3,10,90,4.092726e-11
3,10,100,4.092726e-11
