funcid,dim,milestone,error
6,30,1,1.150290e+02
6,30,2,1.092060e+02
6,30,3,1.081148e+02
6,30,5,1.077007e+02
6,30,10,1.077007e+02
6,30,20,1.077007e+02
6,30,30,1.072685e+02
6,30,40,1.072685e+02
6,30,50,1.071212e+02
6,30,60,1.071186e+02
6,30,70,1.071186e+02
6,30,80,1.065735e+02
6,30,90,1.063077e+02
6,30,100,1.062160e+02
6,30,1,1.197037e+02
6,30,2,1.137177e+02
6,30,3,1.112911e+02
6,30,5,1.094340e+02
6,30,10,1.094340e+02
6,30,20,1.042903e+02
6,30,30,1.042903e+02
6,30,40,1.027481e+02
6,30,50,1.017513e+02
6,30,60,1.017513e+02
6,30,70,1.017513e+02
6,30,80,1.004720e+02
6,30,90,9.950676e+01
6,30,100,9.829703e+01
6,30,1,9.361186e+01
6,30,2,9.361186e+01
6,30,3,9.361186e+01
6,30,5,9.361186e+01
6,30,10,9.361186e+01
6,30,20,9.354170e+01
6,30,30,9.340942e+01
6,30,40,9.340942e+01
6,30,50,9.306684e+01
6,30,60,9.306684e+01
6,30,70,9.306684e+01
6,30,80,9.306684e+01
6,30,90,9.306684e+01
6,30,100,9.306684e+01
6,30,1,1.055233e+02
6,30,2,1.052767e+02
6,30,3,1.052767e+02
6,30,5,1.040827e+02
6,30,10,1.040827e+02
6,30,20,9.924383e+01
6,30,30,9.924383e+01
6,30,40,9.743116e+01
6,30,50,9.743116e+01
6,30,60,9.743116e+01
6,30,70,9.743116e+01
6,30,80,9.743116e+01
6,30,90,9.743116e+01
6,30,100,9.743116e+01
6,30,1,9.532963e+01
6,30,2,9.187066e+01
6,30,3,9.170926e+01
6,30,5,9.162681e+01
6,30,10,9.162681e+01
6,30,20,9.159835e+01
6,30,30,9.157299e+01
6,30,40,9.157299e+01
6,30,50,9.157134e+01
6,30,60,9.157084e+01
6,30,70,9.156642e+01
6,30,80,9.150089e+01
6,30,90,9.145589e+01
6,30,100,9.142098e+01
6,30,1,8.240088e+01
6,30,2,7.817597e+01
6,30,3,7.634318e+01
6,30,5,7.468856e+01
6,30,10,7.456477e+01
6,30,20,7.257466e+01
6,30,30,7.242757e+01
6,30,40,7.242757e+01
6,30,50,7.209204e+01
6,30,60,7.208707e+01
6,30,70,7.167043e+01
6,30,80,7.142345e+01
6,30,90,7.132443e+01
6,30,100,7.127647e+01
6,30,1,1.034094e+02
6,30,2,9.992076e+01
6,30,3,9.969531e+01
6,30,5,9.969531e+01
6,30,10,9.933106e+01
6,30,20,9.933106e+01
6,30,30,9.318779e+01
6,30,40,9.318776e+01
6,30,50,9.318776e+01
6,30,60,9.318776e+01
6,30,70,9.318776e+01
6,30,80,9.318776e+01
6,30,90,9.318776e+01
6,30,100,9.318776e+01
6,30,1,1.100711e+02
6,30,2,9.874742e+01
6,30,3,9.775687e+01
6,30,5,9.715816e+01
6,30,10,9.715816e+01
6,30,20,9.715816e+01
6,30,30,9.715816e+01
6,30,40,9.537947e+01
6,30,50,9.419852e+01
6,30,60,9.419133e+01
6,30,70,9.419133e+01
6,30,80,9.419133e+01
6,30,90,9.419133e+01
6,30,100,9.419133e+01
6,30,1,1.084172e+02
6,30,2,1.053422e+02
6,30,3,1.053422e+02
6,30,5,1.053422e+02
6,30,10,1.031583e+02
6,30,20,1.031583e+02
6,30,30,1.031583e+02
6,30,40,1.031583e+02
6,30,50,1.031583e+02
6,30,60,1.031583e+02
6,30,70,1.031583e+02
6,30,80,1.031583e+02
6,30,90,1.031583e+02
6,30,100,1.031583e+02
6,30,1,1.034791e+02
6,30,2,9.896157e+01
6,30,3,9.896047e+01
6,30,5,9.896045e+01
6,30,10,9.883629e+01
6,30,20,9.883629e+01
6,30,30,9.883629e+01
6,30,40,9.883629e+01
6,30,50,9.883629e+01
6,30,60,9.629775e+01
6,30,70,9.624147e+01
6,30,80,9.624147e+01
6,30,90,9.624147e+01
6,30,100,9.624147e+01
