funcid,dim,milestone,error
22,10,1,2.309247e+03
22,10,2,2.309247e+03
22,10,3,2.309247e+03
22,10,5,2.294073e+03
22,10,10,2.284768e+03
22,10,20,2.268022e+03
22,10,30,2.268022e+03
22,10,40,2.268022e+03
22,10,50,2.268022e+03
22,10,60,2.268022e+03
22,10,70,2.268022e+03
22,10,80,2.268022e+03
22,10,90,2.268022e+03
22,10,100,2.268022e+03
22,10,1,1.680182e+03
22,10,2,1.658804e+03
22,10,3,1.658804e+03
22,10,5,1.658804e+03
22,10,10,1.657750e+03
22,10,20,1.657750e+03
22,10,30,1.653519e+03
22,10,40,1.652954e+03
22,10,50,1.652954e+03
22,10,60,1.416390e+03
22,10,70,1.416390e+03
22,10,80,1.416390e+03
22,10,90,1.416390e+03
22,10,100,1.416390e+03
22,10,1,7.355976e+02
22,10,2,7.355976e+02
22,10,3,7.299358e+02
22,10,5,7.298578e+02
22,10,10,7.298578e+02
22,10,20,7.298578e+02
22,10,30,7.298578e+02
22,10,40,7.298578e+02
22,10,50,7.298578e+02
22,10,60,7.298578e+02
22,10,70,7.298578e+02
22,10,80,7.298578e+02
22,10,90,7.298578e+02
22,10,100,7.298578e+02
22,10,1,1.686956e+03
22,10,2,1.679962e+03
22,10,3,1.679962e+03
22,10,5,1.679962e+03
22,10,10,1.679591e+03
22,10,20,1.678336e+03
22,10,30,1.678336e+03
22,10,40,1.675533e+03
22,10,50,1.675242e+03
22,10,60,1.675242e+03
22,10,70,1.675242e+03
22,10,80,1.675242e+03
22,10,90,1.675242e+03
22,10,100,1.675242e+03
22,10,1,3.047591e+03
22,10,2,2.994439e+03
22,10,3,2.994439e+03
22,10,5,2.993179e+03
22,10,10,2.991475e+03
22,10,20,2.987141e+03
22,10,30,2.987141e+03
22,10,40,2.987141e+03
22,10,50,2.987141e+03
22,10,60,2.987141e+03
22,10,70,2.987141e+03
22,10,80,2.987141e+03
22,10,90,2.987141e+03
22,10,100,2.248920e+03
22,10,1,2.365576e+03
22,10,2,2.362015e+03
22,10,3,2.361995e+03
22,10,5,2.361994e+03
22,10,10,2.361994e+03
22,10,20,2.361994e+03
22,10,30,2.361994e+03
22,10,40,2.361994e+03
22,10,50,2.361994e+03
22,10,60,2.361994e+03
22,10,70,2.361994e+03
22,10,80,2.361994e+03
22,10,90,2.361994e+03
22,10,100,2.361994e+03
22,10,1,2.246388e+03
22,10,2,2.246015e+03
22,10,3,2.243570e+03
22,10,5,2.243570e+03
22,10,10,2.243570e+03
22,10,20,2.243049e+03
22,10,30,2.242503e+03
22,10,40,2.242503e+03
22,10,50,2.241498e+03
22,10,60,2.241245e+03
22,10,70,2.241245e+03
22,10,80,2.241245e+03
22,10,90,2.241245e+03
22,10,100,2.241245e+03
22,10,1,2.538841e+03
22,10,2,2.535660e+03
22,10,3,2.535660e+03
22,10,5,2.535660e+03
22,10,10,2.535128e+03
22,10,20,2.534241e+03
22,10,30,2.527413e+03
22,10,40,2.521505e+03
22,10,50,2.521505e+03
22,10,60,2.073014e+03
22,10,70,2.073014e+03
22,10,80,2.073014e+03
22,10,90,2.073014e+03
22,10,100,2.073014e+03
22,10,1,2.849863e+03
22,10,2,2.796458e+03
22,10,3,2.796458e+03
22,10,5,2.796458e+03
22,10,10,2.782395e+03
22,10,20,2.782395e+03
22,10,30,2.159734e+03
22,10,40,2.159734e+03
22,10,50,2.157534e+03
22,10,60,2.157534e+03
22,10,70,2.157534e+03
22,10,80,2.157534e+03
22,10,90,2.157534e+03
22,10,100,2.157534e+03
22,10,1,2.514744e+03
22,10,2,2.356600e+03
22,10,3,2.356600e+03
22,10,5,2.356600e+03
22,10,10,2.356600e+03
22,10,20,2.356600e+03
22,10,30,1.362224e+03
22,10,40,1.359297e+03
22,10,50,1.357325e+03
22,10,60,1.357325e+03
22,10,70,1.357325e+03
22,10,80,1.357325e+03
22,10,90,1.357325e+03
22,10,100,1.357325e+03
