funcid,dim,milestone,error
22,30,1,5.288350e+03
22,30,2,5.288350e+03
22,30,3,5.288350e+03
22,30,5,5.288350e+03
22,30,10,5.271872e+03
22,30,20,5.183509e+03
22,30,30,5.183509e+03
22,30,40,5.183509e+03
22,30,50,5.183509e+03
22,30,60,5.183509e+03
22,30,70,5.183509e+03
22,30,80,5.183509e+03
22,30,90,5.183509e+03
22,30,100,5.183509e+03
22,30,1,7.163775e+03
22,30,2,7.115954e+03
22,30,3,7.115954e+03
22,30,5,7.115954e+03
22,30,10,7.053644e+03
22,30,20,7.020977e+03
22,30,30,6.984131e+03
22,30,40,6.946270e+03
22,30,50,6.930612e+03
22,30,60,6.930612e+03
22,30,70,6.930612e+03
22,30,80,6.930612e+03
22,30,90,6.930612e+03
22,30,100,6.930612e+03
22,30,1,5.462260e+03
22,30,2,5.462260e+03
22,30,3,5.462260e+03
22,30,5,5.431668e+03
22,30,10,5.431668e+03
22,30,20,5.343830e+03
22,30,30,5.283377e+03
22,30,40,5.101505e+03
22,30,50,5.049056e+03
22,30,60,5.040370e+03
22,30,70,4.970665e+03
22,30,80,4.891130e+03
22,30,90,4.891130e+03
22,30,100,4.891130e+03
22,30,1,6.682004e+03
22,30,2,6.680186e+03
22,30,3,6.680186e+03
22,30,5,6.680186e+03
22,30,10,6.621395e+03
22,30,20,6.610558e+03
22,30,30,6.562036e+03
22,30,40,6.558327e+03
22,30,50,6.558327e+03
22,30,60,6.558327e+03
22,30,70,6.558327e+03
22,30,80,6.558327e+03
22,30,90,6.499661e+03
22,30,100,6.481435e+03
22,30,1,5.745091e+03
22,30,2,5.595493e+03
22,30,3,5.577301e+03
22,30,5,5.572422e+03
22,30,10,5.571762e+03
22,30,20,5.570465e+03
22,30,30,5.118123e+03
22,30,40,5.090647e+03
22,30,50,5.054296e+03
22,30,60,5.050111e+03
22,30,70,5.044510e+03
22,30,80,5.044510e+03
22,30,90,5.044510e+03
22,30,100,5.044510e+03
22,30,1,7.062495e+03
22,30,2,7.062495e+03
22,30,3,7.062495e+03
22,30,5,7.062495e+03
22,30,10,7.016785e+03
22,30,20,6.985441e+03
22,30,30,6.984351e+03
22,30,40,6.984351e+03
22,30,50,6.984351e+03
22,30,60,6.984351e+03
22,30,70,6.984351e+03
22,30,80,6.984351e+03
22,30,90,6.526596e+03
22,30,100,6.509937e+03
22,30,1,6.222557e+03
22,30,2,6.222557e+03
22,30,3,6.222557e+03
22,30,5,6.220246e+03
22,30,10,6.220246e+03
22,30,20,6.192568e+03
22,30,30,6.188242e+03
22,30,40,6.186814e+03
22,30,50,6.186814e+03
22,30,60,5.659053e+03
22,30,70,5.659053e+03
22,30,80,5.567916e+03
22,30,90,5.543524e+03
22,30,100,5.543524e+03
22,30,1,5.664043e+03
22,30,2,5.634573e+03
22,30,3,5.634573e+03
22,30,5,5.634573e+03
22,30,10,5.623005e+03
22,30,20,5.604588e+03
22,30,30,5.604588e+03
22,30,40,5.599959e+03
22,30,50,5.569394e+03
22,30,60,5.560192e+03
22,30,70,5.558654e+03
22,30,80,5.548934e+03
22,30,90,5.548934e+03
22,30,100,5.548934e+03
22,30,1,3.958631e+03
22,30,2,3.958631e+03
22,30,3,3.958631e+03
22,30,5,3.942248e+03
22,30,10,3.935374e+03
22,30,20,3.889290e+03
22,30,30,3.884483e+03
22,30,40,3.884483e+03
22,30,50,3.884483e+03
22,30,60,3.884483e+03
22,30,70,3.884483e+03
22,30,80,3.884483e+03
22,30,90,3.884483e+03
22,30,100,3.884483e+03
22,30,1,6.482555e+03
22,30,2,6.334826e+03
22,30,3,6.334826e+03
22,30,5,6.211010e+03
22,30,10,6.181565e+03
22,30,20,6.178031e+03
22,30,30,6.178031e+03
22,30,40,6.178031e+03
22,30,50,6.178031e+03
22,30,60,5.384259e+03
22,30,70,5.384259e+03
22,30,80,5.384259e+03
22,30,90,5.384259e+03
22,30,100,5.384259e+03
