
1, 12361.1
2, 12283
4, 11961.6
9, 11913.3
10, 11912.2
16, 11516
21, 11276.6
23, 11163.3
26, 10996.7
29, 10920.7
30, 10919.3
37, 10918.6
40, 10916.1
42, 10909.1
44, 10669.8
48, 10526.8
49, 10517.5
50, 10489.5
57, 10149.2
59, 9996.19
61, 9773.94
65, 9565.99
71, 9533.49
72, 9528.35
75, 9457.37
78, 9420.42
79, 9413.72
80, 9191.92
82, 9111.72
83, 9103.46
102, 9076.4
103, 9071.5
104, 8945.03
105, 8943.72
130, 8897.93
131, 8887.53
133, 8848.99
134, 8845.17
136, 8701.72
137, 8671.58
139, 8524.99
148, 8503.27
166, 8379.32
234, 8345.57
247, 8317.21
248, 8307.59
253, 8306.48
254, 8275.78
266, 8265.83
267, 8232.63
299, 8229.14
300, 8224.65
314, 8107.67
356, 8054.73
357, 8039.12
364, 8031.28
365, 8018.9
369, 8017.3
394, 8002.81
395, 7990.54
425, 7799.48
434, 7760.83
435, 7747.96
449, 7731.42
450, 7731.19
454, 7589.92
465, 7583.33
466, 7525.06
478, 7449.96
479, 7419.58
490, 7323.5
491, 7307.99
500, 7294.29
501, 7286.82
515, 7206.66
516, 7188.36
541, 7178.8
542, 7170.63
593, 7146.87
594, 7117.71
623, 7080.71
624, 7080.27
743, 6969.51
808, 6943.79
809, 6926.95
979, 6925.64
980, 6759.23
1266, 6742.69
1267, 6728.66
2591, 6716.26
2730, 6704.79
2731, 6682
4429, 6680.19
6574, 6603.58
6575, 6591.35
7865, 6574.81
7866, 6567.41
8031, 6540.16
8032, 6535.8
8860, 6518.53
8861, 6514.69
9268, 6513.06
9269, 6506.39
9577, 6438.5
11234, 6438.3
11594, 6411.3
12325, 6410.31
13790, 6401.33
14056, 6398.76
43333, 6369.5
43334, 6365.82
44851, 6327.1
44852, 6319.59
45898, 6319.09
47817, 6288.46
47818, 6278.78
51504, 6273.09
51505, 6272.46
52022, 6265.66
52023, 6259.7
53134, 6258.46
53135, 6249.08
54617, 6244.9
54618, 6244.23
54768, 6239.82
54910, 6232.44
55518, 6229.15
59134, 6213.39
62209, 6209.71
62323, 6208.86
62324, 6205.74
62631, 6204
62632, 6201.79
62647, 6189.97
84586, 6186.9
87837, 6182.35
208941, 6178.33
208956, 6156.1
208957, 6136.91
209003, 6133.37
209060, 6040.7
209073, 6032.16
209074, 6012.36
209136, 5999.66
209137, 5992.22
209140, 5978.77
209141, 5965.69
209170, 5893.39
209171, 5886.02
209175, 5883
209176, 5839.84
209183, 5822.26
209184, 5787.49
209203, 5784.53
209204, 5776.06
209224, 5756.04
209225, 5744.46
209237, 5661.92
209247, 5660.53
209248, 5636.54
209263, 5623.95
209264, 5588.06
209305, 5563.55
209306, 5521.71
209380, 5513.28
209381, 5497.51
209412, 5496.27
209413, 5458.88
209477, 5429.83
209478, 5422.71
209517, 5389.48
209518, 5356.89
209775, 5355.52
209776, 5331.26
209803, 5316.92
209804, 5297.45
209809, 5286.15
209810, 5247.2
210513, 5214.61
210514, 5204.76
210906, 5187.85
210907, 5168.72
210947, 5151.68
210948, 5133.12
211064, 5132.85
211065, 5126.39
211199, 5094.67
211200, 5087.63
212698, 5086.73
212699, 5075.95
214305, 5068.7
214306, 5065.62
214346, 5044.08
