funcid,dim,milestone,error
27,30,1,1.210098e+03
27,30,2,1.210098e+03
27,30,3,1.210098e+03
27,30,5,1.210098e+03
27,30,10,1.210098e+03
27,30,20,1.210098e+03
27,30,30,1.210098e+03
27,30,40,1.210098e+03
27,30,50,1.210098e+03
27,30,60,1.210098e+03
27,30,70,1.210098e+03
27,30,80,1.210098e+03
27,30,90,1.210098e+03
27,30,100,1.210098e+03
27,30,1,4.784169e+03
27,30,2,4.784169e+03
27,30,3,4.784169e+03
27,30,5,4.784169e+03
27,30,10,4.672249e+03
27,30,20,4.520632e+03
27,30,30,4.456030e+03
27,30,40,4.419510e+03
27,30,50,4.419510e+03
27,30,60,4.419510e+03
27,30,70,4.419510e+03
27,30,80,4.419510e+03
27,30,90,4.419510e+03
27,30,100,4.419510e+03
27,30,1,6.900103e+03
27,30,2,6.048549e+03
27,30,3,6.045909e+03
27,30,5,6.045643e+03
27,30,10,1.307631e+03
27,30,20,1.307631e+03
27,30,30,1.307631e+03
27,30,40,1.307631e+03
27,30,50,1.307631e+03
27,30,60,1.307631e+03
27,30,70,1.307631e+03
27,30,80,1.307631e+03
27,30,90,1.307631e+03
27,30,100,1.307631e+03
27,30,1,1.497641e+04
27,30,2,1.496504e+04
27,30,3,1.496504e+04
27,30,5,1.496504e+04
27,30,10,1.494916e+04
27,30,20,1.494345e+04
27,30,30,1.459254e+04
27,30,40,1.451395e+04
27,30,50,1.448270e+04
27,30,60,2.947755e+03
27,30,70,2.947755e+03
27,30,80,2.823969e+03
27,30,90,2.815216e+03
27,30,100,2.815216e+03
27,30,1,2.040086e+03
27,30,2,2.040084e+03
27,30,3,2.040084e+03
27,30,5,2.040084e+03
27,30,10,2.040084e+03
27,30,20,2.040084e+03
27,30,30,2.040084e+03
27,30,40,2.040084e+03
27,30,50,2.040084e+03
27,30,60,2.040084e+03
27,30,70,2.040084e+03
27,30,80,2.040084e+03
27,30,90,2.040084e+03
27,30,100,2.040084e+03
27,30,1,9.059110e+03
27,30,2,9.059110e+03
27,30,3,9.059110e+03
27,30,5,9.059110e+03
27,30,10,9.057819e+03
27,30,20,8.855889e+03
27,30,30,8.845723e+03
27,30,40,8.627423e+03
27,30,50,8.627423e+03
27,30,60,7.662541e+03
27,30,70,7.662541e+03
27,30,80,7.662541e+03
27,30,90,7.662541e+03
27,30,100,7.662541e+03
27,30,1,6.408177e+03
27,30,2,6.408177e+03
27,30,3,6.408177e+03
27,30,5,6.408177e+03
27,30,10,6.344616e+03
27,30,20,5.784659e+03
27,30,30,5.697366e+03
27,30,40,5.695963e+03
27,30,50,5.664119e+03
27,30,60,2.659024e+03
27,30,70,2.655689e+03
27,30,80,2.655689e+03
27,30,90,2.546815e+03
27,30,100,2.409143e+03
27,30,1,8.882877e+02
27,30,2,8.112986e+02
27,30,3,8.034328e+02
27,30,5,8.034328e+02
27,30,10,8.034328e+02
27,30,20,8.034328e+02
27,30,30,8.034328e+02
27,30,40,8.034328e+02
27,30,50,8.034328e+02
27,30,60,8.034328e+02
27,30,70,8.034328e+02
27,30,80,8.034328e+02
27,30,90,8.034328e+02
27,30,100,8.034328e+02
27,30,1,6.526175e+03
27,30,2,6.526175e+03
27,30,3,6.526175e+03
27,30,5,6.526175e+03
27,30,10,6.068885e+03
27,30,20,5.367485e+03
27,30,30,3.180143e+03
27,30,40,3.180143e+03
27,30,50,3.097643e+03
27,30,60,3.097643e+03
27,30,70,3.097643e+03
27,30,80,3.097643e+03
27,30,90,3.097643e+03
27,30,100,3.097643e+03
27,30,1,4.107079e+03
27,30,2,4.107079e+03
27,30,3,4.107079e+03
27,30,5,4.107079e+03
27,30,10,4.051573e+03
27,30,20,4.030127e+03
27,30,30,3.939802e+03
27,30,40,3.898783e+03
27,30,50,3.898783e+03
27,30,60,3.674828e+03
27,30,70,3.651385e+03
27,30,80,3.541969e+03
27,30,90,3.357778e+03
27,30,100,3.357778e+03
