funcid,dim,milestone,error
5,10,1,5.075521e+02
5,10,2,5.075521e+02
5,10,3,5.075521e+02
5,10,5,5.075521e+02
5,10,10,5.075521e+02
5,10,20,5.073933e+02
5,10,30,5.073933e+02
5,10,40,5.073632e+02
5,10,50,5.073632e+02
5,10,60,5.073632e+02
5,10,70,5.073632e+02
5,10,80,5.073632e+02
5,10,90,5.073632e+02
5,10,100,2.051897e+02
5,10,1,2.313031e+02
5,10,2,2.313031e+02
5,10,3,2.313031e+02
5,10,5,2.313031e+02
5,10,10,2.313031e+02
5,10,20,2.313031e+02
5,10,30,2.313031e+02
5,10,40,2.313031e+02
5,10,50,2.313031e+02
5,10,60,2.313031e+02
5,10,70,2.313031e+02
5,10,80,2.313031e+02
5,10,90,2.313031e+02
5,10,100,2.313031e+02
5,10,1,2.292344e+02
5,10,2,2.288355e+02
5,10,3,2.288355e+02
5,10,5,2.288355e+02
5,10,10,2.288355e+02
5,10,20,2.288355e+02
5,10,30,2.288355e+02
5,10,40,2.288355e+02
5,10,50,2.288355e+02
5,10,60,2.288355e+02
5,10,70,2.288355e+02
5,10,80,2.288355e+02
5,10,90,2.288355e+02
5,10,100,2.197895e+02
5,10,1,1.216154e+02
5,10,2,1.213836e+02
5,10,3,1.213836e+02
5,10,5,1.213836e+02
5,10,10,1.213836e+02
5,10,20,1.213836e+02
5,10,30,1.213836e+02
5,10,40,1.213836e+02
5,10,50,1.213836e+02
5,10,60,1.213836e+02
5,10,70,1.213836e+02
5,10,80,1.213836e+02
5,10,90,1.213836e+02
5,10,100,1.213836e+02
5,10,1,1.095744e+02
5,10,2,1.094446e+02
5,10,3,1.094446e+02
5,10,5,1.094446e+02
5,10,10,1.094446e+02
5,10,20,1.094446e+02
5,10,30,1.094446e+02
5,10,40,1.094446e+02
5,10,50,1.094446e+02
5,10,60,1.094446e+02
5,10,70,1.094446e+02
5,10,80,1.094446e+02
5,10,90,1.094446e+02
5,10,100,1.094446e+02
5,10,1,2.531544e+02
5,10,2,2.527023e+02
5,10,3,2.527023e+02
5,10,5,2.527023e+02
5,10,10,2.527023e+02
5,10,20,2.527023e+02
5,10,30,2.527023e+02
5,10,40,2.527023e+02
5,10,50,2.527023e+02
5,10,60,2.527023e+02
5,10,70,2.527023e+02
5,10,80,2.527023e+02
5,10,90,2.527023e+02
5,10,100,2.527023e+02
5,10,1,2.173426e+02
5,10,2,2.173426e+02
5,10,3,2.173426e+02
5,10,5,2.173426e+02
5,10,10,2.173426e+02
5,10,20,2.173426e+02
5,10,30,2.173426e+02
5,10,40,2.173426e+02
5,10,50,2.173426e+02
5,10,60,2.173331e+02
5,10,70,2.173331e+02
5,10,80,2.172792e+02
5,10,90,2.172792e+02
5,10,100,2.172792e+02
5,10,1,3.772949e+02
5,10,2,3.770758e+02
5,10,3,3.770758e+02
5,10,5,3.770758e+02
5,10,10,3.770758e+02
5,10,20,3.770758e+02
5,10,30,3.770758e+02
5,10,40,3.770758e+02
5,10,50,3.770758e+02
5,10,60,3.770758e+02
5,10,70,3.770758e+02
5,10,80,3.770758e+02
5,10,90,3.770758e+02
5,10,100,3.770758e+02
5,10,1,2.788700e+02
5,10,2,2.785746e+02
5,10,3,2.785746e+02
5,10,5,2.785746e+02
5,10,10,2.785746e+02
5,10,20,2.785746e+02
5,10,30,2.785746e+02
5,10,40,2.785746e+02
5,10,50,2.785746e+02
5,10,60,2.785746e+02
5,10,70,2.785746e+02
5,10,80,2.785746e+02
5,10,90,2.785746e+02
5,10,100,2.785746e+02
5,10,1,2.179858e+02
5,10,2,2.178863e+02
5,10,3,2.178863e+02
5,10,5,2.178863e+02
5,10,10,2.178863e+02
5,10,20,2.178863e+02
5,10,30,2.178863e+02
5,10,40,2.178863e+02
5,10,50,2.178863e+02
5,10,60,2.178863e+02
5,10,70,2.178863e+02
5,10,80,2.178863e+02
5,10,90,2.178863e+02
5,10,100,2.178863e+02
