funcid,dim,milestone,error
4,10,1,1.423931e+04
4,10,2,6.825582e+00
4,10,3,6.215733e+00
4,10,5,5.817192e+00
4,10,10,4.981919e+00
4,10,20,3.571310e+00
4,10,30,2.250752e+00
4,10,40,1.221376e+00
4,10,50,6.933566e-01
4,10,60,4.244606e-01
4,10,70,2.821990e-01
4,10,80,1.970731e-01
4,10,90,1.388011e-01
4,10,100,1.020948e-01
4,10,1,3.585589e+04
4,10,2,7.854323e+00
4,10,3,4.455376e+00
4,10,5,4.166802e+00
4,10,10,3.505953e+00
4,10,20,2.127910e+00
4,10,30,1.152969e+00
4,10,40,6.579855e-01
4,10,50,4.152113e-01
4,10,60,2.741387e-01
4,10,70,1.915239e-01
4,10,80,1.392115e-01
4,10,90,1.017483e-01
4,10,100,7.749679e-02
4,10,1,4.775778e+03
4,10,2,1.325374e+02
4,10,3,8.941287e+01
4,10,5,8.481333e+01
4,10,10,1.224135e+01
4,10,20,4.693602e+00
4,10,30,3.322061e+00
4,10,40,2.003324e+00
4,10,50,1.096210e+00
4,10,60,6.316287e-01
4,10,70,4.037042e-01
4,10,80,2.634588e-01
4,10,90,1.853664e-01
4,10,100,1.333807e-01
4,10,1,2.354363e+04
4,10,2,1.539393e+01
4,10,3,6.941504e+00
4,10,5,6.470542e+00
4,10,10,5.519563e+00
4,10,20,3.938482e+00
4,10,30,2.509620e+00
4,10,40,1.367692e+00
4,10,50,7.928753e-01
4,10,60,4.973635e-01
4,10,70,3.234936e-01
4,10,80,2.267690e-01
4,10,90,1.606494e-01
4,10,100,1.170243e-01
4,10,1,4.126175e+04
4,10,2,5.839433e+03
4,10,3,7.288736e+02
4,10,5,7.922040e+00
4,10,10,6.398274e+00
4,10,20,4.640670e+00
4,10,30,3.262726e+00
4,10,40,1.839239e+00
4,10,50,1.055309e+00
4,10,60,6.211030e-01
4,10,70,3.904620e-01
4,10,80,2.664323e-01
4,10,90,1.856991e-01
4,10,100,1.325931e-01
4,10,1,1.148364e+04
4,10,2,1.607969e+01
4,10,3,4.593410e+00
4,10,5,4.318732e+00
4,10,10,3.645803e+00
4,10,20,2.269708e+00
4,10,30,1.196562e+00
4,10,40,6.985117e-01
4,10,50,4.343735e-01
4,10,60,2.919657e-01
4,10,70,2.004418e-01
4,10,80,1.432148e-01
4,10,90,1.040318e-01
4,10,100,7.902457e-02
4,10,1,2.109667e+04
4,10,2,1.119444e+01
4,10,3,4.292121e+00
4,10,5,4.029087e+00
4,10,10,3.341276e+00
4,10,20,1.998382e+00
4,10,30,1.110950e+00
4,10,40,6.455223e-01
4,10,50,3.997038e-01
4,10,60,2.672439e-01
4,10,70,1.866862e-01
4,10,80,1.333245e-01
4,10,90,9.989898e-02
4,10,100,7.608293e-02
4,10,1,9.386786e+03
4,10,2,4.089856e+01
4,10,3,3.513223e+00
4,10,5,9.373810e-01
4,10,10,9.115216e-01
4,10,20,8.633783e-01
4,10,30,8.151951e-01
4,10,40,7.648591e-01
4,10,50,7.176971e-01
4,10,60,6.699643e-01
4,10,70,6.247559e-01
4,10,80,5.822683e-01
4,10,90,5.414076e-01
4,10,100,5.042138e-01
4,10,1,7.634612e+03
4,10,2,2.277842e+02
4,10,3,1.995638e+02
4,10,5,1.987380e+02
4,10,10,1.986439e+02
4,10,20,1.986439e+02
4,10,30,1.986439e+02
4,10,40,1.986439e+02
4,10,50,1.986439e+02
4,10,60,1.986439e+02
4,10,70,1.986439e+02
4,10,80,1.986439e+02
4,10,90,1.986439e+02
4,10,100,1.986439e+02
4,10,1,2.039068e+04
4,10,2,4.553566e+00
4,10,3,3.453454e+00
4,10,5,3.175098e+00
4,10,10,2.505003e+00
4,10,20,1.383290e+00
4,10,30,7.768268e-01
4,10,40,4.759945e-01
4,10,50,3.102629e-01
4,10,60,2.117888e-01
4,10,70,1.484458e-01
4,10,80,1.063129e-01
4,10,90,7.918727e-02
4,10,100,5.937845e-02
