funcid,dim,milestone,error
16,30,1,9.340526e+03
16,30,2,9.340526e+03
16,30,3,9.340526e+03
16,30,5,9.340526e+03
16,30,10,9.340526e+03
16,30,20,2.833561e+03
16,30,30,2.794444e+03
16,30,40,2.794444e+03
16,30,50,2.794444e+03
16,30,60,2.794444e+03
16,30,70,2.794444e+03
16,30,80,1.591133e+03
16,30,90,1.394222e+03
16,30,100,1.352443e+03
16,30,1,4.326428e+03
16,30,2,3.290456e+03
16,30,3,2.849503e+03
16,30,5,2.442255e+03
16,30,10,2.330134e+03
16,30,20,2.279802e+03
16,30,30,2.279802e+03
16,30,40,2.279802e+03
16,30,50,2.279802e+03
16,30,60,2.279802e+03
16,30,70,2.279802e+03
16,30,80,2.279802e+03
16,30,90,2.279802e+03
16,30,100,2.279802e+03
16,30,1,6.373718e+03
16,30,2,6.373718e+03
16,30,3,6.373718e+03
16,30,5,6.373718e+03
16,30,10,6.373718e+03
16,30,20,6.373718e+03
16,30,30,6.373718e+03
16,30,40,6.373718e+03
16,30,50,6.373718e+03
16,30,60,6.373718e+03
16,30,70,6.373718e+03
16,30,80,6.373718e+03
16,30,90,6.373718e+03
16,30,100,6.373718e+03
16,30,1,9.033288e+03
16,30,2,9.033288e+03
16,30,3,9.033288e+03
16,30,5,9.033288e+03
16,30,10,9.033288e+03
16,30,20,9.033288e+03
16,30,30,9.033288e+03
16,30,40,9.033288e+03
16,30,50,9.033288e+03
16,30,60,9.033288e+03
16,30,70,9.033288e+03
16,30,80,9.033288e+03
16,30,90,9.033288e+03
16,30,100,9.033288e+03
16,30,1,1.792711e+04
16,30,2,1.792711e+04
16,30,3,1.792711e+04
16,30,5,1.792711e+04
16,30,10,1.792711e+04
16,30,20,1.792711e+04
16,30,30,1.792711e+04
16,30,40,1.792711e+04
16,30,50,1.792711e+04
16,30,60,1.792711e+04
16,30,70,1.792711e+04
16,30,80,1.792711e+04
16,30,90,1.792711e+04
16,30,100,1.792711e+04
16,30,1,1.292827e+04
16,30,2,1.292827e+04
16,30,3,1.292827e+04
16,30,5,1.292827e+04
16,30,10,1.127182e+04
16,30,20,8.099474e+03
16,30,30,8.099474e+03
16,30,40,4.518229e+03
16,30,50,4.253993e+03
16,30,60,3.935674e+03
16,30,70,3.872084e+03
16,30,80,3.662701e+03
16,30,90,3.634088e+03
16,30,100,3.585487e+03
16,30,1,4.283999e+03
16,30,2,3.107176e+03
16,30,3,2.665684e+03
16,30,5,2.372233e+03
16,30,10,2.177136e+03
16,30,20,2.077607e+03
16,30,30,2.033347e+03
16,30,40,1.999539e+03
16,30,50,1.960980e+03
16,30,60,1.893624e+03
16,30,70,1.757511e+03
16,30,80,1.663987e+03
16,30,90,1.613765e+03
16,30,100,1.582891e+03
16,30,1,7.831000e+03
16,30,2,7.831000e+03
16,30,3,7.831000e+03
16,30,5,7.831000e+03
16,30,10,7.831000e+03
16,30,20,7.831000e+03
16,30,30,7.831000e+03
16,30,40,7.831000e+03
16,30,50,7.831000e+03
16,30,60,7.831000e+03
16,30,70,7.831000e+03
16,30,80,7.831000e+03
16,30,90,7.831000e+03
16,30,100,7.831000e+03
16,30,1,1.066093e+04
16,30,2,1.051706e+04
16,30,3,1.051706e+04
16,30,5,1.051706e+04
16,30,10,1.051706e+04
16,30,20,1.051706e+04
16,30,30,1.051706e+04
16,30,40,1.051706e+04
16,30,50,1.051706e+04
16,30,60,1.051706e+04
16,30,70,1.051706e+04
16,30,80,1.051706e+04
16,30,90,1.051706e+04
16,30,100,1.051706e+04
16,30,1,5.436048e+03
16,30,2,5.436048e+03
16,30,3,5.436048e+03
16,30,5,5.436048e+03
16,30,10,5.436048e+03
16,30,20,5.436048e+03
16,30,30,5.436048e+03
16,30,40,5.436048e+03
16,30,50,5.436048e+03
16,30,60,5.436048e+03
16,30,70,5.436048e+03
16,30,80,5.436048e+03
16,30,90,5.436048e+03
16,30,100,5.436048e+03
