funcid,dim,milestone,error
18,30,1,4.763842e+09
18,30,2,2.714222e+09
18,30,3,2.835870e+07
18,30,5,2.400398e+06
18,30,10,1.434265e+06
18,30,20,1.931945e+05
18,30,30,1.536970e+05
18,30,40,1.536970e+05
18,30,50,1.536970e+05
18,30,60,1.536970e+05
18,30,70,1.536970e+05
18,30,80,1.536970e+05
18,30,90,1.536970e+05
18,30,100,1.536970e+05
18,30,1,5.383533e+09
18,30,2,7.010599e+08
18,30,3,7.010599e+08
18,30,5,7.010599e+08
18,30,10,2.758831e+08
18,30,20,1.714005e+05
18,30,30,1.714005e+05
18,30,40,1.714005e+05
18,30,50,1.714005e+05
18,30,60,1.714005e+05
18,30,70,1.714005e+05
18,30,80,1.714005e+05
18,30,90,1.714005e+05
18,30,100,1.714005e+05
18,30,1,4.695533e+09
18,30,2,4.695533e+09
18,30,3,1.230144e+08
18,30,5,1.230144e+08
18,30,10,3.283592e+06
18,30,20,4.598891e+04
18,30,30,4.548939e+04
18,30,40,4.548939e+04
18,30,50,4.548939e+04
18,30,60,4.548939e+04
18,30,70,4.548939e+04
18,30,80,4.548939e+04
18,30,90,4.548939e+04
18,30,100,4.548939e+04
18,30,1,1.514658e+08
18,30,2,1.514658e+08
18,30,3,1.514658e+08
18,30,5,1.514658e+08
18,30,10,1.012101e+08
18,30,20,6.797009e+07
18,30,30,6.797009e+07
18,30,40,6.797009e+07
18,30,50,6.797009e+07
18,30,60,2.245231e+07
18,30,70,2.245231e+07
18,30,80,2.245231e+07
18,30,90,2.245231e+07
18,30,100,3.787978e+06
18,30,1,8.116736e+09
18,30,2,8.683938e+08
18,30,3,2.232351e+08
18,30,5,2.006344e+08
18,30,10,1.223226e+06
18,30,20,7.593778e+05
18,30,30,7.593778e+05
18,30,40,7.593778e+05
18,30,50,7.593778e+05
18,30,60,7.593778e+05
18,30,70,7.593778e+05
18,30,80,7.593778e+05
18,30,90,7.593778e+05
18,30,100,7.593778e+05
18,30,1,4.250773e+08
18,30,2,4.250773e+08
18,30,3,3.182479e+07
18,30,5,7.268148e+05
18,30,10,1.975957e+05
18,30,20,1.825076e+05
18,30,30,1.825076e+05
18,30,40,1.825076e+05
18,30,50,1.825076e+05
18,30,60,1.825076e+05
18,30,70,1.825076e+05
18,30,80,1.825076e+05
18,30,90,1.825076e+05
18,30,100,1.648611e+05
18,30,1,5.160096e+08
18,30,2,5.160096e+08
18,30,3,4.498981e+08
18,30,5,2.773770e+08
18,30,10,7.690619e+06
18,30,20,5.014192e+06
18,30,30,5.014192e+06
18,30,40,5.014192e+06
18,30,50,5.014192e+06
18,30,60,5.014192e+06
18,30,70,5.014192e+06
18,30,80,5.014192e+06
18,30,90,5.014192e+06
18,30,100,5.180608e+05
18,30,1,1.699868e+08
18,30,2,1.699868e+08
18,30,3,9.627079e+07
18,30,5,9.627079e+07
18,30,10,9.627079e+07
18,30,20,9.627079e+07
18,30,30,9.627079e+07
18,30,40,1.816665e+05
18,30,50,1.745410e+05
18,30,60,1.594782e+05
18,30,70,1.559235e+05
18,30,80,1.559235e+05
18,30,90,1.559235e+05
18,30,100,1.559235e+05
18,30,1,6.474251e+07
18,30,2,6.474251e+07
18,30,3,6.474251e+07
18,30,5,6.474251e+07
18,30,10,6.474251e+07
18,30,20,4.496169e+06
18,30,30,1.573256e+06
18,30,40,1.573256e+06
18,30,50,1.573256e+06
18,30,60,1.573256e+06
18,30,70,1.573256e+06
18,30,80,1.573256e+06
18,30,90,1.573256e+06
18,30,100,7.764588e+05
18,30,1,6.620432e+08
18,30,2,6.620432e+08
18,30,3,6.620432e+08
18,30,5,6.620432e+08
18,30,10,6.620432e+08
18,30,20,6.367535e+07
18,30,30,3.080590e+06
18,30,40,1.789002e+06
18,30,50,1.629624e+06
18,30,60,1.629624e+06
18,30,70,1.629624e+06
18,30,80,1.629624e+06
18,30,90,1.629624e+06
18,30,100,1.167604e+06
