funcid,dim,milestone,error
1,30,1,1.779544e+11
1,30,2,1.771923e+11
1,30,3,1.206763e+11
1,30,5,1.114551e+11
1,30,10,1.114551e+11
1,30,20,1.114551e+11
1,30,30,7.867939e+10
1,30,40,7.867939e+10
1,30,50,7.867939e+10
1,30,60,7.867939e+10
1,30,70,7.867939e+10
1,30,80,7.867939e+10
1,30,90,7.867939e+10
1,30,100,1.909966e+02
1,30,1,2.167124e+11
1,30,2,1.457295e+11
1,30,3,1.457295e+11
1,30,5,1.311274e+11
1,30,10,9.279321e+10
1,30,20,9.279321e+10
1,30,30,9.279321e+10
1,30,40,9.279321e+10
1,30,50,8.203110e+10
1,30,60,8.203110e+10
1,30,70,8.203110e+10
1,30,80,8.203110e+10
1,30,90,8.203110e+10
1,30,100,2.179557e+03
1,30,1,1.467133e+11
1,30,2,1.343813e+11
1,30,3,1.343813e+11
1,30,5,1.343813e+11
1,30,10,1.252422e+11
1,30,20,1.158234e+11
1,30,30,1.158234e+11
1,30,40,1.050654e+11
1,30,50,1.050654e+11
1,30,60,9.816952e+10
1,30,70,9.816952e+10
1,30,80,9.816952e+10
1,30,90,8.630972e+10
1,30,100,3.840094e+03
1,30,1,2.044937e+11
1,30,2,1.310543e+11
1,30,3,1.080731e+11
1,30,5,1.080731e+11
1,30,10,1.080731e+11
1,30,20,1.025890e+11
1,30,30,1.025890e+11
1,30,40,1.025890e+11
1,30,50,9.439801e+10
1,30,60,9.439801e+10
1,30,70,9.439801e+10
1,30,80,9.439801e+10
1,30,90,9.169870e+10
1,30,100,4.308077e+03
1,30,1,1.691087e+11
1,30,2,1.587994e+11
1,30,3,1.587994e+11
1,30,5,1.333754e+11
1,30,10,1.093544e+11
1,30,20,1.093544e+11
1,30,30,1.093544e+11
1,30,40,1.076940e+11
1,30,50,9.977031e+10
1,30,60,9.977031e+10
1,30,70,9.977031e+10
1,30,80,9.977031e+10
1,30,90,9.252339e+10
1,30,100,9.475661e+01
1,30,1,1.761991e+11
1,30,2,1.604185e+11
1,30,3,1.604185e+11
1,30,5,1.592675e+11
1,30,10,9.323094e+10
1,30,20,8.852402e+10
1,30,30,8.852402e+10
1,30,40,8.852402e+10
1,30,50,8.789311e+10
1,30,60,8.789311e+10
1,30,70,8.789311e+10
1,30,80,8.789311e+10
1,30,90,8.789311e+10
1,30,100,1.516543e+04
1,30,1,2.577207e+11
1,30,2,1.836909e+11
1,30,3,1.399701e+11
1,30,5,1.395814e+11
1,30,10,1.395814e+11
1,30,20,9.333823e+10
1,30,30,9.333823e+10
1,30,40,9.026910e+10
1,30,50,9.026910e+10
1,30,60,9.026910e+10
1,30,70,9.026910e+10
1,30,80,9.026910e+10
1,30,90,9.026910e+10
1,30,100,1.277948e+04
1,30,1,1.826209e+11
1,30,2,1.558202e+11
1,30,3,1.519964e+11
1,30,5,1.066126e+11
1,30,10,9.150576e+10
1,30,20,8.899972e+10
1,30,30,8.899972e+10
1,30,40,8.899972e+10
1,30,50,8.899972e+10
1,30,60,8.899972e+10
1,30,70,8.899972e+10
1,30,80,8.899972e+10
1,30,90,8.899972e+10
1,30,100,1.015267e+04
1,30,1,1.645809e+11
1,30,2,1.645809e+11
1,30,3,1.630220e+11
1,30,5,1.630220e+11
1,30,10,1.192369e+11
1,30,20,1.182512e+11
1,30,30,1.182512e+11
1,30,40,1.030010e+11
1,30,50,1.030010e+11
1,30,60,1.030010e+11
1,30,70,1.030010e+11
1,30,80,1.030010e+11
1,30,90,1.030010e+11
1,30,100,4.148881e+01
1,30,1,1.803968e+11
1,30,2,1.075525e+11
1,30,3,1.048087e+11
1,30,5,1.048087e+11
1,30,10,1.048087e+11
1,30,20,1.048087e+11
1,30,30,1.048087e+11
1,30,40,1.048087e+11
1,30,50,1.048087e+11
1,30,60,1.048087e+11
1,30,70,1.048087e+11
1,30,80,9.265890e+10
1,30,90,9.265890e+10
1,30,100,1.774430e+02
