funcid,dim,milestone,error
25,30,1,5.329813e+02
25,30,2,4.570038e+02
25,30,3,4.537605e+02
25,30,5,4.529618e+02
25,30,10,4.529048e+02
25,30,20,4.529010e+02
25,30,30,4.515266e+02
25,30,40,4.515266e+02
25,30,50,4.515266e+02
25,30,60,4.515266e+02
25,30,70,4.515266e+02
25,30,80,4.515266e+02
25,30,90,4.515266e+02
25,30,100,4.515266e+02
25,30,1,5.710076e+02
25,30,2,4.323335e+02
25,30,3,3.972199e+02
25,30,5,3.956151e+02
25,30,10,3.951666e+02
25,30,20,3.951666e+02
25,30,30,3.951666e+02
25,30,40,3.951666e+02
25,30,50,3.951666e+02
25,30,60,3.951666e+02
25,30,70,3.951666e+02
25,30,80,3.951666e+02
25,30,90,3.951666e+02
25,30,100,3.951666e+02
25,30,1,6.345800e+02
25,30,2,4.612499e+02
25,30,3,4.188429e+02
25,30,5,3.969586e+02
25,30,10,3.919492e+02
25,30,20,3.875012e+02
25,30,30,3.862790e+02
25,30,40,3.862650e+02
25,30,50,3.862630e+02
25,30,60,3.862096e+02
25,30,70,3.861714e+02
25,30,80,3.861713e+02
25,30,90,3.861713e+02
25,30,100,3.861713e+02
25,30,1,5.811549e+02
25,30,2,4.289600e+02
25,30,3,3.987668e+02
25,30,5,3.939284e+02
25,30,10,3.935540e+02
25,30,20,3.935516e+02
25,30,30,3.935516e+02
25,30,40,3.935516e+02
25,30,50,3.935516e+02
25,30,60,3.935516e+02
25,30,70,3.935516e+02
25,30,80,3.935516e+02
25,30,90,3.935516e+02
25,30,100,3.935516e+02
25,30,1,6.321285e+02
25,30,2,4.851345e+02
25,30,3,4.537135e+02
25,30,5,4.515771e+02
25,30,10,4.515771e+02
25,30,20,4.515771e+02
25,30,30,4.515771e+02
25,30,40,4.515771e+02
25,30,50,4.515771e+02
25,30,60,4.515771e+02
25,30,70,4.515771e+02
25,30,80,4.515771e+02
25,30,90,4.515771e+02
25,30,100,4.515771e+02
25,30,1,6.496295e+02
25,30,2,5.231004e+02
25,30,3,4.988294e+02
25,30,5,4.496338e+02
25,30,10,4.387900e+02
25,30,20,4.387830e+02
25,30,30,4.387830e+02
25,30,40,4.387830e+02
25,30,50,4.387830e+02
25,30,60,4.387830e+02
25,30,70,4.387830e+02
25,30,80,4.387830e+02
25,30,90,4.387830e+02
25,30,100,4.387830e+02
25,30,1,5.289414e+02
25,30,2,5.049590e+02
25,30,3,5.049556e+02
25,30,5,5.049556e+02
25,30,10,5.049556e+02
25,30,20,5.049556e+02
25,30,30,5.049556e+02
25,30,40,5.049556e+02
25,30,50,5.049556e+02
25,30,60,5.049556e+02
25,30,70,5.049556e+02
25,30,80,5.049556e+02
25,30,90,5.049556e+02
25,30,100,5.049556e+02
25,30,1,5.709710e+02
25,30,2,4.305498e+02
25,30,3,4.203476e+02
25,30,5,4.179724e+02
25,30,10,4.171594e+02
25,30,20,4.171594e+02
25,30,30,4.171594e+02
25,30,40,4.171594e+02
25,30,50,4.171594e+02
25,30,60,4.171594e+02
25,30,70,4.171594e+02
25,30,80,4.171594e+02
25,30,90,4.171594e+02
25,30,100,4.171594e+02
25,30,1,5.507970e+02
25,30,2,4.482950e+02
25,30,3,4.378889e+02
25,30,5,4.377171e+02
25,30,10,4.377171e+02
25,30,20,4.377171e+02
25,30,30,4.377171e+02
25,30,40,4.377171e+02
25,30,50,4.377171e+02
25,30,60,4.377171e+02
25,30,70,4.377171e+02
25,30,80,4.377171e+02
25,30,90,4.377171e+02
25,30,100,4.377171e+02
25,30,1,4.862007e+02
25,30,2,4.317018e+02
25,30,3,4.240121e+02
25,30,5,4.143178e+02
25,30,10,4.142806e+02
25,30,20,4.142806e+02
25,30,30,4.142806e+02
25,30,40,4.142806e+02
25,30,50,4.142806e+02
25,30,60,4.142806e+02
25,30,70,4.142806e+02
25,30,80,4.142806e+02
25,30,90,4.142806e+02
25,30,100,4.142806e+02
