funcid,dim,milestone,error
2,30,1,7.865065e+57
2,30,2,7.865065e+57
2,30,3,7.865065e+57
2,30,5,7.865065e+57
2,30,10,7.865065e+57
2,30,20,4.253513e+57
2,30,30,1.484749e+57
2,30,40,1.042255e+57
2,30,50,1.042255e+57
2,30,60,1.042255e+57
2,30,70,1.212702e+49
2,30,80,2.553523e+48
2,30,90,2.553523e+48
2,30,100,2.553523e+48
2,30,1,1.472073e+68
2,30,2,1.472073e+68
2,30,3,1.472073e+68
2,30,5,1.472073e+68
2,30,10,1.472073e+68
2,30,20,1.197252e+68
2,30,30,7.093890e+67
2,30,40,5.157463e+67
2,30,50,5.157463e+67
2,30,60,3.936781e+66
2,30,70,2.454145e+66
2,30,80,1.931816e+66
2,30,90,4.881607e+60
2,30,100,4.881607e+60
2,30,1,1.780657e+61
2,30,2,1.780657e+61
2,30,3,1.780657e+61
2,30,5,1.780657e+61
2,30,10,1.234868e+61
2,30,20,7.066681e+60
2,30,30,4.840446e+60
2,30,40,2.235677e+60
2,30,50,2.235677e+60
2,30,60,1.029674e+58
2,30,70,1.029666e+58
2,30,80,5.006563e+57
2,30,90,3.063354e+57
2,30,100,1.857995e+57
2,30,1,1.197252e+68
2,30,2,1.197252e+68
2,30,3,1.197252e+68
2,30,5,1.197252e+68
2,30,10,1.197252e+68
2,30,20,6.381312e+67
2,30,30,3.735884e+67
2,30,40,2.416156e+67
2,30,50,2.416156e+67
2,30,60,1.528310e+55
2,30,70,5.538163e+54
2,30,80,3.029351e+54
2,30,90,1.939563e+54
2,30,100,1.530322e+54
2,30,1,5.507196e+63
2,30,2,5.507196e+63
2,30,3,5.507196e+63
2,30,5,5.507196e+63
2,30,10,5.507196e+63
2,30,20,4.088509e+63
2,30,30,2.599555e+63
2,30,40,2.231673e+63
2,30,50,2.231673e+63
2,30,60,8.424399e+57
2,30,70,4.988546e+57
2,30,80,2.116125e+57
2,30,90,8.945573e+56
2,30,100,8.945573e+56
2,30,1,6.411277e+65
2,30,2,6.411277e+65
2,30,3,6.411277e+65
2,30,5,6.411277e+65
2,30,10,6.411277e+65
2,30,20,5.656349e+65
2,30,30,3.871106e+65
2,30,40,2.635558e+65
2,30,50,2.315821e+65
2,30,60,5.359301e+64
2,30,70,4.072762e+64
2,30,80,3.086666e+64
2,30,90,2.025934e+64
2,30,100,2.025934e+64
2,30,1,7.406872e+52
2,30,2,7.406872e+52
2,30,3,7.406872e+52
2,30,5,7.406872e+52
2,30,10,7.406872e+52
2,30,20,6.135004e+52
2,30,30,5.420331e+52
2,30,40,3.689201e+52
2,30,50,3.512449e+52
2,30,60,3.512449e+52
2,30,70,3.512449e+52
2,30,80,3.512449e+52
2,30,90,5.014223e+51
2,30,100,5.014223e+51
2,30,1,1.344974e+53
2,30,2,1.344974e+53
2,30,3,1.344974e+53
2,30,5,1.344974e+53
2,30,10,8.059278e+52
2,30,20,4.758200e+52
2,30,30,1.490502e+52
2,30,40,5.303911e+51
2,30,50,5.303911e+51
2,30,60,5.303911e+51
2,30,70,5.303911e+51
2,30,80,5.303911e+51
2,30,90,2.149442e+49
2,30,100,2.149442e+49
2,30,1,5.794959e+57
2,30,2,5.794959e+57
2,30,3,5.794959e+57
2,30,5,5.794959e+57
2,30,10,5.794959e+57
2,30,20,2.433458e+57
2,30,30,2.433458e+57
2,30,40,5.112626e+45
2,30,50,3.779295e+45
2,30,60,1.741750e+45
2,30,70,1.494064e+45
2,30,80,1.494064e+45
2,30,90,1.494064e+45
2,30,100,1.494064e+45
2,30,1,8.777143e+55
2,30,2,8.777143e+55
2,30,3,8.777143e+55
2,30,5,8.777143e+55
2,30,10,8.167272e+55
2,30,20,7.748417e+55
2,30,30,5.589876e+55
2,30,40,3.970639e+55
2,30,50,3.970639e+55
2,30,60,1.411753e+49
2,30,70,1.078621e+49
2,30,80,4.042369e+48
2,30,90,4.042369e+48
2,30,100,4.042369e+48
