funcid,dim,milestone,error
21,30,1,6.502006e+02
21,30,2,6.487071e+02
21,30,3,6.487071e+02
21,30,5,6.487071e+02
21,30,10,6.487071e+02
21,30,20,6.481022e+02
21,30,30,6.478504e+02
21,30,40,6.478504e+02
21,30,50,6.478504e+02
21,30,60,6.478504e+02
21,30,70,6.478504e+02
21,30,80,6.478504e+02
21,30,90,6.478504e+02
21,30,100,6.478504e+02
21,30,1,1.312036e+03
21,30,2,1.257480e+03
21,30,3,1.257480e+03
21,30,5,1.257480e+03
21,30,10,1.257480e+03
21,30,20,9.146174e+02
21,30,30,9.144769e+02
21,30,40,9.143071e+02
21,30,50,9.141011e+02
21,30,60,9.141011e+02
21,30,70,9.141011e+02
21,30,80,9.141011e+02
21,30,90,9.141011e+02
21,30,100,9.141011e+02
21,30,1,6.179305e+02
21,30,2,6.132817e+02
21,30,3,6.131891e+02
21,30,5,6.130535e+02
21,30,10,6.128816e+02
21,30,20,6.127886e+02
21,30,30,6.127759e+02
21,30,40,6.127742e+02
21,30,50,6.127740e+02
21,30,60,6.127739e+02
21,30,70,6.127739e+02
21,30,80,6.127739e+02
21,30,90,6.127739e+02
21,30,100,6.127739e+02
21,30,1,1.184661e+03
21,30,2,1.175774e+03
21,30,3,1.166558e+03
21,30,5,1.155239e+03
21,30,10,1.155239e+03
21,30,20,1.154490e+03
21,30,30,1.153347e+03
21,30,40,1.153347e+03
21,30,50,1.144639e+03
21,30,60,1.144639e+03
21,30,70,1.144639e+03
21,30,80,1.144639e+03
21,30,90,1.144639e+03
21,30,100,5.953682e+02
21,30,1,1.249777e+03
21,30,2,1.249777e+03
21,30,3,1.249777e+03
21,30,5,1.249777e+03
21,30,10,1.167564e+03
21,30,20,6.863167e+02
21,30,30,6.862292e+02
21,30,40,6.828919e+02
21,30,50,6.809979e+02
21,30,60,6.760547e+02
21,30,70,6.760547e+02
21,30,80,6.760547e+02
21,30,90,6.706587e+02
21,30,100,6.651531e+02
21,30,1,9.502637e+02
21,30,2,9.438658e+02
21,30,3,9.387896e+02
21,30,5,9.303257e+02
21,30,10,9.273461e+02
21,30,20,9.273400e+02
21,30,30,9.273400e+02
21,30,40,9.273400e+02
21,30,50,9.273400e+02
21,30,60,9.025475e+02
21,30,70,9.025475e+02
21,30,80,9.025475e+02
21,30,90,9.025475e+02
21,30,100,9.025475e+02
21,30,1,9.620376e+02
21,30,2,9.515251e+02
21,30,3,9.482665e+02
21,30,5,9.462241e+02
21,30,10,9.455137e+02
21,30,20,9.447171e+02
21,30,30,9.434743e+02
21,30,40,9.430237e+02
21,30,50,9.403809e+02
21,30,60,9.403728e+02
21,30,70,9.403728e+02
21,30,80,9.403728e+02
21,30,90,9.130472e+02
21,30,100,9.082678e+02
21,30,1,6.713447e+02
21,30,2,6.696891e+02
21,30,3,6.686295e+02
21,30,5,6.671720e+02
21,30,10,6.660101e+02
21,30,20,6.658333e+02
21,30,30,6.552934e+02
21,30,40,6.546462e+02
21,30,50,6.525263e+02
21,30,60,6.525176e+02
21,30,70,6.525176e+02
21,30,80,6.525176e+02
21,30,90,6.460460e+02
21,30,100,6.387722e+02
21,30,1,8.489306e+02
21,30,2,8.479114e+02
21,30,3,8.470872e+02
21,30,5,8.470872e+02
21,30,10,8.470872e+02
21,30,20,8.386970e+02
21,30,30,8.295847e+02
21,30,40,8.293736e+02
21,30,50,8.276730e+02
21,30,60,7.168736e+02
21,30,70,7.168736e+02
21,30,80,7.168736e+02
21,30,90,6.539688e+02
21,30,100,6.380731e+02
21,30,1,1.019289e+03
21,30,2,1.000193e+03
21,30,3,9.852096e+02
21,30,5,9.592575e+02
21,30,10,9.479993e+02
21,30,20,8.596935e+02
21,30,30,7.342703e+02
21,30,40,7.225618e+02
21,30,50,7.205450e+02
21,30,60,7.183720e+02
21,30,70,7.158284e+02
21,30,80,7.128148e+02
21,30,90,7.102157e+02
21,30,100,7.102157e+02
