funcid,dim,milestone,error
27,10,1,3.951838e+03
27,10,2,6.857987e+02
27,10,3,6.857987e+02
27,10,5,6.857987e+02
27,10,10,6.857987e+02
27,10,20,6.857987e+02
27,10,30,6.857987e+02
27,10,40,6.857987e+02
27,10,50,6.857987e+02
27,10,60,6.857987e+02
27,10,70,6.857987e+02
27,10,80,6.857987e+02
27,10,90,6.857987e+02
27,10,100,6.857987e+02
27,10,1,1.168064e+03
27,10,2,1.125531e+03
27,10,3,1.125531e+03
27,10,5,1.125531e+03
27,10,10,1.125531e+03
27,10,20,1.125531e+03
27,10,30,1.101457e+03
27,10,40,1.101228e+03
27,10,50,1.100430e+03
27,10,60,1.098368e+03
27,10,70,1.098368e+03
27,10,80,6.794190e+02
27,10,90,5.880273e+02
27,10,100,5.880273e+02
27,10,1,1.694297e+03
27,10,2,1.691264e+03
27,10,3,1.691264e+03
27,10,5,1.691264e+03
27,10,10,1.412512e+03
27,10,20,1.276001e+03
27,10,30,5.594275e+02
27,10,40,5.268150e+02
27,10,50,5.268150e+02
27,10,60,5.268150e+02
27,10,70,5.268150e+02
27,10,80,5.268150e+02
27,10,90,5.268150e+02
27,10,100,5.268150e+02
27,10,1,1.415568e+03
27,10,2,1.267633e+03
27,10,3,1.267598e+03
27,10,5,1.267598e+03
27,10,10,1.267598e+03
27,10,20,1.267215e+03
27,10,30,1.266905e+03
27,10,40,1.266905e+03
27,10,50,7.241369e+02
27,10,60,7.241369e+02
27,10,70,7.164745e+02
27,10,80,6.401563e+02
27,10,90,6.401563e+02
27,10,100,6.401563e+02
27,10,1,2.199279e+03
27,10,2,2.199279e+03
27,10,3,2.199279e+03
27,10,5,2.199279e+03
27,10,10,2.103694e+03
27,10,20,1.678118e+03
27,10,30,9.995395e+02
27,10,40,9.995395e+02
27,10,50,9.995395e+02
27,10,60,9.995395e+02
27,10,70,9.995395e+02
27,10,80,9.995395e+02
27,10,90,9.995395e+02
27,10,100,9.995395e+02
27,10,1,9.208001e+02
27,10,2,9.153752e+02
27,10,3,9.153752e+02
27,10,5,9.153752e+02
27,10,10,9.153752e+02
27,10,20,9.153752e+02
27,10,30,9.150741e+02
27,10,40,9.150741e+02
27,10,50,9.150741e+02
27,10,60,9.131438e+02
27,10,70,9.119826e+02
27,10,80,9.117905e+02
27,10,90,9.109955e+02
27,10,100,9.109955e+02
27,10,1,1.145378e+03
27,10,2,1.143253e+03
27,10,3,1.143253e+03
27,10,5,1.143253e+03
27,10,10,1.143253e+03
27,10,20,1.140653e+03
27,10,30,1.139567e+03
27,10,40,1.138785e+03
27,10,50,1.138785e+03
27,10,60,1.137336e+03
27,10,70,1.137336e+03
27,10,80,1.136328e+03
27,10,90,1.136328e+03
27,10,100,1.136328e+03
27,10,1,8.664233e+02
27,10,2,8.664210e+02
27,10,3,8.664210e+02
27,10,5,8.664210e+02
27,10,10,7.960526e+02
27,10,20,7.960526e+02
27,10,30,6.981238e+02
27,10,40,6.871834e+02
27,10,50,6.791118e+02
27,10,60,6.743802e+02
27,10,70,6.568399e+02
27,10,80,6.568399e+02
27,10,90,6.565433e+02
27,10,100,6.565433e+02
27,10,1,1.598412e+03
27,10,2,1.598412e+03
27,10,3,1.598412e+03
27,10,5,1.598412e+03
27,10,10,1.598412e+03
27,10,20,1.598412e+03
27,10,30,1.596131e+03
27,10,40,1.596131e+03
27,10,50,1.596131e+03
27,10,60,1.565754e+03
27,10,70,1.565754e+03
27,10,80,9.060990e+02
27,10,90,6.491978e+02
27,10,100,6.491978e+02
27,10,1,5.256846e+03
27,10,2,1.466897e+03
27,10,3,1.466897e+03
27,10,5,1.466897e+03
27,10,10,1.466897e+03
27,10,20,1.466897e+03
27,10,30,1.466897e+03
27,10,40,1.466897e+03
27,10,50,1.466897e+03
27,10,60,1.466897e+03
27,10,70,1.466897e+03
27,10,80,1.466897e+03
27,10,90,1.466897e+03
27,10,100,1.466897e+03
