funcid,dim,milestone,error
2,10,1,3.161651e+19
2,10,2,3.161651e+19
2,10,3,3.161651e+19
2,10,5,3.161651e+19
2,10,10,3.161651e+19
2,10,20,2.667213e+19
2,10,30,2.532686e+19
2,10,40,2.077753e+19
2,10,50,2.077753e+19
2,10,60,1.675456e+19
2,10,70,1.675456e+19
2,10,80,1.675456e+19
2,10,90,1.675456e+19
2,10,100,1.675456e+19
2,10,1,7.135624e+20
2,10,2,7.135624e+20
2,10,3,7.135624e+20
2,10,5,7.135624e+20
2,10,10,6.553710e+20
2,10,20,6.493159e+20
2,10,30,6.493159e+20
2,10,40,3.371790e+17
2,10,50,3.371790e+17
2,10,60,3.199492e+17
2,10,70,3.191224e+17
2,10,80,3.012021e+17
2,10,90,2.711342e+17
2,10,100,6.988443e+11
2,10,1,2.862742e+17
2,10,2,2.862742e+17
2,10,3,2.862742e+17
2,10,5,2.862742e+17
2,10,10,2.669535e+17
2,10,20,1.384255e+17
2,10,30,6.737197e+16
2,10,40,3.633034e+16
2,10,50,3.633034e+16
2,10,60,5.108491e+11
2,10,70,4.588816e+11
2,10,80,4.569089e+11
2,10,90,4.569089e+11
2,10,100,1.309576e+11
2,10,1,8.535834e+21
2,10,2,8.535834e+21
2,10,3,8.535834e+21
2,10,5,8.535834e+21
2,10,10,8.535834e+21
2,10,20,8.004182e+21
2,10,30,7.029336e+21
2,10,40,6.583182e+21
2,10,50,6.162678e+21
2,10,60,5.106630e+17
2,10,70,3.985429e+17
2,10,80,3.985120e+17
2,10,90,1.069373e+10
2,10,100,1.069373e+10
2,10,1,5.164134e+19
2,10,2,5.164134e+19
2,10,3,5.164134e+19
2,10,5,5.164134e+19
2,10,10,5.164134e+19
2,10,20,4.081377e+19
2,10,30,2.833558e+19
2,10,40,2.347554e+19
2,10,50,2.347554e+19
2,10,60,1.748900e+17
2,10,70,9.765928e+16
2,10,80,7.979409e+16
2,10,90,7.979383e+16
2,10,100,7.979383e+16
2,10,1,7.205672e+17
2,10,2,7.205672e+17
2,10,3,7.205672e+17
2,10,5,7.205672e+17
2,10,10,7.205672e+17
2,10,20,5.177626e+17
2,10,30,5.177626e+17
2,10,40,3.661250e+15
2,10,50,3.661250e+15
2,10,60,1.131314e+15
2,10,70,1.131314e+15
2,10,80,1.131314e+15
2,10,90,1.131314e+15
2,10,100,1.131314e+15
2,10,1,4.304511e+16
2,10,2,4.304511e+16
2,10,3,4.304511e+16
2,10,5,4.304511e+16
2,10,10,4.304511e+16
2,10,20,4.024954e+16
2,10,30,2.865626e+16
2,10,40,2.663123e+16
2,10,50,2.663121e+16
2,10,60,4.216913e+14
2,10,70,1.421853e+14
2,10,80,6.431626e+13
2,10,90,6.431626e+13
2,10,100,7.726863e+11
2,10,1,2.253445e+15
2,10,2,2.253445e+15
2,10,3,2.253445e+15
2,10,5,2.253445e+15
2,10,10,2.253445e+15
2,10,20,2.252438e+15
2,10,30,2.044298e+15
2,10,40,4.036170e+14
2,10,50,3.480362e+14
2,10,60,2.519413e+14
2,10,70,1.711739e+14
2,10,80,1.648871e+14
2,10,90,1.483520e+14
2,10,100,1.483520e+14
2,10,1,2.158944e+20
2,10,2,2.158944e+20
2,10,3,2.158944e+20
2,10,5,2.158944e+20
2,10,10,1.967170e+20
2,10,20,1.790856e+20
2,10,30,1.343926e+20
2,10,40,1.000006e+20
2,10,50,1.000006e+20
2,10,60,2.764329e+18
2,10,70,2.482500e+18
2,10,80,6.302502e+17
2,10,90,2.259540e+15
2,10,100,2.259540e+15
2,10,1,3.443557e+19
2,10,2,3.443557e+19
2,10,3,3.443557e+19
2,10,5,3.443557e+19
2,10,10,3.443557e+19
2,10,20,3.395689e+19
2,10,30,3.227770e+19
2,10,40,5.014833e+16
2,10,50,5.014833e+16
2,10,60,4.198355e+16
2,10,70,4.198355e+16
2,10,80,4.198355e+16
2,10,90,3.021237e+16
2,10,100,2.300587e+16
