funcid,dim,milestone,error
9,30,1,3.307137e+04
9,30,2,3.236251e+04
9,30,3,2.477519e+04
9,30,5,2.350536e+04
9,30,10,2.226021e+04
9,30,20,2.226021e+04
9,30,30,2.226021e+04
9,30,40,1.441098e+04
9,30,50,1.440898e+04
9,30,60,1.440898e+04
9,30,70,1.233331e+04
9,30,80,1.098027e+04
9,30,90,1.098027e+04
9,30,100,8.772584e+03
9,30,1,2.449920e+04
9,30,2,1.262126e+04
9,30,3,1.200508e+04
9,30,5,1.191579e+04
9,30,10,1.186966e+04
9,30,20,1.180865e+04
9,30,30,1.180865e+04
9,30,40,1.180865e+04
9,30,50,1.180865e+04
9,30,60,1.180865e+04
9,30,70,1.180865e+04
9,30,80,1.164604e+04
9,30,90,1.164604e+04
9,30,100,1.164604e+04
9,30,1,2.113535e+04
9,30,2,2.066366e+04
9,30,3,1.468193e+04
9,30,5,1.303015e+04
9,30,10,1.291022e+04
9,30,20,1.291022e+04
9,30,30,1.291022e+04
9,30,40,1.291022e+04
9,30,50,1.223486e+04
9,30,60,9.647461e+03
9,30,70,9.647306e+03
9,30,80,9.647305e+03
9,30,90,9.647305e+03
9,30,100,9.647305e+03
9,30,1,2.782114e+04
9,30,2,2.623494e+04
9,30,3,2.108432e+04
9,30,5,1.756313e+04
9,30,10,1.660908e+04
9,30,20,1.656232e+04
9,30,30,1.586791e+04
9,30,40,1.418824e+04
9,30,50,1.413772e+04
9,30,60,1.413299e+04
9,30,70,1.413158e+04
9,30,80,1.413036e+04
9,30,90,1.412904e+04
9,30,100,1.412750e+04
9,30,1,2.231869e+04
9,30,2,1.874688e+04
9,30,3,1.731656e+04
9,30,5,1.716151e+04
9,30,10,1.716151e+04
9,30,20,1.531739e+04
9,30,30,1.531739e+04
9,30,40,1.452524e+04
9,30,50,1.247832e+04
9,30,60,1.189833e+04
9,30,70,1.189833e+04
9,30,80,1.189833e+04
9,30,90,1.189833e+04
9,30,100,1.189833e+04
9,30,1,2.850262e+04
9,30,2,1.789949e+04
9,30,3,1.353360e+04
9,30,5,1.339751e+04
9,30,10,1.338242e+04
9,30,20,1.338242e+04
9,30,30,1.338242e+04
9,30,40,7.458733e+03
9,30,50,7.446479e+03
9,30,60,7.446479e+03
9,30,70,7.446479e+03
9,30,80,7.446479e+03
9,30,90,7.446479e+03
9,30,100,7.446479e+03
9,30,1,4.050261e+04
9,30,2,3.021929e+04
9,30,3,2.269161e+04
9,30,5,2.236147e+04
9,30,10,2.218467e+04
9,30,20,2.216473e+04
9,30,30,1.360621e+04
9,30,40,1.103861e+04
9,30,50,1.095717e+04
9,30,60,1.095717e+04
9,30,70,1.095717e+04
9,30,80,1.095717e+04
9,30,90,1.095717e+04
9,30,100,6.977242e+03
9,30,1,3.040316e+04
9,30,2,2.684385e+04
9,30,3,2.097440e+04
9,30,5,1.652309e+04
9,30,10,1.638640e+04
9,30,20,1.636956e+04
9,30,30,1.636956e+04
9,30,40,1.636956e+04
9,30,50,9.925367e+03
9,30,60,9.925367e+03
9,30,70,9.925367e+03
9,30,80,9.925367e+03
9,30,90,9.925367e+03
9,30,100,9.925367e+03
9,30,1,1.896987e+04
9,30,2,1.821131e+04
9,30,3,1.356807e+04
9,30,5,1.266645e+04
9,30,10,1.253099e+04
9,30,20,1.252652e+04
9,30,30,1.252652e+04
9,30,40,1.008797e+04
9,30,50,1.002459e+04
9,30,60,9.605722e+03
9,30,70,9.441483e+03
9,30,80,9.441483e+03
9,30,90,9.441483e+03
9,30,100,9.441483e+03
9,30,1,2.457452e+04
9,30,2,2.106845e+04
9,30,3,2.106845e+04
9,30,5,1.563791e+04
9,30,10,1.509129e+04
9,30,20,1.509129e+04
9,30,30,1.509129e+04
9,30,40,9.072277e+03
9,30,50,9.038531e+03
9,30,60,9.036489e+03
9,30,70,9.036489e+03
9,30,80,9.036489e+03
9,30,90,9.036489e+03
9,30,100,9.036489e+03
