funcid,dim,milestone,error
29,30,1,7.510240e+05
29,30,2,5.861855e+04
29,30,3,4.491258e+04
29,30,5,4.491258e+04
29,30,10,5.645953e+03
29,30,20,2.707766e+03
29,30,30,2.707766e+03
29,30,40,2.707766e+03
29,30,50,2.707766e+03
29,30,60,2.707766e+03
29,30,70,2.707766e+03
29,30,80,2.707766e+03
29,30,90,2.707766e+03
29,30,100,2.707766e+03
29,30,1,1.210093e+05
29,30,2,1.210093e+05
29,30,3,2.747479e+03
29,30,5,2.256999e+03
29,30,10,2.196598e+03
29,30,20,2.196598e+03
29,30,30,2.196598e+03
29,30,40,2.196598e+03
29,30,50,2.196598e+03
29,30,60,2.196598e+03
29,30,70,2.196598e+03
29,30,80,2.196598e+03
29,30,90,2.196598e+03
29,30,100,2.196598e+03
29,30,1,1.643437e+06
29,30,2,2.808508e+04
29,30,3,1.985729e+04
29,30,5,1.985729e+04
29,30,10,1.985729e+04
29,30,20,1.985729e+04
29,30,30,4.442058e+03
29,30,40,2.286735e+03
29,30,50,2.286735e+03
29,30,60,2.286735e+03
29,30,70,2.286735e+03
29,30,80,2.286735e+03
29,30,90,2.286735e+03
29,30,100,2.286735e+03
29,30,1,1.140901e+06
29,30,2,9.760574e+04
29,30,3,3.669667e+04
29,30,5,3.291424e+04
29,30,10,1.629219e+04
29,30,20,1.629219e+04
29,30,30,3.277562e+03
29,30,40,3.277562e+03
29,30,50,3.277562e+03
29,30,60,3.277562e+03
29,30,70,3.277562e+03
29,30,80,3.277562e+03
29,30,90,3.055751e+03
29,30,100,2.802558e+03
29,30,1,1.297651e+07
29,30,2,2.325711e+06
29,30,3,1.973971e+06
29,30,5,9.362054e+05
29,30,10,2.917540e+03
29,30,20,2.917540e+03
29,30,30,2.917540e+03
29,30,40,2.917540e+03
29,30,50,2.917540e+03
29,30,60,2.917540e+03
29,30,70,2.917540e+03
29,30,80,2.917540e+03
29,30,90,2.917540e+03
29,30,100,2.917540e+03
29,30,1,1.731290e+05
29,30,2,1.731290e+05
29,30,3,1.731290e+05
29,30,5,3.893102e+04
29,30,10,1.570699e+04
29,30,20,4.998263e+03
29,30,30,4.998263e+03
29,30,40,4.998263e+03
29,30,50,4.998263e+03
29,30,60,4.998263e+03
29,30,70,2.399475e+03
29,30,80,2.399475e+03
29,30,90,2.399475e+03
29,30,100,2.399475e+03
29,30,1,3.704191e+03
29,30,2,2.691731e+03
29,30,3,2.691731e+03
29,30,5,2.691731e+03
29,30,10,2.691731e+03
29,30,20,2.691731e+03
29,30,30,2.691731e+03
29,30,40,2.691731e+03
29,30,50,2.691731e+03
29,30,60,2.691731e+03
29,30,70,2.691731e+03
29,30,80,2.691731e+03
29,30,90,2.691731e+03
29,30,100,2.691731e+03
29,30,1,4.585301e+03
29,30,2,4.585301e+03
29,30,3,4.585301e+03
29,30,5,4.585301e+03
29,30,10,4.585301e+03
29,30,20,2.540868e+03
29,30,30,2.540868e+03
29,30,40,2.540868e+03
29,30,50,2.540868e+03
29,30,60,2.540868e+03
29,30,70,2.540868e+03
29,30,80,2.540868e+03
29,30,90,2.540868e+03
29,30,100,2.540868e+03
29,30,1,3.375839e+06
29,30,2,3.451112e+04
29,30,3,3.451112e+04
29,30,5,1.369583e+04
29,30,10,2.871272e+03
29,30,20,2.869972e+03
29,30,30,2.869972e+03
29,30,40,2.869972e+03
29,30,50,2.869972e+03
29,30,60,2.869972e+03
29,30,70,2.869972e+03
29,30,80,2.869972e+03
29,30,90,2.869972e+03
29,30,100,2.869972e+03
29,30,1,1.602750e+05
29,30,2,1.602750e+05
29,30,3,1.602750e+05
29,30,5,4.676288e+03
29,30,10,4.571888e+03
29,30,20,4.571888e+03
29,30,30,4.571888e+03
29,30,40,4.471525e+03
29,30,50,2.975164e+03
29,30,60,2.975164e+03
29,30,70,2.975164e+03
29,30,80,2.521619e+03
29,30,90,2.521619e+03
29,30,100,2.521619e+03
