funcid,dim,milestone,error
21,30,1,6.540887e+02
21,30,2,6.512879e+02
21,30,3,6.504379e+02
21,30,5,6.499696e+02
21,30,10,6.499696e+02
21,30,20,6.499696e+02
21,30,30,6.499696e+02
21,30,40,6.499696e+02
21,30,50,6.499696e+02
21,30,60,6.499696e+02
21,30,70,6.499696e+02
21,30,80,6.499696e+02
21,30,90,6.499696e+02
21,30,100,6.311456e+02
21,30,1,1.237874e+03
21,30,2,1.236995e+03
21,30,3,1.236649e+03
21,30,5,1.236545e+03
21,30,10,9.119409e+02
21,30,20,9.097396e+02
21,30,30,9.097396e+02
21,30,40,7.178953e+02
21,30,50,7.168007e+02
21,30,60,7.168007e+02
21,30,70,5.740723e+02
21,30,80,5.740723e+02
21,30,90,5.740723e+02
21,30,100,5.740723e+02
21,30,1,7.284421e+02
21,30,2,7.246188e+02
21,30,3,7.218601e+02
21,30,5,7.207700e+02
21,30,10,7.207700e+02
21,30,20,7.207700e+02
21,30,30,6.651378e+02
21,30,40,6.562393e+02
21,30,50,6.554826e+02
21,30,60,6.341234e+02
21,30,70,6.331555e+02
21,30,80,6.331060e+02
21,30,90,6.331060e+02
21,30,100,6.331060e+02
21,30,1,1.186142e+03
21,30,2,1.182302e+03
21,30,3,1.181071e+03
21,30,5,1.174999e+03
21,30,10,1.173693e+03
21,30,20,9.496390e+02
21,30,30,9.444943e+02
21,30,40,8.017695e+02
21,30,50,8.011573e+02
21,30,60,7.634273e+02
21,30,70,7.634273e+02
21,30,80,7.634273e+02
21,30,90,7.272099e+02
21,30,100,6.396458e+02
21,30,1,1.728669e+03
21,30,2,1.023635e+03
21,30,3,9.987727e+02
21,30,5,9.938640e+02
21,30,10,9.934680e+02
21,30,20,9.934680e+02
21,30,30,7.615545e+02
21,30,40,7.615545e+02
21,30,50,7.044131e+02
21,30,60,6.997841e+02
21,30,70,6.997841e+02
21,30,80,6.997841e+02
21,30,90,6.997841e+02
21,30,100,6.140940e+02
21,30,1,9.515583e+02
21,30,2,9.488367e+02
21,30,3,9.472696e+02
21,30,5,9.468453e+02
21,30,10,9.460583e+02
21,30,20,9.329279e+02
21,30,30,9.260400e+02
21,30,40,8.597209e+02
21,30,50,8.519700e+02
21,30,60,8.519700e+02
21,30,70,7.144025e+02
21,30,80,5.981622e+02
21,30,90,5.859566e+02
21,30,100,5.859566e+02
21,30,1,9.695574e+02
21,30,2,9.628337e+02
21,30,3,9.606991e+02
21,30,5,9.590615e+02
21,30,10,9.556888e+02
21,30,20,9.506766e+02
21,30,30,6.423797e+02
21,30,40,6.421887e+02
21,30,50,6.421887e+02
21,30,60,6.421887e+02
21,30,70,6.421887e+02
21,30,80,6.421887e+02
21,30,90,6.421887e+02
21,30,100,4.976817e+02
21,30,1,6.764875e+02
21,30,2,6.747469e+02
21,30,3,6.732372e+02
21,30,5,6.712166e+02
21,30,10,6.704310e+02
21,30,20,6.577408e+02
21,30,30,6.577408e+02
21,30,40,6.577408e+02
21,30,50,6.577408e+02
21,30,60,6.577408e+02
21,30,70,6.577408e+02
21,30,80,6.577408e+02
21,30,90,6.577408e+02
21,30,100,5.988176e+02
21,30,1,8.132515e+02
21,30,2,7.937063e+02
21,30,3,7.837512e+02
21,30,5,7.810744e+02
21,30,10,7.810744e+02
21,30,20,7.367580e+02
21,30,30,7.356858e+02
21,30,40,7.356858e+02
21,30,50,7.356858e+02
21,30,60,6.006701e+02
21,30,70,5.893858e+02
21,30,80,5.893858e+02
21,30,90,5.893858e+02
21,30,100,5.893858e+02
21,30,1,1.008042e+03
21,30,2,1.006336e+03
21,30,3,1.005773e+03
21,30,5,9.545856e+02
21,30,10,9.531701e+02
21,30,20,7.715359e+02
21,30,30,7.715359e+02
21,30,40,7.715359e+02
21,30,50,7.323598e+02
21,30,60,7.052262e+02
21,30,70,7.051122e+02
21,30,80,7.051122e+02
21,30,90,7.051122e+02
21,30,100,5.854780e+02
