funcid,dim,milestone,error
26,10,1,3.172133e+03
26,10,2,3.152182e+03
26,10,3,3.152182e+03
26,10,5,3.152182e+03
26,10,10,2.733947e+03
26,10,20,2.539619e+03
26,10,30,2.539619e+03
26,10,40,1.428362e+03
26,10,50,1.428362e+03
26,10,60,1.428362e+03
26,10,70,1.428362e+03
26,10,80,1.428362e+03
26,10,90,1.428362e+03
26,10,100,1.428362e+03
26,10,1,3.099025e+03
26,10,2,3.035478e+03
26,10,3,3.033517e+03
26,10,5,3.033401e+03
26,10,10,7.432484e+02
26,10,20,7.230005e+02
26,10,30,7.230005e+02
26,10,40,7.230005e+02
26,10,50,7.230005e+02
26,10,60,7.230005e+02
26,10,70,7.230005e+02
26,10,80,7.230005e+02
26,10,90,7.230005e+02
26,10,100,7.230005e+02
26,10,1,1.988670e+03
26,10,2,1.970286e+03
26,10,3,1.964296e+03
26,10,5,1.962525e+03
26,10,10,1.961438e+03
26,10,20,1.961438e+03
26,10,30,1.961438e+03
26,10,40,1.961438e+03
26,10,50,1.961438e+03
26,10,60,1.961438e+03
26,10,70,1.961438e+03
26,10,80,1.961438e+03
26,10,90,1.961438e+03
26,10,100,1.747560e+03
26,10,1,2.494513e+03
26,10,2,2.491126e+03
26,10,3,2.490641e+03
26,10,5,2.490152e+03
26,10,10,2.489973e+03
26,10,20,1.912311e+03
26,10,30,1.900317e+03
26,10,40,1.804396e+03
26,10,50,1.804396e+03
26,10,60,1.804396e+03
26,10,70,1.804396e+03
26,10,80,1.804396e+03
26,10,90,1.804396e+03
26,10,100,8.823512e+02
26,10,1,2.249174e+03
26,10,2,2.232715e+03
26,10,3,2.225981e+03
26,10,5,2.222288e+03
26,10,10,2.222288e+03
26,10,20,2.222288e+03
26,10,30,2.222288e+03
26,10,40,2.148748e+03
26,10,50,2.144361e+03
26,10,60,1.870011e+03
26,10,70,1.870011e+03
26,10,80,1.870011e+03
26,10,90,1.870011e+03
26,10,100,1.870011e+03
26,10,1,2.579552e+03
26,10,2,2.576560e+03
26,10,3,2.576560e+03
26,10,5,2.576394e+03
26,10,10,2.576086e+03
26,10,20,2.294370e+03
26,10,30,2.083993e+03
26,10,40,2.071387e+03
26,10,50,2.071387e+03
26,10,60,1.799577e+03
26,10,70,1.793284e+03
26,10,80,1.248233e+03
26,10,90,1.248233e+03
26,10,100,1.248233e+03
26,10,1,3.576074e+03
26,10,2,3.576074e+03
26,10,3,3.574759e+03
26,10,5,3.574037e+03
26,10,10,3.573800e+03
26,10,20,3.573800e+03
26,10,30,2.939252e+03
26,10,40,2.939252e+03
26,10,50,2.137973e+03
26,10,60,1.913286e+03
26,10,70,1.913286e+03
26,10,80,1.913286e+03
26,10,90,1.913286e+03
26,10,100,1.913286e+03
26,10,1,3.869229e+03
26,10,2,3.865643e+03
26,10,3,3.865477e+03
26,10,5,3.865385e+03
26,10,10,3.567130e+03
26,10,20,3.566937e+03
26,10,30,9.688357e+02
26,10,40,9.688357e+02
26,10,50,9.688357e+02
26,10,60,9.688357e+02
26,10,70,9.688357e+02
26,10,80,9.688357e+02
26,10,90,9.688357e+02
26,10,100,9.688357e+02
26,10,1,4.728145e+03
26,10,2,2.595588e+03
26,10,3,2.588069e+03
26,10,5,2.584512e+03
26,10,10,2.584512e+03
26,10,20,2.584512e+03
26,10,30,2.584512e+03
26,10,40,1.788077e+03
26,10,50,1.788077e+03
26,10,60,1.788077e+03
26,10,70,1.788077e+03
26,10,80,1.788077e+03
26,10,90,1.788077e+03
26,10,100,1.788077e+03
26,10,1,2.414411e+03
26,10,2,2.393147e+03
26,10,3,2.383415e+03
26,10,5,2.372340e+03
26,10,10,2.353784e+03
26,10,20,2.353784e+03
26,10,30,1.869802e+03
26,10,40,1.759700e+03
26,10,50,1.759700e+03
26,10,60,1.759700e+03
26,10,70,1.759700e+03
26,10,80,1.759700e+03
26,10,90,8.140271e+02
26,10,100,8.140271e+02
