funcid,dim,milestone,error
14,30,1,3.256864e+08
14,30,2,3.256864e+08
14,30,3,3.256864e+08
14,30,5,1.456172e+04
14,30,10,1.378800e+04
14,30,20,1.378800e+04
14,30,30,1.378800e+04
14,30,40,1.378800e+04
14,30,50,1.378800e+04
14,30,60,1.378800e+04
14,30,70,1.378800e+04
14,30,80,1.378800e+04
14,30,90,1.378800e+04
14,30,100,1.378800e+04
14,30,1,2.548396e+09
14,30,2,4.625110e+08
14,30,3,1.636254e+08
14,30,5,1.636254e+08
14,30,10,3.340938e+06
14,30,20,3.340938e+06
14,30,30,3.340938e+06
14,30,40,1.498119e+04
14,30,50,1.333787e+04
14,30,60,1.333787e+04
14,30,70,1.333787e+04
14,30,80,1.333787e+04
14,30,90,1.333787e+04
14,30,100,1.333787e+04
14,30,1,1.303674e+06
14,30,2,1.055836e+06
14,30,3,1.055836e+06
14,30,5,1.055836e+06
14,30,10,1.055836e+06
14,30,20,1.055836e+06
14,30,30,9.031962e+04
14,30,40,9.031962e+04
14,30,50,9.031962e+04
14,30,60,9.031962e+04
14,30,70,9.031962e+04
14,30,80,9.031962e+04
14,30,90,9.031962e+04
14,30,100,9.031962e+04
14,30,1,8.553400e+08
14,30,2,2.715349e+08
14,30,3,4.108938e+06
14,30,5,4.108938e+06
14,30,10,4.108938e+06
14,30,20,1.854922e+05
14,30,30,1.657191e+05
14,30,40,1.657191e+05
14,30,50,1.657191e+05
14,30,60,1.657191e+05
14,30,70,1.657191e+05
14,30,80,1.657191e+05
14,30,90,1.657191e+05
14,30,100,1.657191e+05
14,30,1,2.942399e+07
14,30,2,2.942399e+07
14,30,3,2.942399e+07
14,30,5,7.579132e+05
14,30,10,7.579132e+05
14,30,20,2.965508e+05
14,30,30,2.965508e+05
14,30,40,2.965508e+05
14,30,50,2.965508e+05
14,30,60,2.965508e+05
14,30,70,2.965508e+05
14,30,80,2.965508e+05
14,30,90,2.965508e+05
14,30,100,2.965508e+05
14,30,1,1.226010e+09
14,30,2,3.458380e+08
14,30,3,1.353895e+08
14,30,5,3.363388e+05
14,30,10,2.104817e+05
14,30,20,2.104817e+05
14,30,30,2.104817e+05
14,30,40,2.104817e+05
14,30,50,2.104817e+05
14,30,60,2.104817e+05
14,30,70,2.104817e+05
14,30,80,2.104817e+05
14,30,90,2.104817e+05
14,30,100,2.104817e+05
14,30,1,2.480223e+06
14,30,2,2.480223e+06
14,30,3,2.480223e+06
14,30,5,2.480223e+06
14,30,10,2.480223e+06
14,30,20,2.480223e+06
14,30,30,2.480223e+06
14,30,40,2.480223e+06
14,30,50,2.480223e+06
14,30,60,3.714758e+04
14,30,70,3.661125e+04
14,30,80,3.653397e+04
14,30,90,3.653397e+04
14,30,100,3.653397e+04
14,30,1,6.666324e+08
14,30,2,4.786660e+08
14,30,3,4.786660e+08
14,30,5,4.786660e+08
14,30,10,1.238723e+06
14,30,20,1.238723e+06
14,30,30,1.238723e+06
14,30,40,1.238723e+06
14,30,50,1.238723e+06
14,30,60,1.238723e+06
14,30,70,1.238723e+06
14,30,80,1.238723e+06
14,30,90,1.238723e+06
14,30,100,4.574451e+05
14,30,1,4.727696e+07
14,30,2,4.727696e+07
14,30,3,4.727696e+07
14,30,5,4.727696e+07
14,30,10,6.574640e+04
14,30,20,6.258319e+04
14,30,30,6.258319e+04
14,30,40,1.122079e+04
14,30,50,1.043841e+04
14,30,60,1.043841e+04
14,30,70,1.043841e+04
14,30,80,1.043841e+04
14,30,90,1.043841e+04
14,30,100,1.043841e+04
14,30,1,8.978552e+08
14,30,2,2.347735e+07
14,30,3,1.921363e+07
14,30,5,1.515995e+07
14,30,10,1.515995e+07
14,30,20,5.595054e+06
14,30,30,8.980405e+04
14,30,40,8.450794e+04
14,30,50,8.450794e+04
14,30,60,8.450794e+04
14,30,70,8.450794e+04
14,30,80,8.450794e+04
14,30,90,8.450794e+04
14,30,100,8.450794e+04
