funcid,dim,milestone,error
19,10,1,4.615599e+09
19,10,2,2.958808e+09
19,10,3,2.681148e+09
19,10,5,2.681148e+09
19,10,10,2.188423e+06
19,10,20,2.109922e+06
19,10,30,2.109922e+06
19,10,40,7.365211e+03
19,10,50,6.568410e+03
19,10,60,6.568410e+03
19,10,70,6.568410e+03
19,10,80,6.568410e+03
19,10,90,6.568410e+03
19,10,100,5.684471e+02
19,10,1,1.631553e+09
19,10,2,1.616055e+09
19,10,3,1.616055e+09
19,10,5,1.616055e+09
19,10,10,5.568633e+07
19,10,20,1.422096e+04
19,10,30,1.422096e+04
19,10,40,1.006276e+04
19,10,50,9.627020e+03
19,10,60,9.614680e+03
19,10,70,8.467209e+03
19,10,80,8.467209e+03
19,10,90,8.467209e+03
19,10,100,8.467209e+03
19,10,1,4.571552e+05
19,10,2,1.303319e+05
19,10,3,1.303319e+05
19,10,5,1.303319e+05
19,10,10,1.752683e+04
19,10,20,1.520185e+04
19,10,30,1.520185e+04
19,10,40,1.520185e+04
19,10,50,1.520185e+04
19,10,60,1.520185e+04
19,10,70,1.520185e+04
19,10,80,1.520185e+04
19,10,90,1.520185e+04
19,10,100,2.796688e+02
19,10,1,1.848112e+09
19,10,2,2.500146e+04
19,10,3,1.779556e+04
19,10,5,1.390084e+04
19,10,10,1.350504e+04
19,10,20,1.350504e+04
19,10,30,1.350504e+04
19,10,40,1.350504e+04
19,10,50,1.350504e+04
19,10,60,1.350504e+04
19,10,70,1.350504e+04
19,10,80,1.350504e+04
19,10,90,1.350504e+04
19,10,100,1.350504e+04
19,10,1,1.590739e+09
19,10,2,1.056264e+06
19,10,3,1.135554e+05
19,10,5,3.345587e+04
19,10,10,1.746001e+04
19,10,20,1.746001e+04
19,10,30,1.746001e+04
19,10,40,1.746001e+04
19,10,50,1.746001e+04
19,10,60,1.746001e+04
19,10,70,1.402655e+04
19,10,80,2.244149e+02
19,10,90,2.244149e+02
19,10,100,2.244149e+02
19,10,1,2.588044e+03
19,10,2,2.588044e+03
19,10,3,2.547499e+03
19,10,5,2.502137e+03
19,10,10,1.556853e+03
19,10,20,1.556853e+03
19,10,30,1.556853e+03
19,10,40,1.556853e+03
19,10,50,1.556853e+03
19,10,60,1.556853e+03
19,10,70,1.556853e+03
19,10,80,1.556853e+03
19,10,90,1.556853e+03
19,10,100,1.556853e+03
19,10,1,1.341413e+09
19,10,2,1.333187e+09
19,10,3,6.335599e+04
19,10,5,2.821420e+04
19,10,10,1.788648e+04
19,10,20,1.599860e+04
19,10,30,1.599860e+04
19,10,40,1.599860e+04
19,10,50,1.599860e+04
19,10,60,1.599860e+04
19,10,70,1.599860e+04
19,10,80,1.405000e+04
19,10,90,1.116816e+03
19,10,100,9.259047e+02
19,10,1,2.633118e+09
19,10,2,9.827084e+07
19,10,3,6.039155e+07
19,10,5,6.039155e+07
19,10,10,6.039155e+07
19,10,20,6.824254e+02
19,10,30,4.082091e+02
19,10,40,4.082091e+02
19,10,50,3.103797e+02
19,10,60,3.103797e+02
19,10,70,3.103797e+02
19,10,80,3.103797e+02
19,10,90,3.103797e+02
19,10,100,3.103797e+02
19,10,1,6.371042e+10
19,10,2,2.931584e+04
19,10,3,2.907090e+04
19,10,5,2.862746e+04
19,10,10,2.804126e+04
19,10,20,2.707229e+04
19,10,30,2.286473e+04
19,10,40,1.696644e+04
19,10,50,1.696644e+04
19,10,60,1.696644e+04
19,10,70,1.696644e+04
19,10,80,2.255029e+03
19,10,90,2.255029e+03
19,10,100,2.255029e+03
19,10,1,1.871840e+10
19,10,2,1.866901e+10
19,10,3,1.866901e+10
19,10,5,1.028165e+09
19,10,10,1.476408e+05
19,10,20,1.471651e+04
19,10,30,1.471651e+04
19,10,40,1.471651e+04
19,10,50,1.301094e+04
19,10,60,1.235185e+04
19,10,70,1.235185e+04
19,10,80,1.235185e+04
19,10,90,1.235185e+04
19,10,100,1.235185e+04
