funcid,dim,milestone,error
27,30,1,4.172871e+03
27,30,2,1.739097e+03
27,30,3,1.636801e+03
27,30,5,1.636801e+03
27,30,10,1.636801e+03
27,30,20,1.636801e+03
27,30,30,1.636801e+03
27,30,40,1.636801e+03
27,30,50,1.636801e+03
27,30,60,1.636801e+03
27,30,70,1.636801e+03
27,30,80,1.636801e+03
27,30,90,1.636801e+03
27,30,100,1.636801e+03
27,30,1,4.092543e+03
27,30,2,4.092543e+03
27,30,3,4.092543e+03
27,30,5,1.543199e+03
27,30,10,1.520320e+03
27,30,20,1.520320e+03
27,30,30,1.520320e+03
27,30,40,1.520320e+03
27,30,50,1.520320e+03
27,30,60,1.520320e+03
27,30,70,1.520320e+03
27,30,80,1.520320e+03
27,30,90,1.520320e+03
27,30,100,1.520320e+03
27,30,1,7.866064e+03
27,30,2,2.935494e+03
27,30,3,2.916589e+03
27,30,5,2.903533e+03
27,30,10,2.756334e+03
27,30,20,2.632073e+03
27,30,30,2.632073e+03
27,30,40,1.783290e+03
27,30,50,1.755015e+03
27,30,60,1.748818e+03
27,30,70,1.748818e+03
27,30,80,1.748818e+03
27,30,90,1.748818e+03
27,30,100,1.748818e+03
27,30,1,1.499661e+04
27,30,2,1.496520e+04
27,30,3,1.491957e+04
27,30,5,1.491498e+04
27,30,10,1.448479e+04
27,30,20,1.446619e+04
27,30,30,2.426767e+03
27,30,40,2.426767e+03
27,30,50,1.656469e+03
27,30,60,1.656469e+03
27,30,70,1.656469e+03
27,30,80,1.656469e+03
27,30,90,1.656469e+03
27,30,100,1.656469e+03
27,30,1,2.265988e+03
27,30,2,2.265988e+03
27,30,3,2.265988e+03
27,30,5,2.265988e+03
27,30,10,2.265988e+03
27,30,20,1.030020e+03
27,30,30,1.030020e+03
27,30,40,1.030020e+03
27,30,50,1.030020e+03
27,30,60,1.030020e+03
27,30,70,1.030020e+03
27,30,80,1.030020e+03
27,30,90,1.030020e+03
27,30,100,1.030020e+03
27,30,1,8.941887e+03
27,30,2,8.867525e+03
27,30,3,8.847187e+03
27,30,5,8.839927e+03
27,30,10,8.441405e+03
27,30,20,8.433397e+03
27,30,30,5.139560e+03
27,30,40,5.124989e+03
27,30,50,5.124989e+03
27,30,60,3.278131e+03
27,30,70,2.516360e+03
27,30,80,2.465014e+03
27,30,90,2.465014e+03
27,30,100,1.624348e+03
27,30,1,5.291966e+03
27,30,2,5.260387e+03
27,30,3,5.256016e+03
27,30,5,5.253580e+03
27,30,10,5.253580e+03
27,30,20,5.253580e+03
27,30,30,2.451490e+03
27,30,40,2.451490e+03
27,30,50,2.451490e+03
27,30,60,2.451490e+03
27,30,70,2.451490e+03
27,30,80,2.451490e+03
27,30,90,2.451490e+03
27,30,100,2.451490e+03
27,30,1,2.001761e+03
27,30,2,1.904026e+03
27,30,3,1.892789e+03
27,30,5,1.891222e+03
27,30,10,1.891222e+03
27,30,20,1.891222e+03
27,30,30,1.891222e+03
27,30,40,1.891222e+03
27,30,50,1.891222e+03
27,30,60,1.891222e+03
27,30,70,1.154672e+03
27,30,80,1.154672e+03
27,30,90,1.154672e+03
27,30,100,1.154672e+03
27,30,1,5.021039e+03
27,30,2,5.021039e+03
27,30,3,4.013508e+03
27,30,5,3.913036e+03
27,30,10,3.886818e+03
27,30,20,3.886818e+03
27,30,30,1.793896e+03
27,30,40,1.793896e+03
27,30,50,1.793896e+03
27,30,60,1.793896e+03
27,30,70,1.793896e+03
27,30,80,1.793896e+03
27,30,90,1.026326e+03
27,30,100,1.026326e+03
27,30,1,2.906281e+03
27,30,2,2.906281e+03
27,30,3,2.906281e+03
27,30,5,2.906281e+03
27,30,10,2.906281e+03
27,30,20,1.653506e+03
27,30,30,1.653506e+03
27,30,40,1.653506e+03
27,30,50,1.653506e+03
27,30,60,1.653506e+03
27,30,70,1.653506e+03
27,30,80,1.653506e+03
27,30,90,1.653506e+03
27,30,100,1.653506e+03
