funcid,dim,milestone,error
2,10,1,2.261851e+18
2,10,2,2.261851e+18
2,10,3,2.261851e+18
2,10,5,2.261851e+18
2,10,10,1.816946e+17
2,10,20,1.816946e+17
2,10,30,1.645297e+11
2,10,40,1.645297e+11
2,10,50,1.645297e+11
2,10,60,1.645297e+11
2,10,70,1.645297e+11
2,10,80,1.645297e+11
2,10,90,1.645297e+11
2,10,100,1.645297e+11
2,10,1,2.053099e+20
2,10,2,2.053099e+20
2,10,3,2.053099e+20
2,10,5,2.053099e+20
2,10,10,1.740759e+16
2,10,20,9.454280e+12
2,10,30,9.454280e+12
2,10,40,1.194946e+12
2,10,50,1.194946e+12
2,10,60,1.194946e+12
2,10,70,1.194946e+12
2,10,80,1.194946e+12
2,10,90,1.194946e+12
2,10,100,1.513373e+11
2,10,1,1.450143e+16
2,10,2,1.450143e+16
2,10,3,1.450143e+16
2,10,5,1.450143e+16
2,10,10,8.254394e+13
2,10,20,8.254394e+13
2,10,30,2.477398e+12
2,10,40,2.477398e+12
2,10,50,2.477398e+12
2,10,60,2.477398e+12
2,10,70,2.477398e+12
2,10,80,2.477398e+12
2,10,90,2.477398e+12
2,10,100,6.078026e+10
2,10,1,3.105926e+21
2,10,2,3.105926e+21
2,10,3,3.105926e+21
2,10,5,3.105926e+21
2,10,10,6.788238e+09
2,10,20,6.788238e+09
2,10,30,6.788238e+09
2,10,40,6.788238e+09
2,10,50,6.788238e+09
2,10,60,6.788238e+09
2,10,70,6.788238e+09
2,10,80,6.788238e+09
2,10,90,6.788238e+09
2,10,100,6.788238e+09
2,10,1,1.551896e+18
2,10,2,1.551896e+18
2,10,3,1.551896e+18
2,10,5,1.551896e+18
2,10,10,1.551896e+18
2,10,20,2.063716e+14
2,10,30,6.281036e+08
2,10,40,6.281036e+08
2,10,50,6.281036e+08
2,10,60,6.281036e+08
2,10,70,6.281036e+08
2,10,80,6.281036e+08
2,10,90,6.281036e+08
2,10,100,6.637046e+07
2,10,1,4.490381e+16
2,10,2,4.490381e+16
2,10,3,4.490381e+16
2,10,5,4.490381e+16
2,10,10,4.490381e+16
2,10,20,2.045174e+15
2,10,30,2.045174e+15
2,10,40,2.045174e+15
2,10,50,2.045174e+15
2,10,60,2.045174e+15
2,10,70,1.178481e+11
2,10,80,1.178481e+11
2,10,90,1.178481e+11
2,10,100,1.178481e+11
2,10,1,1.082895e+16
2,10,2,1.000035e+16
2,10,3,1.000035e+16
2,10,5,1.000035e+16
2,10,10,1.705081e+11
2,10,20,1.705081e+11
2,10,30,1.705081e+11
2,10,40,1.705081e+11
2,10,50,1.705081e+11
2,10,60,1.705081e+11
2,10,70,1.705081e+11
2,10,80,1.705081e+11
2,10,90,1.705081e+11
2,10,100,1.705081e+11
2,10,1,4.060714e+14
2,10,2,4.060705e+14
2,10,3,4.060705e+14
2,10,5,4.060705e+14
2,10,10,4.060705e+14
2,10,20,4.060705e+14
2,10,30,4.060705e+14
2,10,40,4.060705e+14
2,10,50,5.957185e+11
2,10,60,5.957185e+11
2,10,70,5.957185e+11
2,10,80,5.957185e+11
2,10,90,5.957185e+11
2,10,100,5.957185e+11
2,10,1,5.386241e+19
2,10,2,5.386241e+19
2,10,3,5.386241e+19
2,10,5,5.386241e+19
2,10,10,3.674874e+14
2,10,20,3.674874e+14
2,10,30,3.674874e+14
2,10,40,3.843520e+13
2,10,50,2.083028e+12
2,10,60,2.083028e+12
2,10,70,2.083028e+12
2,10,80,2.083028e+12
2,10,90,2.083028e+12
2,10,100,1.076210e+10
2,10,1,2.493325e+18
2,10,2,2.493325e+18
2,10,3,2.493325e+18
2,10,5,2.493325e+18
2,10,10,2.511100e+07
2,10,20,2.511100e+07
2,10,30,2.511100e+07
2,10,40,2.511100e+07
2,10,50,2.511100e+07
2,10,60,2.511100e+07
2,10,70,2.511100e+07
2,10,80,2.511100e+07
2,10,90,2.511100e+07
2,10,100,2.511100e+07
