funcid,dim,milestone,error
29,10,1,1.026365e+04
29,10,2,1.013964e+04
29,10,3,9.529040e+03
29,10,5,2.857906e+03
29,10,10,1.321295e+03
29,10,20,1.132974e+03
29,10,30,1.132974e+03
29,10,40,9.660638e+02
29,10,50,7.434859e+02
29,10,60,7.351921e+02
29,10,70,6.502774e+02
29,10,80,6.502774e+02
29,10,90,6.502774e+02
29,10,100,6.502774e+02
29,10,1,9.360778e+02
29,10,2,8.990405e+02
29,10,3,8.935802e+02
29,10,5,8.675095e+02
29,10,10,8.593818e+02
29,10,20,8.593818e+02
29,10,30,8.593818e+02
29,10,40,8.593818e+02
29,10,50,8.593818e+02
29,10,60,8.593818e+02
29,10,70,8.593818e+02
29,10,80,6.145247e+02
29,10,90,6.145247e+02
29,10,100,4.327179e+02
29,10,1,5.191419e+02
29,10,2,5.084958e+02
29,10,3,5.069307e+02
29,10,5,5.051361e+02
29,10,10,5.035840e+02
29,10,20,5.035840e+02
29,10,30,5.035840e+02
29,10,40,4.531992e+02
29,10,50,4.531992e+02
29,10,60,4.531992e+02
29,10,70,4.531992e+02
29,10,80,4.531992e+02
29,10,90,4.531992e+02
29,10,100,4.531992e+02
29,10,1,5.839266e+02
29,10,2,5.688263e+02
29,10,3,5.627217e+02
29,10,5,5.626205e+02
29,10,10,5.626205e+02
29,10,20,5.626205e+02
29,10,30,5.626205e+02
29,10,40,5.626205e+02
29,10,50,5.626205e+02
29,10,60,5.626205e+02
29,10,70,5.626205e+02
29,10,80,4.500050e+02
29,10,90,4.500050e+02
29,10,100,4.500050e+02
29,10,1,6.524361e+02
29,10,2,6.396906e+02
29,10,3,6.364542e+02
29,10,5,6.345875e+02
29,10,10,6.337827e+02
29,10,20,6.337827e+02
29,10,30,6.337827e+02
29,10,40,5.706581e+02
29,10,50,5.691132e+02
29,10,60,5.691132e+02
29,10,70,5.691132e+02
29,10,80,5.691132e+02
29,10,90,4.204923e+02
29,10,100,4.204923e+02
29,10,1,1.340558e+03
29,10,2,1.299761e+03
29,10,3,1.296549e+03
29,10,5,1.290702e+03
29,10,10,1.290702e+03
29,10,20,1.184411e+03
29,10,30,1.171658e+03
29,10,40,4.586190e+02
29,10,50,4.581014e+02
29,10,60,4.581014e+02
29,10,70,4.581014e+02
29,10,80,4.581014e+02
29,10,90,4.581014e+02
29,10,100,4.581014e+02
29,10,1,6.963846e+02
29,10,2,6.898263e+02
29,10,3,6.898263e+02
29,10,5,6.898263e+02
29,10,10,6.898263e+02
29,10,20,6.898263e+02
29,10,30,6.898263e+02
29,10,40,5.217962e+02
29,10,50,5.199869e+02
29,10,60,5.199869e+02
29,10,70,5.199869e+02
29,10,80,5.199869e+02
29,10,90,5.199869e+02
29,10,100,5.199869e+02
29,10,1,9.914474e+02
29,10,2,9.876424e+02
29,10,3,9.838504e+02
29,10,5,9.826165e+02
29,10,10,9.826165e+02
29,10,20,9.826165e+02
29,10,30,9.826165e+02
29,10,40,9.826165e+02
29,10,50,7.779259e+02
29,10,60,7.664047e+02
29,10,70,5.379552e+02
29,10,80,5.379552e+02
29,10,90,5.379552e+02
29,10,100,4.814235e+02
29,10,1,1.384708e+07
29,10,2,1.445430e+03
29,10,3,1.092690e+03
29,10,5,9.901005e+02
29,10,10,9.715275e+02
29,10,20,9.715275e+02
29,10,30,9.715275e+02
29,10,40,5.739627e+02
29,10,50,5.692684e+02
29,10,60,5.692684e+02
29,10,70,5.692684e+02
29,10,80,5.692684e+02
29,10,90,5.692684e+02
29,10,100,5.692684e+02
29,10,1,1.910818e+04
29,10,2,1.892484e+04
29,10,3,1.892484e+04
29,10,5,1.892484e+04
29,10,10,3.780224e+03
29,10,20,8.494868e+02
29,10,30,8.378504e+02
29,10,40,8.378504e+02
29,10,50,6.680218e+02
29,10,60,6.680218e+02
29,10,70,5.910787e+02
29,10,80,5.903215e+02
29,10,90,5.903215e+02
29,10,100,4.785052e+02
