funcid,dim,milestone,error
1,10,1,2.962984e+10
1,10,2,2.799368e+10
1,10,3,2.799368e+10
1,10,5,2.799368e+10
1,10,10,7.600448e+09
1,10,20,7.600448e+09
1,10,30,7.600448e+09
1,10,40,7.600448e+09
1,10,50,7.600448e+09
1,10,60,7.600448e+09
1,10,70,7.600448e+09
1,10,80,7.600448e+09
1,10,90,7.600448e+09
1,10,100,7.600448e+09
1,10,1,4.620225e+10
1,10,2,4.420476e+10
1,10,3,4.420476e+10
1,10,5,4.420476e+10
1,10,10,1.342986e+09
1,10,20,1.342986e+09
1,10,30,1.342986e+09
1,10,40,1.342986e+09
1,10,50,1.342986e+09
1,10,60,1.342986e+09
1,10,70,1.342986e+09
1,10,80,1.342986e+09
1,10,90,1.342986e+09
1,10,100,1.342986e+09
1,10,1,3.065778e+10
1,10,2,2.840193e+10
1,10,3,2.840193e+10
1,10,5,2.840193e+10
1,10,10,7.324634e+09
1,10,20,7.324634e+09
1,10,30,7.324634e+09
1,10,40,7.324634e+09
1,10,50,7.324634e+09
1,10,60,7.324634e+09
1,10,70,7.324634e+09
1,10,80,7.324634e+09
1,10,90,7.324634e+09
1,10,100,7.324634e+09
1,10,1,3.032811e+10
1,10,2,2.898283e+10
1,10,3,2.898283e+10
1,10,5,2.898283e+10
1,10,10,2.898283e+10
1,10,20,4.588752e+09
1,10,30,4.588752e+09
1,10,40,4.588752e+09
1,10,50,4.588752e+09
1,10,60,4.588752e+09
1,10,70,4.588752e+09
1,10,80,4.588752e+09
1,10,90,4.588752e+09
1,10,100,4.588752e+09
1,10,1,2.434612e+10
1,10,2,2.261952e+10
1,10,3,2.261952e+10
1,10,5,2.261952e+10
1,10,10,2.245200e+10
1,10,20,6.493459e+09
1,10,30,6.493459e+09
1,10,40,6.493459e+09
1,10,50,6.493459e+09
1,10,60,6.493459e+09
1,10,70,6.493459e+09
1,10,80,6.493459e+09
1,10,90,6.493459e+09
1,10,100,6.493459e+09
1,10,1,3.103737e+10
1,10,2,2.947707e+10
1,10,3,2.947707e+10
1,10,5,2.947707e+10
1,10,10,1.647476e+10
1,10,20,7.594951e+09
1,10,30,7.594951e+09
1,10,40,7.165265e+09
1,10,50,7.165265e+09
1,10,60,7.165265e+09
1,10,70,7.165265e+09
1,10,80,7.165265e+09
1,10,90,7.165265e+09
1,10,100,7.165265e+09
1,10,1,2.824214e+10
1,10,2,2.676209e+10
1,10,3,2.676209e+10
1,10,5,2.676209e+10
1,10,10,4.355396e+09
1,10,20,4.355396e+09
1,10,30,4.355396e+09
1,10,40,4.355396e+09
1,10,50,4.355396e+09
1,10,60,4.355396e+09
1,10,70,4.355396e+09
1,10,80,4.355396e+09
1,10,90,4.355396e+09
1,10,100,4.355396e+09
1,10,1,3.475657e+10
1,10,2,3.178325e+10
1,10,3,3.178325e+10
1,10,5,3.178325e+10
1,10,10,1.447246e+10
1,10,20,2.931397e+09
1,10,30,2.931397e+09
1,10,40,2.931397e+09
1,10,50,2.931397e+09
1,10,60,2.931397e+09
1,10,70,2.931397e+09
1,10,80,2.931397e+09
1,10,90,2.931397e+09
1,10,100,2.931397e+09
1,10,1,1.473433e+10
1,10,2,1.371803e+10
1,10,3,1.371803e+10
1,10,5,1.371803e+10
1,10,10,1.371803e+10
1,10,20,1.371803e+10
1,10,30,1.371803e+10
1,10,40,1.367876e+10
1,10,50,3.826789e+09
1,10,60,3.826789e+09
1,10,70,3.826789e+09
1,10,80,3.826789e+09
1,10,90,3.826789e+09
1,10,100,3.826789e+09
1,10,1,3.084902e+10
1,10,2,2.913336e+10
1,10,3,2.913336e+10
1,10,5,2.913336e+10
1,10,10,9.349120e+09
1,10,20,9.349120e+09
1,10,30,9.349120e+09
1,10,40,9.349120e+09
1,10,50,9.349120e+09
1,10,60,9.349120e+09
1,10,70,9.349120e+09
1,10,80,9.349120e+09
1,10,90,9.134252e+09
1,10,100,9.134252e+09
