funcid,dim,milestone,error
20,10,1,7.882957e+02
20,10,2,7.882957e+02
20,10,3,7.834922e+02
20,10,5,7.816920e+02
20,10,10,7.816920e+02
20,10,20,7.816920e+02
20,10,30,5.427123e+02
20,10,40,5.427123e+02
20,10,50,2.357312e+02
20,10,60,2.285327e+02
20,10,70,2.259961e+02
20,10,80,2.009003e+02
20,10,90,2.009003e+02
20,10,100,2.009003e+02
20,10,1,6.827515e+02
20,10,2,6.771712e+02
20,10,3,6.771712e+02
20,10,5,6.755874e+02
20,10,10,6.751025e+02
20,10,20,6.751025e+02
20,10,30,6.394563e+02
20,10,40,6.363242e+02
20,10,50,4.191844e+02
20,10,60,4.175908e+02
20,10,70,2.637126e+02
20,10,80,2.637126e+02
20,10,90,2.637126e+02
20,10,100,2.637126e+02
20,10,1,5.374036e+02
20,10,2,5.361504e+02
20,10,3,5.334477e+02
20,10,5,5.299218e+02
20,10,10,5.299218e+02
20,10,20,5.299218e+02
20,10,30,3.994400e+02
20,10,40,3.978160e+02
20,10,50,3.804960e+02
20,10,60,3.771024e+02
20,10,70,3.487532e+02
20,10,80,3.487532e+02
20,10,90,3.487532e+02
20,10,100,3.487532e+02
20,10,1,6.811085e+02
20,10,2,6.789771e+02
20,10,3,6.786192e+02
20,10,5,6.760743e+02
20,10,10,6.760743e+02
20,10,20,6.741829e+02
20,10,30,2.790940e+02
20,10,40,2.767997e+02
20,10,50,2.767997e+02
20,10,60,2.767997e+02
20,10,70,2.767997e+02
20,10,80,2.767997e+02
20,10,90,2.767997e+02
20,10,100,2.767997e+02
20,10,1,6.210512e+02
20,10,2,6.171850e+02
20,10,3,6.114866e+02
20,10,5,6.114866e+02
20,10,10,6.114866e+02
20,10,20,6.114866e+02
20,10,30,5.282542e+02
20,10,40,5.168110e+02
20,10,50,4.983495e+02
20,10,60,4.970132e+02
20,10,70,3.282228e+02
20,10,80,3.282228e+02
20,10,90,3.282228e+02
20,10,100,3.282228e+02
20,10,1,2.122339e+02
20,10,2,2.094116e+02
20,10,3,2.071653e+02
20,10,5,2.067210e+02
20,10,10,2.067210e+02
20,10,20,2.067210e+02
20,10,30,2.067210e+02
20,10,40,2.067210e+02
20,10,50,2.067210e+02
20,10,60,2.067210e+02
20,10,70,2.067210e+02
20,10,80,2.067210e+02
20,10,90,1.622302e+02
20,10,100,1.622302e+02
20,10,1,1.015454e+03
20,10,2,1.015454e+03
20,10,3,1.015454e+03
20,10,5,1.014790e+03
20,10,10,1.012445e+03
20,10,20,1.011741e+03
20,10,30,5.282632e+02
20,10,40,5.271218e+02
20,10,50,5.271218e+02
20,10,60,5.271218e+02
20,10,70,4.314477e+02
20,10,80,4.312935e+02
20,10,90,4.312935e+02
20,10,100,2.456773e+02
20,10,1,4.379167e+02
20,10,2,4.378080e+02
20,10,3,4.370974e+02
20,10,5,4.357112e+02
20,10,10,4.357112e+02
20,10,20,4.337597e+02
20,10,30,4.324596e+02
20,10,40,4.316879e+02
20,10,50,4.316879e+02
20,10,60,4.316879e+02
20,10,70,4.316879e+02
20,10,80,4.316879e+02
20,10,90,4.316879e+02
20,10,100,2.219550e+02
20,10,1,7.787590e+02
20,10,2,7.631343e+02
20,10,3,7.631343e+02
20,10,5,6.937422e+02
20,10,10,6.925953e+02
20,10,20,6.925953e+02
20,10,30,4.863663e+02
20,10,40,4.863663e+02
20,10,50,4.159584e+02
20,10,60,4.003091e+02
20,10,70,2.737057e+02
20,10,80,2.737057e+02
20,10,90,2.737057e+02
20,10,100,2.737057e+02
20,10,1,5.357339e+02
20,10,2,5.335370e+02
20,10,3,5.326096e+02
20,10,5,5.310397e+02
20,10,10,5.294520e+02
20,10,20,5.294520e+02
20,10,30,5.294520e+02
20,10,40,1.294232e+02
20,10,50,1.260842e+02
20,10,60,1.255915e+02
20,10,70,1.255915e+02
20,10,80,1.255915e+02
20,10,90,1.255915e+02
20,10,100,1.255915e+02
