funcid,dim,milestone,error
22,10,1,2.309247e+03
22,10,2,2.274394e+03
22,10,3,2.268344e+03
22,10,5,2.265786e+03
22,10,10,2.265786e+03
22,10,20,2.265786e+03
22,10,30,2.024705e+03
22,10,40,2.024116e+03
22,10,50,1.593792e+03
22,10,60,1.590759e+03
22,10,70,1.590728e+03
22,10,80,1.446860e+03
22,10,90,1.446860e+03
22,10,100,1.446860e+03
22,10,1,1.680182e+03
22,10,2,1.658804e+03
22,10,3,1.652933e+03
22,10,5,1.651058e+03
22,10,10,1.649083e+03
22,10,20,1.649083e+03
22,10,30,1.649083e+03
22,10,40,3.683986e+02
22,10,50,3.683986e+02
22,10,60,3.683986e+02
22,10,70,3.683986e+02
22,10,80,3.683986e+02
22,10,90,3.683986e+02
22,10,100,3.683986e+02
22,10,1,7.355976e+02
22,10,2,7.355976e+02
22,10,3,7.342437e+02
22,10,5,7.309351e+02
22,10,10,7.309351e+02
22,10,20,7.301400e+02
22,10,30,7.301400e+02
22,10,40,7.301400e+02
22,10,50,7.301400e+02
22,10,60,7.301400e+02
22,10,70,7.301400e+02
22,10,80,7.301400e+02
22,10,90,7.301400e+02
22,10,100,7.301400e+02
22,10,1,1.686956e+03
22,10,2,1.679962e+03
22,10,3,1.679962e+03
22,10,5,1.679440e+03
22,10,10,1.676503e+03
22,10,20,1.676503e+03
22,10,30,1.676503e+03
22,10,40,1.415325e+03
22,10,50,1.400608e+03
22,10,60,1.400608e+03
22,10,70,1.400608e+03
22,10,80,1.400608e+03
22,10,90,1.400608e+03
22,10,100,1.400608e+03
22,10,1,3.047591e+03
22,10,2,2.994439e+03
22,10,3,2.979670e+03
22,10,5,2.974878e+03
22,10,10,2.971995e+03
22,10,20,2.971995e+03
22,10,30,1.365685e+03
22,10,40,1.364920e+03
22,10,50,1.364920e+03
22,10,60,1.364920e+03
22,10,70,1.364920e+03
22,10,80,1.364920e+03
22,10,90,1.307215e+03
22,10,100,1.303385e+03
22,10,1,2.365576e+03
22,10,2,2.364152e+03
22,10,3,2.363412e+03
22,10,5,2.362554e+03
22,10,10,2.362064e+03
22,10,20,2.362053e+03
22,10,30,2.269041e+03
22,10,40,2.268330e+03
22,10,50,1.613335e+03
22,10,60,1.610415e+03
22,10,70,1.609802e+03
22,10,80,1.609802e+03
22,10,90,1.609802e+03
22,10,100,1.050141e+03
22,10,1,2.246388e+03
22,10,2,2.246015e+03
22,10,3,2.243570e+03
22,10,5,2.242202e+03
22,10,10,2.241808e+03
22,10,20,2.241320e+03
22,10,30,2.052299e+03
22,10,40,2.048871e+03
22,10,50,2.048871e+03
22,10,60,2.048871e+03
22,10,70,2.048871e+03
22,10,80,1.902595e+03
22,10,90,1.845306e+03
22,10,100,1.131204e+03
22,10,1,2.538841e+03
22,10,2,2.523860e+03
22,10,3,2.522560e+03
22,10,5,2.518782e+03
22,10,10,2.517908e+03
22,10,20,2.516311e+03
22,10,30,2.516311e+03
22,10,40,2.516311e+03
22,10,50,1.998259e+03
22,10,60,1.765977e+03
22,10,70,1.749352e+03
22,10,80,1.747986e+03
22,10,90,1.530369e+03
22,10,100,1.525376e+03
22,10,1,2.849863e+03
22,10,2,2.466892e+03
22,10,3,2.398807e+03
22,10,5,2.386716e+03
22,10,10,2.386716e+03
22,10,20,2.386716e+03
22,10,30,2.084767e+03
22,10,40,2.084767e+03
22,10,50,1.759534e+03
22,10,60,1.759534e+03
22,10,70,1.759534e+03
22,10,80,1.759534e+03
22,10,90,1.759534e+03
22,10,100,1.015772e+03
22,10,1,2.514744e+03
22,10,2,2.089273e+03
22,10,3,2.082712e+03
22,10,5,2.080288e+03
22,10,10,2.080288e+03
22,10,20,2.080288e+03
22,10,30,2.080288e+03
22,10,40,2.030975e+03
22,10,50,2.030975e+03
22,10,60,2.030688e+03
22,10,70,2.030688e+03
22,10,80,2.030688e+03
22,10,90,1.789192e+03
22,10,100,1.786777e+03
