funcid,dim,milestone,error
24,30,1,3.953305e+03
24,30,2,3.953305e+03
24,30,3,3.918406e+03
24,30,5,1.904991e+03
24,30,10,1.904991e+03
24,30,20,1.523689e+03
24,30,30,1.252228e+03
24,30,40,1.251870e+03
24,30,50,1.075103e+03
24,30,60,1.075103e+03
24,30,70,1.075103e+03
24,30,80,1.075103e+03
24,30,90,1.075103e+03
24,30,100,1.075103e+03
24,30,1,2.985432e+03
24,30,2,2.925822e+03
24,30,3,2.086508e+03
24,30,5,1.345756e+03
24,30,10,1.343680e+03
24,30,20,1.343680e+03
24,30,30,1.343680e+03
24,30,40,1.343680e+03
24,30,50,1.343680e+03
24,30,60,1.343680e+03
24,30,70,1.075849e+03
24,30,80,1.052266e+03
24,30,90,9.698412e+02
24,30,100,9.698412e+02
24,30,1,2.482282e+03
24,30,2,2.482282e+03
24,30,3,1.512530e+03
24,30,5,1.492266e+03
24,30,10,1.492266e+03
24,30,20,1.492266e+03
24,30,30,1.492266e+03
24,30,40,1.492266e+03
24,30,50,1.492266e+03
24,30,60,1.492266e+03
24,30,70,1.492266e+03
24,30,80,1.492266e+03
24,30,90,1.286854e+03
24,30,100,1.286854e+03
24,30,1,3.931004e+03
24,30,2,1.714255e+03
24,30,3,1.714255e+03
24,30,5,1.714255e+03
24,30,10,1.714255e+03
24,30,20,1.119655e+03
24,30,30,1.119592e+03
24,30,40,1.118622e+03
24,30,50,1.118580e+03
24,30,60,1.118570e+03
24,30,70,1.118570e+03
24,30,80,1.118570e+03
24,30,90,1.118570e+03
24,30,100,1.118570e+03
24,30,1,1.516880e+03
24,30,2,1.516880e+03
24,30,3,1.516880e+03
24,30,5,1.516880e+03
24,30,10,1.353157e+03
24,30,20,1.291741e+03
24,30,30,1.291741e+03
24,30,40,1.291741e+03
24,30,50,1.291741e+03
24,30,60,1.291741e+03
24,30,70,1.227739e+03
24,30,80,1.227739e+03
24,30,90,1.227739e+03
24,30,100,1.004236e+03
24,30,1,3.389280e+03
24,30,2,2.462215e+03
24,30,3,2.462215e+03
24,30,5,1.181548e+03
24,30,10,1.145269e+03
24,30,20,1.142357e+03
24,30,30,1.142357e+03
24,30,40,1.142357e+03
24,30,50,1.142357e+03
24,30,60,1.142357e+03
24,30,70,1.142357e+03
24,30,80,1.142357e+03
24,30,90,1.142357e+03
24,30,100,1.142357e+03
24,30,1,3.648092e+03
24,30,2,2.672909e+03
24,30,3,2.672909e+03
24,30,5,1.775098e+03
24,30,10,1.775098e+03
24,30,20,1.453283e+03
24,30,30,1.451463e+03
24,30,40,1.214626e+03
24,30,50,1.214626e+03
24,30,60,1.214626e+03
24,30,70,1.214626e+03
24,30,80,1.214626e+03
24,30,90,1.214626e+03
24,30,100,1.214626e+03
24,30,1,2.756357e+03
24,30,2,2.756357e+03
24,30,3,2.756357e+03
24,30,5,2.679986e+03
24,30,10,1.684041e+03
24,30,20,1.684041e+03
24,30,30,1.191442e+03
24,30,40,1.189111e+03
24,30,50,1.189111e+03
24,30,60,1.189111e+03
24,30,70,1.189111e+03
24,30,80,1.189111e+03
24,30,90,1.189111e+03
24,30,100,1.189111e+03
24,30,1,3.714021e+03
24,30,2,3.714021e+03
24,30,3,3.714021e+03
24,30,5,2.486296e+03
24,30,10,2.486296e+03
24,30,20,1.134683e+03
24,30,30,1.132601e+03
24,30,40,1.117407e+03
24,30,50,1.116854e+03
24,30,60,1.116789e+03
24,30,70,1.116789e+03
24,30,80,1.116789e+03
24,30,90,1.116789e+03
24,30,100,1.116789e+03
24,30,1,1.791148e+03
24,30,2,1.791148e+03
24,30,3,1.791148e+03
24,30,5,1.791148e+03
24,30,10,1.791148e+03
24,30,20,1.290154e+03
24,30,30,1.290154e+03
24,30,40,1.290154e+03
24,30,50,1.290154e+03
24,30,60,1.290154e+03
24,30,70,1.290154e+03
24,30,80,1.290154e+03
24,30,90,1.290154e+03
24,30,100,1.290154e+03
